Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Communication Services.csv_Open,S&P 500 Communication Services.csv_High,S&P 500 Communication Services.csv_Low,S&P 500 Communication Services.csv_Close,S&P 500 Communication Services.csv_Volume,S&P 500 Communication Services.csv_Dividends,S&P 500 Communication Services.csv_Stock Splits,S&P 500 Communication Services.csv_Capital Gains
2023.10.24,2023.10.24,35183.22,32857.8,33084.08,75112.67,2559949344.0,33923.52,direct,810503453.7,15211580809.0,16022083924.0,777642079.1,12288764250.0,13066405989.0,3014674328.0,29114913621.0,32129587949.0,32156426542.0,67.19268710254067,67.6950874871512,66.84448844042637,67.31207275390625,6181200,0.0,0.0,0.0
2023.10.25,2023.10.25,35136.87,33698.9,33923.52,43002.87,1481128343.0,34503.4,direct,451724378.4,9041130852.0,9492855231.0,443484621.4,6595863508.0,7039348130.0,1808567133.0,16757403947.0,18565971080.0,20041129098.0,65.80983657673082,65.89937012400925,64.34739458322275,64.39714050292969,11531200,0.0,0.0,0.0
2023.10.26,2023.10.26,34836.51,33746.16,34503.4,36463.09,1248469957.0,34157.06,direct,506701881.9,7062467432.0,7569169314.0,515008878.9,4984334140.0,5499342678.0,3600178376.0,12743913352.0,16344091727.0,18663649510.0,63.501764281667846,63.71068347294164,62.49695595111749,62.994384765625,14266200,0.0,0.0,0.0
2023.10.27,2023.10.27,34246.78,33406.13,34157.06,30792.41,1044635721.0,33907.7,direct,296938884.0,5641787595.0,5938726818.0,312386214.9,4126114422.0,4438500637.0,3287421026.0,10523439153.0,13810860179.0,14195640350.0,63.05408123414799,63.41223060850749,62.51188182155349,62.76557159423828,10356300,0.0,0.0,0.0
2023.10.30,2023.10.30,34862.12,34090.22,34535.38,23948.89,825552244.8,34494.56,direct,321380641.3,5510825725.0,5832206021.0,338736234.3,4021770768.0,4360506657.0,1632219454.0,10752021961.0,12384241071.0,15390707238.0,63.31274796779999,64.34242940452765,63.263005838243785,64.05889129638672,9146500,0.0,0.0,0.0
2023.10.31,2023.10.31,34726.05,34058.4,34494.56,21982.74,756326173.7,34657.73,direct,368817165.3,5366231704.0,5735048869.0,379014509.2,3725194080.0,4104208590.0,1952338553.0,10307977264.0,12260315817.0,17549058382.0,64.2479123012109,64.41703628913424,63.775356410172414,64.38719177246094,6375400,0.0,0.0,0.0
2023.11.10,2023.11.10,37536.44,36342.27,36704.14,32545.3,1206040827.0,37321.51,direct,903123440.1,7210072726.0,8113195793.0,906478643.8,5281582598.0,6188061615.0,2140300520.0,13179428053.0,15319728573.0,29282062631.0,67.1628422277579,68.13282692065657,66.92407092630475,68.11790466308594,5105500,0.0,0.0,0.0
2023.11.13,2023.11.13,37429.52,36358.0,37079.76,24368.53,897671274.6,36482.51,direct,768894436.0,6014400070.0,6783294871.0,658718715.1,4228337137.0,4887056217.0,3341110950.0,10801508802.0,14142619753.0,22622801532.0,67.80950043043357,68.24723263101272,67.61948073870812,67.96867370605469,7809400,0.0,0.0,0.0
2023.11.14,2023.11.14,36752.31,34788.17,36482.51,33896.65,1219819361.0,35551.21,direct,650249762.0,8062659982.0,8712909389.0,651818992.4,5999331391.0,6651150028.0,1643663267.0,14094561259.0,15738224525.0,25457275108.0,69.03317231213977,69.63008538917319,68.95358187782556,69.07296752929688,6034400,0.0,0.0,0.0
2023.11.15,2023.11.15,37977.31,35374.22,35551.21,39005.98,1436101058.0,37884.19,direct,617779380.5,9400945837.0,10018725218.0,627125789.1,7415733209.0,8042858619.0,1300649482.0,16721734447.0,18022383929.0,26930814460.0,69.48085646957443,69.55050379347074,69.0480958092353,69.41121673583984,5401800,0.0,0.0,0.0
2023.11.16,2023.11.16,37951.14,35512.38,37884.19,38917.77,1428319261.0,36162.42,direct,670656669.4,8638699480.0,9309356150.0,680563725.9,6438406438.0,7118970164.0,1791770162.0,15300131134.0,17091901296.0,27849117569.0,69.43608930095995,69.74947189606455,69.1028128921136,69.7196273803711,7438400,0.0,0.0,0.0
2023.11.17,2023.11.17,36780.63,35873.7,36162.42,28253.69,1027029255.0,36626.32,direct,541413558.6,7000722207.0,7542135766.0,549344988.2,5296614911.0,5845960265.0,1622767565.0,13066719851.0,14689487417.0,23330649755.0,69.55050536498173,69.72957246420671,69.30179094028675,69.70967864990234,3914300,0.0,0.0,0.0
2023.11.20,2023.11.20,37770.11,36767.05,37388.64,31117.45,1162294169.0,37476.66,direct,460057481.9,6901538682.0,7361596164.0,469287983.3,5312361152.0,5781649135.0,1116904531.0,12264183768.0,13381088299.0,21349104792.0,69.53059997126874,70.57022438520752,69.45100953829392,70.49561309814453,5727700,0.0,0.0,0.0
2023.11.21,2023.11.21,37665.29,35753.93,37476.66,42793.3,1579350548.0,35758.72,direct,581329153.5,9348146137.0,9929475291.0,591075550.2,7231632199.0,7822707749.0,1464850959.0,15701813793.0,17166664752.0,26723328925.0,70.34638474306733,70.44487468058809,70.03798129505999,70.25685119628906,3902200,0.0,0.0,0.0
2023.11.22,2023.11.22,37866.63,35656.41,35758.72,36262.61,1335151413.0,37424.2,direct,471938996.8,8414439539.0,8886378910.0,481811875.0,6461476748.0,6943288623.0,1379052205.0,15442632444.0,16821684649.0,23006662051.0,70.61499999538158,71.12735108269797,70.60504929354353,70.8338623046875,4188500,0.0,0.0,0.0
2023.11.24,2023.11.24,38432.07,37262.39,37299.18,34951.5,1322597275.0,37737.05,direct,391818884.3,8026449019.0,8418267903.0,400787094.3,6281590471.0,6682377566.0,1111062151.0,14504055539.0,15615118067.0,21438029036.0,70.74432292806269,70.86370856979502,70.40109584947305,70.5950927734375,2416400,0.0,0.0,0.0
2023.11.27,2023.11.27,37568.17,36727.3,37460.21,24674.21,914744666.5,37246.29,direct,350111028.9,6343081178.0,6693192207.0,358756265.3,4644235058.0,5002991323.0,852942275.8,11675280913.0,12528223188.0,21057163234.0,70.24689739519654,70.61499744831109,70.11756863661314,70.15735626220703,3909800,0.0,0.0,0.0
2023.11.28,2023.11.28,38410.41,36879.99,37246.29,33506.06,1265755538.0,37836.63,direct,306138065.2,7306097744.0,7612236188.0,315793973.1,5407379221.0,5723172816.0,783666983.4,13130925099.0,13914591704.0,19284364342.0,70.00813815339704,70.35633682574877,69.799218949986,70.32649230957031,4779600,0.0,0.0,0.0
2023.11.29,2023.11.29,38456.97,37589.12,37836.63,27433.75,1041457987.0,37861.9,direct,291639614.4,6501249433.0,6792889047.0,301622282.9,4763510138.0,5065132421.0,742879631.7,11691279553.0,12434159185.0,18065637857.0,70.52545504473017,70.5950947735068,69.66987689681095,69.81910705566406,4089000,0.0,0.0,0.0
2023.11.30,2023.11.30,38149.78,37505.7,37861.9,16874.61,637264648.3,37729.58,direct,250362928.6,4789993540.0,5040356469.0,259307102.8,3303635227.0,3562942330.0,694377831.4,8635635312.0,9330013144.0,14981267352.0,69.81911202640082,70.0180805255963,68.82425435009996,69.41121673583984,7202700,0.0,0.0,0.0
2023.12.11,2023.12.11,43808.9,40180.77,43791.67,58689.61,2446801857.0,41235.58,direct,772871053.5,14601685470.0,15374556523.0,751946470.8,12027506555.0,12779453026.0,1502907824.0,26373012273.0,27875920509.0,40613775081.0,69.82905956160441,69.8688547776711,69.28188482838907,69.5803451538086,6300500,0.0,0.0,0.0
2023.12.12,2023.12.12,42080.61,40648.18,41235.58,31480.37,1305859571.0,41472.94,direct,611510205.7,8990225650.0,9601735855.0,616442997.2,6987289183.0,7603732180.0,1187833940.0,15743267373.0,16931101313.0,28900088944.0,69.5007582626522,69.86885833740234,69.21224862409049,69.86885833740234,7862100,0.0,0.0,0.0
2023.12.13,2023.12.13,43461.75,40579.83,41472.94,36203.68,1517574126.0,42887.55,direct,559040072.0,10049764967.0,10608805039.0,564651050.2,7754667321.0,8319318371.0,1224433548.0,17882995847.0,19107429395.0,29582987534.0,69.92854620837224,70.67966101325439,69.6997256056703,70.52545928955078,7708400,0.0,0.0,0.0
2023.12.14,2023.12.14,43416.91,41433.23,42887.55,34166.34,1460749071.0,43030.6,direct,596164005.3,9452985445.0,10049149450.0,596385612.8,7302709356.0,7899094969.0,1211214571.0,16545990335.0,17757204906.0,27581841340.0,70.75427946046788,71.16714629988857,70.22202696947541,70.8338623046875,6461000,0.0,0.0,0.0
2023.12.15,2023.12.15,43091.28,41662.1,43030.6,25157.34,1065004798.0,41939.16,direct,498927539.4,6967385363.0,7466312903.0,504290719.2,5265347463.0,5769638183.0,1058148912.0,12242309215.0,13300458127.0,23123250649.0,70.52545639751588,71.00299139697343,70.36628312447091,70.65478515625,7242700,0.0,0.0,0.0
2023.12.18,2023.12.18,42744.41,40512.69,41349.42,32860.71,1362661202.0,42650.27,direct,626244150.5,9794987223.0,10421231374.0,634189042.8,7668668675.0,8302857718.0,1285878771.0,16678695592.0,17964574363.0,27548096856.0,70.80837029242325,71.85553937548016,70.80837029242325,71.52642822265625,6993300,0.174,0.0,0.0
2023.12.19,2023.12.19,43454.44,41796.54,42650.27,30940.15,1318306822.0,42268.08,direct,494886938.4,8772757757.0,9267644272.0,506563495.5,6567432095.0,7073996013.0,1355300624.0,15115913306.0,16471213930.0,24676023527.0,71.6560764785608,72.35917552096059,71.6560764785608,72.25445556640625,4835800,0.0,0.0,0.0
2023.12.20,2023.12.20,44303.12,42195.52,42268.08,41481.09,1805958610.0,43669.91,direct,702479412.7,10732129738.0,11434609150.0,712222169.6,8244023078.0,8956244811.0,1930701745.0,18087624302.0,20018326047.0,29932072064.0,72.31429799008818,73.06725750955957,71.68599348741668,71.69596862792969,6523400,0.0,0.0,0.0
2023.12.21,2023.12.21,44245.16,43306.15,43669.91,29872.95,1306652594.0,43875.01,direct,714705046.7,8538487616.0,9253193101.0,719793231.6,6340665515.0,7060458747.0,1520889928.0,14384362797.0,15905253164.0,28054093819.0,72.27440634057854,72.46389596972972,71.79569850175557,72.404052734375,4867100,0.0,0.0,0.0
2023.12.22,2023.12.22,44417.78,43426.51,43875.01,24740.39,1084076407.0,44008.04,direct,892343105.6,7110172625.0,8002515291.0,899163911.8,5544921943.0,6444085855.0,1640081073.0,12661341510.0,14301422583.0,31070169570.0,72.55365352483068,72.89772361462502,72.0749456588552,72.41403198242188,4763900,0.0,0.0,0.0
2023.12.26,2023.12.26,43604.51,41616.59,43593.79,30529.57,1297798885.0,42517.32,direct,786552987.9,7843786947.0,8630339935.0,775285047.8,6347229154.0,7122514202.0,1281522195.0,14654612203.0,15936134398.0,32690214022.0,72.52373609338196,72.78303650585673,72.3741394089233,72.69327545166016,2461800,0.0,0.0,0.0
2023.12.27,2023.12.27,43694.83,42121.77,42517.32,27420.29,1178861473.0,43469.34,direct,836096675.4,7129947647.0,7966044322.0,841923305.7,5647391465.0,6489314771.0,1493719977.0,13044988097.0,14538708075.0,32094069240.0,72.7032470703125,72.83289346586646,72.43896290438896,72.7032470703125,4508600,0.0,0.0,0.0
2023.12.28,2023.12.28,43817.61,42283.91,43469.34,29112.04,1249335317.0,42588.94,direct,897368556.7,7399655414.0,8297023971.0,901569103.9,5785112106.0,6686681209.0,1591907287.0,14051210969.0,15643118682.0,34367892143.0,72.79299861170517,73.1600092183341,72.79299861170517,72.90270233154297,5465800,0.0,0.0,0.0
2023.12.29,2023.12.29,43134.59,41296.86,42588.94,34268.41,1450476731.0,42073.59,direct,636362207.3,8729083871.0,9365446499.0,640732811.8,6912491829.0,7553224641.0,1188581863.0,16551877368.0,17740459231.0,30054703127.0,72.75310831287288,72.8528445045849,72.17467948848022,72.46389770507812,4742900,0.0,0.0,0.0
