Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Real Estate.csv_Open,S&P 500 Real Estate.csv_High,S&P 500 Real Estate.csv_Low,S&P 500 Real Estate.csv_Close,S&P 500 Real Estate.csv_Volume,S&P 500 Real Estate.csv_Dividends,S&P 500 Real Estate.csv_Stock Splits,S&P 500 Real Estate.csv_Capital Gains
2018.12.13,2018.12.13,3493.76,3272.81,3485.59,84592.04,286236674.7,3305.11,direct,362330847.4,796014723.0,1158345537.0,934483959.0,1457606656.0,2392090615.0,2102917452.0,4309321964.0,6412239416.0,115879000000.0,27.70524564417988,28.104840166852284,27.70524564417988,27.87174415588379,4652700,0.0,0.0,0.0
2018.12.14,2018.12.14,3333.24,3180.97,3305.11,89133.43,290985461.0,3235.48,direct,402100277.6,857391620.0,1259491898.0,930936765.8,1507373409.0,2438310207.0,1955008538.0,4556721163.0,6511729701.0,8253716372.0,27.788491631875623,27.90503961699326,27.646966810165345,27.8217887878418,4138700,0.0,0.0,0.0
2018.12.17,2018.12.17,3639.65,3239.06,3255.37,119831.24,412454521.4,3548.19,direct,598274082.9,1267886264.0,1866160347.0,1263601293.0,1970987327.0,3234588620.0,2626867233.0,6108172113.0,8735039346.0,5775268012.0,27.85509536180645,27.92169604005278,26.72290923717988,26.78118324279785,7214000,0.0,0.0,0.0
2018.12.18,2018.12.18,3727.99,3481.46,3548.19,91609.53,327807644.8,3715.85,direct,680758806.4,1162575240.0,1843334046.0,1434882315.0,1914895223.0,3349777538.0,2987334978.0,6355666832.0,9343001810.0,6052240851.0,27.0226038787075,27.24737638711793,26.914382548346648,27.04758071899414,8109100,0.0,0.0,0.0
2018.12.19,2018.12.19,3969.7,3693.57,3715.85,163016.15,620695447.4,3736.54,direct,918556318.5,1772831258.0,2691387576.0,1705933890.0,2539462326.0,4245396179.0,3487925500.0,8606347024.0,12094272524.0,7807049330.0,27.072549733064704,27.28899553230025,26.71457911549895,26.797826766967773,12878000,0.0,0.0,0.0
2018.12.20,2018.12.20,4225.52,3712.82,3736.54,180025.9,724855205.5,4137.66,direct,1027164040.0,2151174068.0,3178338109.0,2033392845.0,3378669041.0,5412061887.0,4090118700.0,11337909387.0,15428028046.0,9445777413.0,26.897729184478504,26.91021601529089,26.29001081677071,26.47315788269043,11333000,0.0,0.0,0.0
2018.12.21,2018.12.21,4247.71,3831.2,4137.66,128508.13,516656937.1,3898.81,direct,872458001.2,1613364422.0,2485822423.0,1728959577.0,2322960864.0,4051920479.0,3467256374.0,8614793109.0,12082049484.0,7784271566.0,26.615501746909832,27.03663149209229,26.04192105156437,26.06803131103516,15120000,0.369,0.0,0.0
2018.12.24,2018.12.24,4303.37,4006.6,4007.63,109869.44,459290147.2,4081.95,direct,1044354253.0,1493900509.0,2538254763.0,1907424699.0,2192183694.0,4099608393.0,3965716882.0,7754432575.0,11720149416.0,9006812021.0,26.19436870960088,26.19436870960088,25.100269708292675,25.10784912109375,10641000,0.0,0.0,0.0
2018.12.26,2018.12.26,3923.93,3746.86,3834.73,68965.06,263439573.8,3848.78,direct,617448575.5,956743626.5,1574192202.0,1255197349.0,1446706599.0,2701903947.0,2649379416.0,5563211238.0,8212590692.0,5446497831.0,25.19207361766429,25.916419949919035,24.86359172582244,25.907997131347656,10947900,0.0,0.0,0.0
2018.12.27,2018.12.27,3888.92,3622.39,3848.78,81652.77,305729129.1,3646.09,direct,557034571.9,931943411.5,1488977947.0,1183702717.0,1455567038.0,2639269755.0,2505448152.0,5176134551.0,7681582667.0,5026359774.0,25.73954579423141,25.97537991145253,25.208921038594525,25.96695709228516,14151800,0.0,0.0,0.0
2018.12.28,2018.12.28,4007.71,3628.43,3646.09,92882.41,353705007.2,3947.86,direct,628781820.9,1068890399.0,1697672219.0,1294981143.0,1689457039.0,2984438221.0,2726702655.0,5649322955.0,8376025609.0,5858214334.0,26.20279510095449,26.3122885534146,25.838094848638,26.05961036682129,10391000,0.0,0.0,0.0
2018.12.31,2018.12.31,3904.28,3701.48,3896.21,54221.49,206190463.7,3747.39,direct,488273150.2,755475023.2,1243748173.0,996876902.9,1208242065.0,2205118931.0,2202792551.0,4324015139.0,6526807690.0,4139437183.0,26.14383494056388,26.152256153841485,25.69743513188622,26.110143661499023,7807200,0.0,0.0,0.0
2019.10.10,2019.10.10,8672.58,8466.13,8593.16,29187.08,250267419.9,8596.57,direct,492267365.1,1238121252.0,1730388617.0,1432433392.0,2662822632.0,4095256024.0,4380686648.0,9509865556.0,13890552204.0,7516550932.0,33.70192264524783,33.882421830805654,33.555805193745584,33.83085250854492,3373400,0.0,0.0,0.0
2019.10.11,2019.10.11,8834.11,8259.77,8596.57,38612.05,326882172.4,8278.05,direct,485421706.3,1607137464.0,2092559171.0,1353780956.0,3031719175.0,4385500131.0,4143154588.0,10982797706.0,15125952212.0,7893614957.0,33.92539183885364,34.011342872877584,33.684723041707414,33.7191047668457,4949200,0.0,0.0,0.0
2019.10.14,2019.10.14,8414.24,8228.06,8296.34,17507.78,146015532.9,8363.94,direct,452859007.4,835341481.8,1288200489.0,1241131831.0,2349383406.0,3590515237.0,3837425605.0,8398093229.0,12235518834.0,6718088738.0,33.744899162562575,33.89961369152514,33.61597257430891,33.770687103271484,1794100,0.0,0.0,0.0
2019.10.15,2019.10.15,8439.31,8116.92,8363.94,24899.11,205674618.3,8173.48,direct,495574684.6,1036166690.0,1531741375.0,1279460049.0,2116506381.0,3395966348.0,4007316251.0,8069122479.0,12076438730.0,6901101945.0,33.77927596237252,33.83944235053161,33.512825751617164,33.79646682739258,3091100,0.0,0.0,0.0
2019.10.16,2019.10.16,8193.41,7945.77,8173.48,34102.92,274670310.1,8014.39,direct,434799811.9,1081006970.0,1515806782.0,1191077003.0,2478947641.0,3670024644.0,3756727120.0,9033597047.0,12790324167.0,7148669902.0,33.79646597004688,33.830847699214814,33.534311023080186,33.75349044799805,5929800,0.0,0.0,0.0
2019.10.17,2019.10.17,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,direct,374546935.0,823276061.8,1197822997.0,1138039546.0,1970716236.0,3108755782.0,3557118773.0,7502004395.0,11059123168.0,5938260388.0,33.83943941380949,34.07151115320685,33.7534883749906,33.97696304321289,4775600,0.0,0.0,0.0
2019.10.18,2019.10.18,8157.36,7850.66,8082.46,27732.54,221065928.4,7972.62,direct,392178120.8,981726342.6,1373904463.0,1215855563.0,2205308252.0,3421163736.0,3816500130.0,8665335280.0,12481835330.0,6684065304.0,33.96837516705963,34.37235233327657,33.96837516705963,34.3035888671875,2313300,0.0,0.0,0.0
2019.10.21,2019.10.21,8359.52,8177.11,8247.25,22831.65,188511539.9,8223.25,direct,434094348.4,876883550.1,1310977898.0,1306648604.0,2252209695.0,3558858299.0,4072603705.0,8241292386.0,12313896091.0,6439862753.0,34.31218180961749,34.56144444977138,34.217636964324846,34.53565979003906,1957300,0.0,0.0,0.0
2019.10.22,2019.10.22,8318.41,8021.36,8223.25,24453.79,200593851.4,8034.5,direct,402537046.9,921878289.0,1324415336.0,1276350225.0,2488673841.0,3765024066.0,4035973036.0,9282456141.0,13318429178.0,6781741397.0,34.613013347145504,34.673179732636065,34.389535390618775,34.43251419067383,2226000,0.0,0.0,0.0
2019.10.23,2019.10.23,8071.8,7336.06,8034.5,60122.39,457672451.4,7479.54,direct,564777372.8,1984368560.0,2549146007.0,1635867696.0,3879380625.0,5515248321.0,4922082803.0,13121564355.0,18043647158.0,9702706337.0,34.44970407593559,34.57863063597061,34.20044146951708,34.492679595947266,2159900,0.0,0.0,0.0
2019.10.24,2019.10.24,7524.31,7370.13,7479.54,28580.18,213663114.8,7444.2,direct,379321890.9,928550128.2,1307872019.0,1249612965.0,2434789755.0,3684402720.0,3818505070.0,8778836300.0,12597341370.0,6728587714.0,34.56144431354856,34.60441983920718,34.26491089132835,34.36375427246094,1781800,0.0,0.0,0.0
2019.10.25,2019.10.25,8783.85,7431.2,7444.2,79777.72,656574822.4,8671.1,direct,711792910.0,2995019704.0,3706812701.0,2046748382.0,5930767498.0,7977515880.0,6199388551.0,19563929099.0,25763317650.0,13704660110.0,34.28640398957856,34.33797659815371,33.865239162095705,33.942596435546875,2842500,0.0,0.0,0.0
2019.10.28,2019.10.28,9934.71,9201.49,9550.6,54907.49,522287119.7,9222.23,direct,703248803.1,2681542468.0,3384791271.0,2014313574.0,5793529571.0,7807843145.0,6093006181.0,19348551819.0,25441557908.0,13752111817.0,33.88241301336492,33.932267498418334,33.51282094432804,33.581581115722656,3318300,0.0,0.0,0.0
2019.10.29,2019.10.29,9565.11,9099.36,9222.23,40284.46,377872980.9,9432.86,direct,690608828.1,2067770072.0,2758378900.0,2019597871.0,5149841996.0,7169439866.0,6403795844.0,18021872003.0,24425667847.0,12664651033.0,33.63315542646404,33.88241474921395,33.57298904385316,33.66753387451172,2167200,0.0,0.0,0.0
2019.10.30,2019.10.30,9441.8,9018.3,9432.86,34376.01,315824657.2,9169.86,direct,630467122.0,1802129111.0,2432596233.0,1920405358.0,4375096736.0,6295502094.0,6191426200.0,15007204802.0,21198631002.0,11437450104.0,33.73629848392365,33.91679763793945,33.47844208121221,33.91679763793945,2637400,0.0,0.0,0.0
2019.10.31,2019.10.31,9423.16,8972.0,9169.86,35891.86,329788397.2,9157.52,direct,508387323.5,1734659197.0,2243046520.0,1675034584.0,4478448160.0,6153482744.0,5387351342.0,15000312174.0,20387663516.0,10645257018.0,33.97696725397087,34.01994605752863,33.67613530200075,33.8050651550293,3263900,0.0,0.0,0.0
2019.11.11,2019.11.11,9084.49,8619.78,9045.85,25750.4,226035620.3,8726.31,direct,860345053.6,1736631592.0,2596976646.0,1506600301.0,2643885885.0,4150486186.0,5850009407.0,13231909183.0,19081918590.0,6892355356.0,32.45561316503913,32.65072606610259,32.44701937080169,32.5329704284668,2538700,0.0,0.0,0.0
2019.11.12,2019.11.12,8868.85,8576.09,8726.31,22305.54,194901130.1,8815.14,direct,904768163.0,1742276543.0,2647044706.0,1612424066.0,2642185360.0,4254609426.0,6161660506.0,12733057270.0,18894717775.0,7091855411.0,32.53296176788172,32.75300022036235,32.27510538470755,32.31808090209961,6213800,0.0,0.0,0.0
2019.11.13,2019.11.13,8840.33,8721.68,8815.14,15828.57,138900524.5,8773.82,direct,749940948.4,1247796537.0,1997737485.0,1501773357.0,2290515384.0,3792288741.0,5519627183.0,10664983911.0,16184611095.0,6137757981.0,32.369663212267575,32.72206780683963,32.35247234438323,32.644710540771484,2220800,0.0,0.0,0.0
2019.11.14,2019.11.14,8811.04,8584.92,8773.82,18999.7,164630654.0,8640.42,direct,947581468.8,1452386170.0,2399967639.0,1528316194.0,2478109005.0,4006425112.0,1.53e+19,2.25e+21,2.26e+21,6517370392.0,32.7220622965406,32.9713249206543,32.67908677347809,32.9713249206543,2525100,0.0,0.0,0.0
2019.11.15,2019.11.15,8773.4,8393.29,8640.42,31281.14,267441968.2,8468.57,direct,951618461.4,2058364950.0,3009983412.0,1470810483.0,3227294963.0,4698105446.0,5733300055.0,14144976847.0,19878276902.0,7787651072.0,32.99711227297066,33.143232997900775,32.89397035343456,33.13463592529297,2615000,0.0,0.0,0.0
2019.11.18,2019.11.18,8537.87,8075.63,8515.28,30048.32,250358969.4,8190.16,direct,966000952.1,1966661269.0,2932662221.0,1582618524.0,3497691204.0,5080309810.0,5610821527.0,13667902729.0,19278724256.0,8147238893.0,33.177604702072095,33.46124902161871,33.15182004713944,33.315128326416016,2835500,0.0,0.0,0.0
2019.11.19,2019.11.19,8215.95,8016.54,8190.16,24402.6,198180594.4,8133.57,direct,934735322.5,1715496390.0,2650231712.0,1597247296.0,3146311486.0,4743558782.0,5291875107.0,12400906957.0,17692782064.0,7957681142.0,33.37530970836263,33.46126077420796,33.254973625826985,33.38390350341797,3345100,0.0,0.0,0.0
2019.11.20,2019.11.20,8232.23,8047.73,8133.57,18105.11,147086043.4,8093.6,direct,879292831.7,1431277161.0,2310569993.0,1337251301.0,2868292442.0,4205543743.0,4928779745.0,11696969624.0,16625749369.0,6809937558.0,33.358105569378324,33.4784383252219,33.188777381094134,33.40108108520508,5711400,0.0,0.0,0.0
2019.11.21,2019.11.21,8133.73,7437.33,8093.6,45760.44,354377783.3,7632.59,direct,1010135276.0,2446730909.0,3456866186.0,1678422722.0,4290122905.0,5968545704.0,6025298285.0,15850030567.0,21875328852.0,9905194588.0,33.323735173100275,33.323735173100275,32.91202323061053,32.954139709472656,3556100,0.0,0.0,0.0
2019.11.22,2019.11.22,7721.9,6815.03,7632.59,94065.31,680349857.2,7292.2,direct,1248514115.0,4694044998.0,5942559114.0,2155445686.0,6992146388.0,9147592147.0,7193465946.0,23767626284.0,30961092230.0,15366451916.0,32.98850397858399,33.005694837420585,32.606016386227644,32.7650260925293,3614400,0.0,0.0,0.0
2019.11.25,2019.11.25,7386.06,6560.13,6930.09,85742.76,596056755.8,7138.23,direct,1127488068.0,4439339403.0,5566827472.0,1831340317.0,6235746151.0,8067086397.0,6206868441.0,22145691365.0,28352559806.0,13479110072.0,32.83380041206378,33.01429957145073,32.7349537606916,32.79082489013672,2712000,0.0,0.0,0.0
2019.11.26,2019.11.26,7350.44,7042.5,7138.23,36264.64,259675008.7,7170.11,direct,869985512.0,2511097927.0,3381083439.0,1300232623.0,3852794795.0,5153027418.0,4570109951.0,15327812094.0,19897922045.0,8364993846.0,32.816614199757794,33.246376037597656,32.79082953871064,33.246376037597656,4916300,0.0,0.0,0.0
2019.11.27,2019.11.27,7681.51,6873.1,7170.11,66406.48,485895588.3,7531.5,direct,1090972646.0,3247247950.0,4338220595.0,1858043343.0,5068364725.0,6926408068.0,5916262802.0,18851178882.0,24767441609.0,11046758486.0,33.2291812318483,33.35811107944678,33.10025138424982,33.34951400756836,2605700,0.0,0.0,0.0
2019.11.29,2019.11.29,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38,direct,660331260.3,2297660191.0,2957991373.0,1306911961.0,3880669424.0,5187581385.0,4647055285.0,15208108084.0,19855163447.0,8314109179.0,33.323734425274786,33.478448954429375,33.18621076367323,33.2205924987793,2550800,0.0,0.0,0.0
2019.12.10,2019.12.10,7403.64,7176.42,7350.62,23348.59,170419385.8,7233.84,direct,801219250.3,1597560867.0,2398780117.0,1421425110.0,2670071976.0,4091497086.0,4596707242.0,11069775791.0,15666483033.0,6796759234.0,33.1776027696995,33.272150870708245,32.83379536827509,32.91974639892578,7303200,0.0,0.0,0.0
2019.12.11,2019.12.11,7284.74,7167.13,7233.84,19799.94,143267855.5,7212.01,direct,566150285.5,1182599148.0,1748749434.0,1101688906.0,1971448225.0,3073137203.0,4004572766.0,9327467496.0,13332040262.0,5488444040.0,32.99710244201081,32.99710244201081,32.5587469554665,32.67048263549805,6222900,0.0,0.0,0.0
2019.12.12,2019.12.12,7307.96,7105.35,7212.01,28003.83,201666958.3,7199.39,direct,557081166.9,1360255986.0,1917337153.0,1053997535.0,2149887745.0,3203885281.0,4134293048.0,9875682311.0,14009975287.0,6243703087.0,32.68768310744983,32.79942209915587,32.1805640267193,32.27511215209961,7621000,0.0,0.0,0.0
2019.12.13,2019.12.13,7308.08,7199.39,7199.39,18725.31,135777984.6,7261.72,direct,559219538.3,1188183540.0,1747403078.0,891458841.0,1868532562.0,2759991403.0,3777412620.0,8932859914.0,12710272534.0,5117561448.0,32.26651468235036,32.42982297560605,32.025845860030984,32.30949020385742,6152000,0.0,0.0,0.0
2019.12.16,2019.12.16,7172.46,6869.19,7132.39,39619.58,278223344.1,6897.33,direct,679889613.4,1546806675.0,2226696289.0,1181592017.0,2478805978.0,3660398064.0,4753851308.0,11107962013.0,15861813321.0,7359631199.0,32.36106772985772,32.6533059110035,32.15907914128044,32.55875778198242,5093900,0.0,0.0,0.0
2019.12.17,2019.12.17,6948.12,6585.46,6897.33,46023.51,310739632.4,6635.84,direct,735352069.5,2056591278.0,2791943348.0,1233016977.0,2651598849.0,3884615892.0,4755139956.0,12384513382.0,17139653271.0,7304470490.0,32.61891932910907,32.66189485077988,32.141883497272175,32.20634841918945,4452000,0.0,0.0,0.0
2019.12.18,2019.12.18,7442.26,6450.69,6635.84,71573.09,491429584.5,7294.53,direct,830775480.6,3566702898.0,4397478378.0,1435975280.0,4395484346.0,5831459699.0,7027691351.0,19140226612.0,26167917890.0,10362343214.0,32.20634930779373,32.72206213971673,32.20634930779373,32.661895751953125,3504100,0.0,0.0,0.0
2019.12.19,2019.12.19,7376.98,7057.66,7294.53,34799.1,249541907.2,7159.26,direct,588886506.3,1889832153.0,2478718731.0,1018924211.0,2686068727.0,3704992938.0,4921793583.0,12842304214.0,17764097868.0,6487062044.0,32.627514178509735,32.997109578727354,32.56734779045777,32.9713249206543,3334500,0.0,0.0,0.0
2019.12.20,2019.12.20,7234.56,7094.06,7159.26,23556.25,168963964.6,7203.41,direct,514526178.0,1207047392.0,1721573642.0,879308589.2,1875031271.0,2754339860.0,3755652965.0,9814871448.0,13570524413.0,5193622593.0,33.10426443129499,33.31714201749107,33.06082117588018,33.22591018676758,3691800,0.413,0.0,0.0
2019.12.23,2019.12.23,7694.65,7275.28,7517.58,44770.93,336425000.1,7326.6,direct,529954444.9,2212908900.0,2742863345.0,1081667793.0,3120082284.0,4201750077.0,4433160738.0,15122468803.0,19555629542.0,7572795813.0,33.28673199250385,33.330175248682494,32.96524460486432,33.026065826416016,3000600,0.0,0.0,0.0
2019.12.24,2019.12.24,7429.42,7175.5,7326.6,27770.75,203013413.9,7260.91,direct,462578417.3,1797692620.0,2260271038.0,964446780.4,2684993757.0,3649440610.0,3988941375.0,13058134395.0,17047075770.0,6011291851.0,33.05213726141066,33.14771442189108,32.947869460245684,33.069515228271484,1120200,0.0,0.0,0.0
2019.12.26,2019.12.26,7442.21,7167.44,7202.72,23254.3,169067214.3,7207.23,direct,450612956.6,1459257300.0,1909870256.0,843198918.9,2419572625.0,3262771544.0,3617524377.0,11884769838.0,15502294287.0,5805584919.0,33.139018884285626,33.28672992352142,33.06951034162179,33.26935195922852,1607200,0.0,0.0,0.0
2019.12.27,2019.12.27,7267.46,7061.61,7207.23,25489.38,183588691.2,7253.82,direct,505688963.0,1514311090.0,2020000053.0,906597003.8,2138616404.0,3045213407.0,3842172549.0,11026607077.0,14868779626.0,5290628891.0,33.37361706101354,33.42575095487722,33.247629303390504,33.390995025634766,1828500,0.0,0.0,0.0
2019.12.30,2019.12.30,7414.07,7224.79,7399.49,23030.92,168180498.7,7234.44,direct,486225554.9,1164252247.0,1650477730.0,994763714.3,1519597233.0,2514360947.0,4008311222.0,8968390724.0,12976701946.0,5014443208.0,33.32148263111068,33.41705977773597,33.20853083465149,33.36492919921875,2638400,0.0,0.0,0.0
2019.12.31,2019.12.31,7325.24,7141.94,7234.44,19424.26,140384995.3,7183.88,direct,509108285.4,1046401518.0,1555509804.0,934988519.3,1681635173.0,2616623693.0,3740026778.0,8798321542.0,12538348320.0,5106483872.0,33.347553239826105,33.63428138243312,33.321484634492386,33.59952545166016,3675000,0.0,0.0,0.0
2020.10.12,2020.10.12,11725.28,11223.99,11375.51,41705.77,478557074.7,11539.76,direct,1218374092.0,4008883775.0,5227257867.0,1144406539.0,3134813193.0,4279219731.0,4000270152.0,11815969118.0,15816239269.0,10015678971.0,32.83514752406923,33.012635485043376,32.62216129384,32.9416389465332,2747100,0.0,0.0,0.0
2020.10.13,2020.10.13,11561.69,11314.56,11539.76,33529.75,383360256.7,11427.29,direct,1037238772.0,3578866332.0,4616105104.0,1005567809.0,2863413989.0,3868981685.0,3519746218.0,10645725871.0,14165471975.0,8992243746.0,32.8351402703532,32.8351402703532,32.196185106120424,32.38254928588867,4258700,0.0,0.0,0.0
2020.10.14,2020.10.14,11550.25,11298.88,11427.29,22758.2,259711904.0,11429.3,direct,962829490.8,3216973183.0,4179802674.0,925116343.8,2583374394.0,3508490738.0,3311844145.0,9789351460.0,13101195491.0,8604468271.0,32.426915070302385,32.435787941541555,31.9654479039659,32.00981903076172,7041600,0.0,0.0,0.0
2020.10.15,2020.10.15,11607.59,11269.05,11429.3,33044.49,377801262.9,11508.31,direct,1004355417.0,3742122523.0,4746477940.0,972794222.0,3018840200.0,3991634422.0,3539951092.0,10707816354.0,14247767446.0,8786205819.0,31.814587335955537,32.42692049825646,31.796841590506723,32.16069030761719,3691200,0.0,0.0,0.0
2020.10.16,2020.10.16,11545.35,11224.89,11508.31,29300.16,332320579.3,11326.25,direct,1051197191.0,3819661379.0,4870858570.0,953056707.0,2840605265.0,3793661859.0,3601153212.0,10733948513.0,14335101725.0,8616141371.0,32.187308246278604,32.24942850340616,31.938827217768416,32.045318603515625,2730500,0.0,0.0,0.0
2020.10.19,2020.10.19,11821.95,11417.11,11513.33,39224.67,456404609.8,11756.88,direct,886623002.3,3581644140.0,4468267142.0,848121924.4,2939665351.0,3787787275.0,3200072130.0,10643159105.0,13843231235.0,7788245105.0,32.11631165053887,32.24055554977799,31.50398195242512,31.539480209350582,3782500,0.0,0.0,0.0
2020.10.20,2020.10.20,12047.73,11688.39,11756.88,48504.61,576128149.7,11921.78,direct,1205221381.0,4679720323.0,5884941704.0,1137421622.0,3765911595.0,4903333217.0,4123805576.0,13659304089.0,17783109665.0,9825603346.0,31.716975136988665,31.978767222900423,31.66372773980113,31.75247001647949,5962200,0.0,0.0,0.0
2020.10.21,2020.10.21,13236.39,11900.51,11921.78,103080.18,1296152946.0,12813.11,direct,1561954242.0,9277025934.0,10838980176.0,1420796309.0,7117137663.0,8537933973.0,4905673166.0,24175189620.0,29080862786.0,15612901897.0,31.65484787214708,31.832335790570177,31.557232733049823,31.637102127075195,3566700,0.0,0.0,0.0
2020.10.22,2020.10.22,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25,direct,1406915781.0,6289560659.0,7696476440.0,1343224066.0,5013066208.0,6356290144.0,4472324059.0,17596066935.0,22068390864.0,13148276131.0,31.62822594316889,31.672597076553263,31.3575576286336,31.41524314880371,3013900,0.0,0.0,0.0
2020.10.23,2020.10.23,13031.82,12732.62,12990.25,32269.84,416662855.5,12937.2,direct,1049659981.0,4080154447.0,5129814428.0,989426576.9,3297126536.0,4286552984.0,3627974985.0,12455023829.0,16082998814.0,9568457653.0,31.539484850860656,31.708096518120183,31.366435054507274,31.619354248046875,2194100,0.0,0.0,0.0
2020.10.26,2020.10.26,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43,direct,1217884506.0,4453734355.0,5671618730.0,1128656109.0,3599712713.0,4728368822.0,3967479285.0,13465168812.0,17432648096.0,10431690199.0,31.37974256191383,31.37974256191383,30.94489736225927,31.23775291442871,3322600,0.0,0.0,0.0
2020.10.27,2020.10.27,13783.14,13060.64,13069.43,44978.37,603406480.4,13646.02,direct,1212904927.0,6192612319.0,7405517110.0,919385996.3,3805909502.0,4725295499.0,3665815504.0,16633720420.0,20299535924.0,8922545017.0,31.29100041792614,31.45073921238441,30.838409423828125,30.838409423828125,2760300,0.0,0.0,0.0
2020.10.28,2020.10.28,13855.57,12906.15,13646.02,32501.89,434942187.8,13285.97,direct,1249050178.0,7093069554.0,8342119732.0,561858622.6,2694167792.0,3256026414.0,3110600047.0,16490890071.0,19601489984.0,5891253391.0,30.34143966027545,30.67866633305021,30.02196550139952,30.155078887939453,5331500,0.0,0.0,0.0
2020.10.29,2020.10.29,13643.6,12985.56,13285.97,41497.54,555737562.1,13462.18,direct,1056166312.0,5268697425.0,6324863737.0,756243077.1,3407665603.0,4163908681.0,2950986725.0,14361927897.0,17312914622.0,7552865354.0,30.22607759878341,30.758537954235926,29.94209829116868,30.50118064880371,4989600,0.0,0.0,0.0
2020.10.30,2020.10.30,13674.89,13132.53,13462.18,56364.21,756044940.7,13565.95,direct,1191898941.0,5824237298.0,7016136103.0,1135641353.0,4834177174.0,5969818527.0,3583322378.0,16239382677.0,19822705191.0,11281151674.0,30.314821130111227,30.50118192377961,29.9154741541786,30.30594825744629,5662400,0.0,0.0,0.0
2020.11.10,2020.11.10,15476.99,15099.11,15335.03,23031.66,352628988.8,15313.73,direct,1435522067.0,4974146514.0,6409668581.0,855043186.5,2415954993.0,3270998180.0,3698354921.0,12648890601.0,16347245521.0,7037455402.0,32.4979066476378,32.82626041794124,32.355917017476784,32.63102340698242,9593400,0.0,0.0,0.0
2020.11.11,2020.11.11,15983.03,15288.76,15313.73,45852.83,717920492.2,15707.08,direct,1378853871.0,5575343336.0,6954197207.0,1345300250.0,4804788861.0,6150089111.0,4148423601.0,15226758750.0,19375182194.0,12475114412.0,32.79964338797809,33.074749847545085,32.54228605986386,32.879512786865234,6219300,0.0,0.0,0.0
2020.11.12,2020.11.12,16348.99,15476.25,15707.08,67322.57,1074746062.0,16306.53,direct,1348855452.0,7927595018.0,9276450633.0,1293685569.0,6410745780.0,7704431349.0,4091014696.0,21650702668.0,25741717365.0,13325268922.0,32.78189411481512,32.98156930382017,32.34705224465424,32.54228591918945,5034500,0.0,0.0,0.0
2020.11.13,2020.11.13,16482.62,15975.8,16306.53,42676.28,694320640.2,16332.85,direct,1344522335.0,5731010054.0,7075532389.0,1382856678.0,4789613816.0,6172470493.0,4143210081.0,16657861792.0,20801072037.0,12499592170.0,32.71978002990466,33.367608213681685,32.71978002990466,33.28773880004883,3078700,0.0,0.0,0.0
2020.11.16,2020.11.16,16876.48,15877.77,15964.7,41641.22,685608661.4,16721.46,direct,1246231017.0,6069607053.0,7315837903.0,1348796105.0,5254607607.0,6603403712.0,4258691496.0,17742460810.0,22001152306.0,13049700613.0,33.891187879523656,33.96218440176716,33.10137018871753,33.50071716308594,4066500,0.0,0.0,0.0
2020.11.17,2020.11.17,17857.37,16563.5,16721.46,62123.13,1072294335.0,17681.54,direct,1816293761.0,8803371067.0,10619664828.0,1814833442.0,7325070199.0,9139903641.0,5543298938.0,24808894335.0,30352193273.0,17633008770.0,33.29660031216637,33.6426998228455,33.04811930661208,33.51845932006836,4501200,0.0,0.0,0.0
2020.11.18,2020.11.18,18466.1,17260.91,17681.54,80691.42,1441862086.0,17786.27,direct,1965843677.0,12720550169.0,14686393668.0,1744715875.0,9537799957.0,11282515655.0,5558972940.0,32596111943.0,38155084883.0,20555852274.0,33.54508488239515,33.85125142913068,32.93275517422426,32.95050430297852,4579100,0.0,0.0,0.0
2020.11.19,2020.11.19,18172.87,17365.08,17786.27,48224.86,859856045.6,17824.64,direct,1659332100.0,7580130470.0,9239462570.0,1699709544.0,6788068172.0,8487777715.0,4938312769.0,22711127806.0,27649440575.0,16421765256.0,32.90613471264886,33.06587010830705,32.5511588915632,33.00374984741211,4583900,0.0,0.0,0.0
2020.11.20,2020.11.20,18814.87,17764.07,17824.64,51122.68,939934212.3,18672.78,direct,1922952761.0,7604588061.0,9527540821.0,2060822112.0,6681626903.0,8742449015.0,6015012952.0,22542703198.0,28557716150.0,19173253265.0,33.0481244281214,33.05699730028061,32.666526604569306,32.781890869140625,2799000,0.0,0.0,0.0
2020.11.23,2020.11.23,18761.66,18010.51,18430.59,48994.17,902518528.8,18385.74,direct,3328027250.0,7404242334.0,10732269584.0,3500392644.0,6549242728.0,10049635372.0,9835582152.0,22018791090.0,31854373241.0,28218393303.0,32.968251494865946,33.03037174920621,32.61771383948877,32.67539596557617,4084700,0.0,0.0,0.0
