Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Healthcare.csv_Open,S&P 500 Healthcare.csv_High,S&P 500 Healthcare.csv_Low,S&P 500 Healthcare.csv_Close,S&P 500 Healthcare.csv_Volume,S&P 500 Healthcare.csv_Dividends,S&P 500 Healthcare.csv_Stock Splits,S&P 500 Healthcare.csv_Capital Gains
2018.10.31,2018.10.31,6391.25,6241.49,6309.11,38823.41,245357244.5,6342.61,direct,712508701.3,1130109442.0,1842618143.0,1471430847.0,1819435904.0,3290866814.0,3063708139.0,5133139475.0,8196847551.0,6098820495.0,81.22103550516674,81.54850355372133,80.62067510283636,80.6843490600586,13460700,0.0,0.0,0.0
2018.11.12,2018.11.12,6435.41,6350.87,6408.18,28338.62,181575610.9,6375.08,direct,809432305.0,534269635.7,1343701941.0,1703334037.0,1207431418.0,2910765519.0,3455266712.0,4034128821.0,7489395533.0,6488790963.0,84.42294293511503,84.55029085876711,83.21313766042033,83.40415954589844,8423200,0.0,0.0,0.0
2018.11.13,2018.11.13,6389.43,6315.58,6375.08,35761.27,227689745.7,6339.17,direct,848654291.8,606111562.0,1454765854.0,1588067696.0,1308170075.0,2896237771.0,3235236234.0,4550577939.0,7785814173.0,6362360395.0,83.68612311638593,84.02268937077577,82.57637124293046,82.82197570800781,14227000,0.0,0.0,0.0
2018.11.14,2018.11.14,6375.7,5469.93,6339.17,178422.8,1045469380.0,5741.47,direct,1397837750.0,2227650112.0,3625487862.0,2282151361.0,3207069049.0,5489220410.0,4615666257.0,10763408473.0,15379074729.0,10617959239.0,83.33136957791046,83.34046783907449,81.7668017748111,82.15794372558594,11664000,0.0,0.0,0.0
2018.11.15,2018.11.15,5767.06,5300.75,5740.51,147895.07,820864014.0,5647.5,direct,1070550774.0,1840878527.0,2911429301.0,2041392168.0,3002395052.0,5043787220.0,4279585027.0,10412593034.0,14692178118.0,19564699479.0,81.57579366301661,82.98572596338418,80.80260789246772,82.88566589355469,15563900,0.0,0.0,0.0
2018.11.16,2018.11.16,5676.54,5487.87,5647.5,71050.83,397196182.8,5586.27,direct,650152168.4,979826283.5,1629978396.0,1455089711.0,1869469723.0,3324559435.0,3063206184.0,5709059566.0,8772265750.0,6736073464.0,82.7401072867679,84.12275150230892,82.69462986095631,83.7225112915039,11323200,0.0,0.0,0.0
2018.11.19,2018.11.19,5615.98,4757.01,5615.26,207964.38,1072037780.0,4809.62,direct,979895048.9,2155944534.0,3135839583.0,1821341579.0,3238516168.0,5059857747.0,3782110819.0,11328563942.0,15110674809.0,18398354673.0,83.8043800382931,83.85896266858025,82.29439477252743,82.65824890136719,8821000,0.0,0.0,0.0
2018.11.20,2018.11.20,4953.56,4168.25,4809.62,315023.21,1433400842.0,4441.81,direct,1222283284.0,2908922625.0,4131205953.0,2156622904.0,4252948370.0,6409571273.0,4447237181.0,12890177482.0,17337414663.0,11389104749.0,82.13975828785789,82.74920995774245,81.69403368754809,81.88505554199219,11604300,0.0,0.0,0.0
2018.11.21,2018.11.21,4689.55,4315.58,4441.81,152286.19,686284917.8,4593.04,direct,690314850.9,1541354456.0,2231669353.0,1697135904.0,2647033668.0,4344169572.0,3528669625.0,8223149623.0,11751819248.0,8783535227.0,82.14886693097168,82.1579651945132,81.40296893922556,81.4211654663086,9345100,0.0,0.0,0.0
2018.11.23,2018.11.23,4419.48,4157.19,4320.68,121719.16,521825987.8,4343.42,direct,573459006.3,1172467963.0,1745926926.0,1324027304.0,2092309937.0,3416337241.0,2800224374.0,6740445825.0,9540670199.0,6309795732.0,80.984544944036,82.0306232494971,80.9390675028938,81.53942108154297,3939500,0.0,0.0,0.0
2018.11.26,2018.11.26,4124.7,3598.81,4004.46,185985.76,715341714.7,3784.59,direct,745537018.8,1710582188.0,2456119207.0,1288148106.0,2680090410.0,3968238479.0,2712159512.0,8588603710.0,11300763222.0,7534157707.0,82.1943338648983,82.54908972837046,81.84867626303677,82.33078002929688,7141200,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.27,2018.11.27,3878.9,3613.11,3784.77,147999.31,555212127.5,3822.99,direct,644220149.6,1322406686.0,1966626836.0,1340143945.0,2363545561.0,3703689506.0,2819243714.0,7302750887.0,10121994601.0,6656715888.0,82.05790267375863,83.18584442138672,81.75772244529536,83.18584442138672,9262000,0.0,0.0,0.0
2018.11.28,2018.11.28,4398.57,3822.94,3822.99,175435.76,726808596.6,4263.55,direct,858781337.8,1848769973.0,2707551311.0,1801233608.0,3035414512.0,4836648120.0,3753591219.0,9341973467.0,13095564685.0,8409566802.0,83.43142969881066,85.21430719171896,83.41323317646778,85.18701934814453,11870400,0.0,0.0,0.0
2018.11.29,2018.11.29,4444.39,4130.68,4263.52,112103.36,479575430.6,4286.69,direct,739489218.7,1402253202.0,2141742421.0,1586274202.0,2473407098.0,4059681301.0,3328827019.0,8050947201.0,11379774220.0,7084628338.0,84.98691320660392,85.9693173763461,84.8686635517046,85.4690170288086,8796000,0.0,0.0,0.0
2018.11.30,2018.11.30,4331.07,3916.3,4286.85,121993.57,497762735.4,4009.67,direct,610034281.3,1305971973.0,1916006254.0,1381667205.0,2436669843.0,3818337048.0,2906745190.0,7824367591.0,10731112740.0,6718194226.0,85.41442235977394,87.2063980102539,85.323460573138,87.2063980102539,15875900,0.0,0.0,0.0
2018.12.10,2018.12.10,3645.49,3416.77,3592.84,81855.33,287119758.1,3467.16,direct,367760933.1,783468147.0,1151229080.0,1075739646.0,1640727236.0,2716466882.0,2267177207.0,4227174127.0,6494351334.0,4563790983.0,82.42175636573725,83.0039202925941,80.63887847224547,82.69464874267578,15372000,0.0,0.0,0.0
2018.12.11,2018.12.11,3483.58,3348.98,3467.16,67519.71,230671778.4,3401.02,direct,376828968.8,708062401.0,1084891404.0,1090356435.0,1465450543.0,2555806978.0,2296685033.0,4508445882.0,6805130915.0,4534932652.0,83.38596794517849,83.94084404812737,82.35808623214524,82.94934844970703,13632300,0.0,0.0,0.0
2018.12.12,2018.12.12,3545.37,3380.48,3401.02,74415.95,257293632.7,3485.59,direct,350411521.4,707866374.5,1058277931.0,895324228.0,1442852800.0,2338177028.0,1896116658.0,4455084586.0,6351201244.0,34182843411.0,83.86805543737346,84.75039945955297,83.60426830285212,83.65884399414062,12581000,0.0,0.0,0.0
2018.12.13,2018.12.13,3493.76,3272.81,3485.59,84592.04,286236674.7,3305.11,direct,362330847.4,796014723.0,1158345537.0,934483959.0,1457606656.0,2392090615.0,2102917452.0,4309321964.0,6412239416.0,115879000000.0,83.8862441845972,84.35015833736443,83.17673250385894,83.7406997680664,11567100,0.0,0.0,0.0
2018.12.14,2018.12.14,3333.24,3180.97,3305.11,89133.43,290985461.0,3235.48,direct,402100277.6,857391620.0,1259491898.0,930936765.8,1507373409.0,2438310207.0,1955008538.0,4556721163.0,6511729701.0,8253716372.0,82.92205481500586,82.99482009921464,80.67526270894754,80.92086029052734,19422700,0.0,0.0,0.0
2018.12.17,2018.12.17,3639.65,3239.06,3255.37,119831.24,412454521.4,3548.19,direct,598274082.9,1267886264.0,1866160347.0,1263601293.0,1970987327.0,3234588620.0,2626867233.0,6108172113.0,8735039346.0,5775268012.0,80.08401509999673,80.75714094597379,78.76504432213474,79.31082916259766,22089500,0.0,0.0,0.0
2018.12.18,2018.12.18,3727.99,3481.46,3548.19,91609.53,327807644.8,3715.85,direct,680758806.4,1162575240.0,1843334046.0,1434882315.0,1914895223.0,3349777538.0,2987334978.0,6355666832.0,9343001810.0,6052240851.0,79.99303003465975,80.13856752721227,77.86448781906243,78.6194839477539,24712500,0.0,0.0,0.0
2018.12.19,2018.12.19,3969.7,3693.57,3715.85,163016.15,620695447.4,3736.54,direct,918556318.5,1772831258.0,2691387576.0,1705933890.0,2539462326.0,4245396179.0,3487925500.0,8606347024.0,12094272524.0,7807049330.0,78.77411573546738,79.72013367921161,76.89117810953665,77.59159851074219,23075600,0.0,0.0,0.0
2018.12.20,2018.12.20,4225.52,3712.82,3736.54,180025.9,724855205.5,4137.66,direct,1027164040.0,2151174068.0,3178338109.0,2033392845.0,3378669041.0,5412061887.0,4090118700.0,11337909387.0,15428028046.0,9445777413.0,77.23684467378153,77.55521443724693,75.95426041818337,76.50003814697266,25321600,0.0,0.0,0.0
2018.12.21,2018.12.21,4247.71,3831.2,4137.66,128508.13,516656937.1,3898.81,direct,872458001.2,1613364422.0,2485822423.0,1728959577.0,2322960864.0,4051920479.0,3467256374.0,8614793109.0,12082049484.0,7784271566.0,76.61884985863287,77.91638865989515,75.39441360231443,75.54975128173828,28909200,0.38,0.0,0.0
2018.12.24,2018.12.24,4303.37,4006.6,4007.63,109869.44,459290147.2,4081.95,direct,1044354253.0,1493900509.0,2538254763.0,1907424699.0,2192183694.0,4099608393.0,3965716882.0,7754432575.0,11720149416.0,9006812021.0,75.04716423273766,75.33043479202152,73.69480229260924,73.74048614501953,14235500,0.0,0.0,0.0
2018.12.26,2018.12.26,3923.93,3746.86,3834.73,68965.06,263439573.8,3848.78,direct,617448575.5,956743626.5,1574192202.0,1255197349.0,1446706599.0,2701903947.0,2649379416.0,5563211238.0,8212590692.0,5446497831.0,74.0146139772825,77.03002696493321,73.65824787510712,76.95692443847656,20575100,0.0,0.0,0.0
2018.12.27,2018.12.27,3888.92,3622.39,3848.78,81652.77,305729129.1,3646.09,direct,557034571.9,931943411.5,1488977947.0,1183702717.0,1455567038.0,2639269755.0,2505448152.0,5176134551.0,7681582667.0,5026359774.0,76.05230568765383,77.85240840021054,75.01975164091608,77.80672454833984,14045700,0.0,0.0,0.0
2018.12.28,2018.12.28,4007.71,3628.43,3646.09,92882.41,353705007.2,3947.86,direct,628781820.9,1068890399.0,1697672219.0,1294981143.0,1689457039.0,2984438221.0,2726702655.0,5649322955.0,8376025609.0,5858214334.0,78.3092760049828,78.98546382847114,77.57827175103395,77.89808654785156,15770600,0.0,0.0,0.0
2018.12.31,2018.12.31,3904.28,3701.48,3896.21,54221.49,206190463.7,3747.39,direct,488273150.2,755475023.2,1243748173.0,996876902.9,1208242065.0,2205118931.0,2202792551.0,4324015139.0,6526807690.0,4139437183.0,78.33669870010584,79.12252639630864,78.28186832395025,79.04943084716797,10163100,0.0,0.0,0.0
2019.10.10,2019.10.10,8672.58,8466.13,8593.16,29187.08,250267419.9,8596.57,direct,492267365.1,1238121252.0,1730388617.0,1432433392.0,2662822632.0,4095256024.0,4380686648.0,9509865556.0,13890552204.0,7516550932.0,81.85386052508369,82.78801390349098,81.77986664123169,82.50128936767578,8232300,0.0,0.0,0.0
2019.10.11,2019.10.11,8834.11,8259.77,8596.57,38612.05,326882172.4,8278.05,direct,485421706.3,1607137464.0,2092559171.0,1353780956.0,3031719175.0,4385500131.0,4143154588.0,10982797706.0,15125952212.0,7893614957.0,83.2874468999824,84.16610117761067,83.14871015708218,83.18570709228516,10773200,0.0,0.0,0.0
2019.10.14,2019.10.14,8414.24,8228.06,8296.34,17507.78,146015532.9,8363.94,direct,452859007.4,835341481.8,1288200489.0,1241131831.0,2349383406.0,3590515237.0,3837425605.0,8398093229.0,12235518834.0,6718088738.0,83.13020253423755,83.55565667560738,83.01921879258488,83.1487045288086,4915600,0.0,0.0,0.0
2019.10.15,2019.10.15,8439.31,8116.92,8363.94,24899.11,205674618.3,8173.48,direct,495574684.6,1036166690.0,1531741375.0,1279460049.0,2116506381.0,3395966348.0,4007316251.0,8069122479.0,12076438730.0,6901101945.0,84.06436237646352,84.96151866065739,84.00887050121655,84.6655502319336,12607900,0.0,0.0,0.0
2019.10.16,2019.10.16,8193.41,7945.77,8173.48,34102.92,274670310.1,8014.39,direct,434799811.9,1081006970.0,1515806782.0,1191077003.0,2478947641.0,3670024644.0,3756727120.0,9033597047.0,12790324167.0,7148669902.0,84.60081336664027,84.98927063384353,84.41582867527363,84.5545654296875,7851500,0.0,0.0,0.0
2019.10.17,2019.10.17,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,direct,374546935.0,823276061.8,1197822997.0,1138039546.0,1970716236.0,3108755782.0,3557118773.0,7502004395.0,11059123168.0,5938260388.0,84.83204945416374,85.42398642702366,84.79505251130433,85.18350982666016,7536100,0.0,0.0,0.0
2019.10.18,2019.10.18,8157.36,7850.66,8082.46,27732.54,221065928.4,7972.62,direct,392178120.8,981726342.6,1373904463.0,1215855563.0,2205308252.0,3421163736.0,3816500130.0,8665335280.0,12481835330.0,6684065304.0,84.94301299573436,85.3129752797706,84.48981290242288,84.86902618408203,6784700,0.0,0.0,0.0
2019.10.21,2019.10.21,8359.52,8177.11,8247.25,22831.65,188511539.9,8223.25,direct,434094348.4,876883550.1,1310977898.0,1306648604.0,2252209695.0,3558858299.0,4072603705.0,8241292386.0,12313896091.0,6439862753.0,85.22049945629337,85.34998521696679,84.61006759261083,84.77655029296875,4948400,0.0,0.0,0.0
2019.10.22,2019.10.22,8318.41,8021.36,8223.25,24453.79,200593851.4,8034.5,direct,402537046.9,921878289.0,1324415336.0,1276350225.0,2488673841.0,3765024066.0,4035973036.0,9282456141.0,13318429178.0,6781741397.0,85.42396076675006,85.96964963300637,84.92451277284384,84.96150970458984,8702400,0.0,0.0,0.0
2019.10.23,2019.10.23,8071.8,7336.06,8034.5,60122.39,457672451.4,7479.54,direct,564777372.8,1984368560.0,2549146007.0,1635867696.0,3879380625.0,5515248321.0,4922082803.0,13121564355.0,18043647158.0,9702706337.0,85.10952559866601,85.73845958575305,84.93379892070006,85.48873901367188,5525000,0.0,0.0,0.0
2019.10.24,2019.10.24,7524.31,7370.13,7479.54,28580.18,213663114.8,7444.2,direct,379321890.9,928550128.2,1307872019.0,1249612965.0,2434789755.0,3684402720.0,3818505070.0,8778836300.0,12597341370.0,6728587714.0,85.63670971357071,85.72920559860239,84.74880425753997,85.05402374267578,6892300,0.0,0.0,0.0
2019.10.25,2019.10.25,8783.85,7431.2,7444.2,79777.72,656574822.4,8671.1,direct,711792910.0,2995019704.0,3706812701.0,2046748382.0,5930767498.0,7977515880.0,6199388551.0,19563929099.0,25763317650.0,13704660110.0,84.83204385430469,85.37773284845746,84.61006926824633,85.1465072631836,5536900,0.0,0.0,0.0
2019.10.28,2019.10.28,9934.71,9201.49,9550.6,54907.49,522287119.7,9222.23,direct,703248803.1,2681542468.0,3384791271.0,2014313574.0,5793529571.0,7807843145.0,6093006181.0,19348551819.0,25441557908.0,13752111817.0,85.36849712333614,86.20090366529436,85.29450323537903,86.02517700195312,6937900,0.0,0.0,0.0
2019.10.29,2019.10.29,9565.11,9099.36,9222.23,40284.46,377872980.9,9432.86,direct,690608828.1,2067770072.0,2758378900.0,2019597871.0,5149841996.0,7169439866.0,6403795844.0,18021872003.0,24425667847.0,12664651033.0,86.22864917081657,87.38477710798782,86.01591852554128,87.24604034423828,13768400,0.0,0.0,0.0
2019.10.30,2019.10.30,9441.8,9018.3,9432.86,34376.01,315824657.2,9169.86,direct,630467122.0,1802129111.0,2432596233.0,1920405358.0,4375096736.0,6295502094.0,6191426200.0,15007204802.0,21198631002.0,11437450104.0,87.2737854020793,87.77323351265392,86.93156899582127,87.73623657226562,10179700,0.0,0.0,0.0
2019.10.31,2019.10.31,9423.16,8972.0,9169.86,35891.86,329788397.2,9157.52,direct,508387323.5,1734659197.0,2243046520.0,1675034584.0,4478448160.0,6153482744.0,5387351342.0,15000312174.0,20387663516.0,10645257018.0,87.56974808950135,87.68998284549464,87.07030001188822,87.63449096679688,9675200,0.0,0.0,0.0
2019.11.11,2019.11.11,9084.49,8619.78,9045.85,25750.4,226035620.3,8726.31,direct,860345053.6,1736631592.0,2596976646.0,1506600301.0,2643885885.0,4150486186.0,5850009407.0,13231909183.0,19081918590.0,6892355356.0,87.65299771310538,87.8379824277533,87.38478222564525,87.62525177001953,6092500,0.0,0.0,0.0
2019.11.12,2019.11.12,8868.85,8576.09,8726.31,22305.54,194901130.1,8815.14,direct,904768163.0,1742276543.0,2647044706.0,1612424066.0,2642185360.0,4254609426.0,6161660506.0,12733057270.0,18894717775.0,7091855411.0,87.7639780331551,88.4669057517589,87.6437432753647,88.15243530273438,13801500,0.0,0.0,0.0
2019.11.13,2019.11.13,8840.33,8721.68,8815.14,15828.57,138900524.5,8773.82,direct,749940948.4,1247796537.0,1997737485.0,1501773357.0,2290515384.0,3792288741.0,5519627183.0,10664983911.0,16184611095.0,6137757981.0,87.91197915322478,88.46691920220277,87.7732423768689,88.25418853759766,6507700,0.0,0.0,0.0
2019.11.14,2019.11.14,8811.04,8584.92,8773.82,18999.7,164630654.0,8640.42,direct,947581468.8,1452386170.0,2399967639.0,1528316194.0,2478109005.0,4006425112.0,1.53e+19,2.25e+21,2.26e+21,6517370392.0,88.23568179410337,88.39291349327236,87.7269827009747,88.263427734375,6498800,0.0,0.0,0.0
2019.11.15,2019.11.15,8773.4,8393.29,8640.42,31281.14,267441968.2,8468.57,direct,951618461.4,2058364950.0,3009983412.0,1470810483.0,3227294963.0,4698105446.0,5733300055.0,14144976847.0,19878276902.0,7787651072.0,88.56864488843269,90.29820764723112,88.48540001333663,90.14097595214844,11337700,0.0,0.0,0.0
2019.11.18,2019.11.18,8537.87,8075.63,8515.28,30048.32,250358969.4,8190.16,direct,966000952.1,1966661269.0,2932662221.0,1582618524.0,3497691204.0,5080309810.0,5610821527.0,13667902729.0,19278724256.0,8147238893.0,90.05771307387187,90.57565595187673,89.72474777902804,89.83573150634766,11251400,0.0,0.0,0.0
2019.11.19,2019.11.19,8215.95,8016.54,8190.16,24402.6,198180594.4,8133.57,direct,934735322.5,1715496390.0,2650231712.0,1597247296.0,3146311486.0,4743558782.0,5291875107.0,12400906957.0,17692782064.0,7957681142.0,90.1502138447248,90.575667987684,89.91898830682673,90.44618225097656,10025800,0.0,0.0,0.0
2019.11.20,2019.11.20,8232.23,8047.73,8133.57,18105.11,147086043.4,8093.6,direct,879292831.7,1431277161.0,2310569993.0,1337251301.0,2868292442.0,4205543743.0,4928779745.0,11696969624.0,16625749369.0,6809937558.0,90.29821288374325,90.6126833485896,89.78952083077992,90.32596588134766,12305600,0.0,0.0,0.0
2019.11.21,2019.11.21,8133.73,7437.33,8093.6,45760.44,354377783.3,7632.59,direct,1010135276.0,2446730909.0,3456866186.0,1678422722.0,4290122905.0,5968545704.0,6025298285.0,15850030567.0,21875328852.0,9905194588.0,90.3814714709398,90.62194809153485,89.76178850291213,90.55720520019533,9122400,0.0,0.0,0.0
2019.11.22,2019.11.22,7721.9,6815.03,7632.59,94065.31,680349857.2,7292.2,direct,1248514115.0,4694044998.0,5942559114.0,2155445686.0,6992146388.0,9147592147.0,7193465946.0,23767626284.0,30961092230.0,15366451916.0,90.7144148338701,91.0103832731142,90.5201862071578,90.88089752197266,6141800,0.0,0.0,0.0
2019.11.25,2019.11.25,7386.06,6560.13,6930.09,85742.76,596056755.8,7138.23,direct,1127488068.0,4439339403.0,5566827472.0,1831340317.0,6235746151.0,8067086397.0,6206868441.0,22145691365.0,28352559806.0,13479110072.0,91.2508651993543,91.963036872498,91.11212844170576,91.94454193115234,11726500,0.0,0.0,0.0
2019.11.26,2019.11.26,7350.44,7042.5,7138.23,36264.64,259675008.7,7170.11,direct,869985512.0,2511097927.0,3381083439.0,1300232623.0,3852794795.0,5153027418.0,4570109951.0,15327812094.0,19897922045.0,8364993846.0,91.93529494519098,92.08327565174932,91.56533259412774,91.87055206298828,11073300,0.0,0.0,0.0
2019.11.27,2019.11.27,7681.51,6873.1,7170.11,66406.48,485895588.3,7531.5,direct,1090972646.0,3247247950.0,4338220595.0,1858043343.0,5068364725.0,6926408068.0,5916262802.0,18851178882.0,24767441609.0,11046758486.0,92.00003765674566,92.48098377272431,91.9167927760995,92.34224700927734,6333200,0.0,0.0,0.0
2019.11.29,2019.11.29,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38,direct,660331260.3,2297660191.0,2957991373.0,1306911961.0,3880669424.0,5187581385.0,4647055285.0,15208108084.0,19855163447.0,8314109179.0,92.10177667923924,92.31450026575736,91.83355415395764,92.0185317993164,2392000,0.0,0.0,0.0
2019.12.10,2019.12.10,7403.64,7176.42,7350.62,23348.59,170419385.8,7233.84,direct,801219250.3,1597560867.0,2398780117.0,1421425110.0,2670071976.0,4091497086.0,4596707242.0,11069775791.0,15666483033.0,6796759234.0,92.20351674669708,92.5087291567075,91.84280539777536,92.4254913330078,6027900,0.0,0.0,0.0
2019.12.11,2019.12.11,7284.74,7167.13,7233.84,19799.94,143267855.5,7212.01,direct,566150285.5,1182599148.0,1748749434.0,1101688906.0,1971448225.0,3073137203.0,4004572766.0,9327467496.0,13332040262.0,5488444040.0,92.4994917133076,92.73996125852186,92.32375799788956,92.50873565673828,6064300,0.0,0.0,0.0
2019.12.12,2019.12.12,7307.96,7105.35,7212.01,28003.83,201666958.3,7199.39,direct,557081166.9,1360255986.0,1917337153.0,1053997535.0,2149887745.0,3203885281.0,4134293048.0,9875682311.0,14009975287.0,6243703087.0,92.55497733213817,93.67410832221316,92.50872939233508,93.36888885498048,9769100,0.0,0.0,0.0
2019.12.13,2019.12.13,7308.08,7199.39,7199.39,18725.31,135777984.6,7261.72,direct,559219538.3,1188183540.0,1747403078.0,891458841.0,1868532562.0,2759991403.0,3777412620.0,8932859914.0,12710272534.0,5117561448.0,93.27639224460624,93.84983419064412,92.92493192335712,93.30413818359376,6433200,0.0,0.0,0.0
2019.12.16,2019.12.16,7172.46,6869.19,7132.39,39619.58,278223344.1,6897.33,direct,679889613.4,1546806675.0,2226696289.0,1181592017.0,2478805978.0,3660398064.0,4753851308.0,11107962013.0,15861813321.0,7359631199.0,93.84983523814796,94.65449570354454,93.84983523814796,94.31228637695312,7730300,0.0,0.0,0.0
2019.12.17,2019.12.17,6948.12,6585.46,6897.33,46023.51,310739632.4,6635.84,direct,735352069.5,2056591278.0,2791943348.0,1233016977.0,2651598849.0,3884615892.0,4755139956.0,12384513382.0,17139653271.0,7304470490.0,94.4325153286633,94.57125207306662,94.081055025093,94.21054077148438,4643600,0.0,0.0,0.0
2019.12.18,2019.12.18,7442.26,6450.69,6635.84,71573.09,491429584.5,7294.53,direct,830775480.6,3566702898.0,4397478378.0,1435975280.0,4395484346.0,5831459699.0,7027691351.0,19140226612.0,26167917890.0,10362343214.0,94.24753042243536,94.5249968333519,94.14579062149964,94.34001922607422,5202900,0.0,0.0,0.0
2019.12.19,2019.12.19,7376.98,7057.66,7294.53,34799.1,249541907.2,7159.26,direct,588886506.3,1889832153.0,2478718731.0,1018924211.0,2686068727.0,3704992938.0,4921793583.0,12842304214.0,17764097868.0,6487062044.0,94.53426538541518,94.81173890430122,94.38628468340208,94.70999908447266,6637200,0.0,0.0,0.0
2019.12.20,2019.12.20,7234.56,7094.06,7159.26,23556.25,168963964.6,7203.41,direct,514526178.0,1207047392.0,1721573642.0,879308589.2,1875031271.0,2754339860.0,3755652965.0,9814871448.0,13570524413.0,5193622593.0,94.99047416050388,95.59414989266264,94.99047416050388,95.38053894042967,8586500,0.422,0.0,0.0
2019.12.23,2019.12.23,7694.65,7275.28,7517.58,44770.93,336425000.1,7326.6,direct,529954444.9,2212908900.0,2742863345.0,1081667793.0,3120082284.0,4201750077.0,4433160738.0,15122468803.0,19555629542.0,7572795813.0,95.60340920233376,95.86345230742802,95.36193756804202,95.76129150390624,4770900,0.0,0.0,0.0
2019.12.24,2019.12.24,7429.42,7175.5,7326.6,27770.75,203013413.9,7260.91,direct,462578417.3,1797692620.0,2260271038.0,964446780.4,2684993757.0,3649440610.0,3988941375.0,13058134395.0,17047075770.0,6011291851.0,95.76130388417114,95.882036174104,95.40838920815226,95.64057159423828,2071800,0.0,0.0,0.0
2019.12.26,2019.12.26,7442.21,7167.44,7202.72,23254.3,169067214.3,7207.23,direct,450612956.6,1459257300.0,1909870256.0,843198918.9,2419572625.0,3262771544.0,3617524377.0,11884769838.0,15502294287.0,5805584919.0,95.76131988787928,95.87277000265809,95.26909428081882,95.57557678222656,2910100,0.0,0.0,0.0
2019.12.27,2019.12.27,7267.46,7061.61,7207.23,25489.38,183588691.2,7253.82,direct,505688963.0,1514311090.0,2020000053.0,906597003.8,2138616404.0,3045213407.0,3842172549.0,11026607077.0,14868779626.0,5290628891.0,95.77987787208583,95.78916715175352,95.38981315377472,95.60342407226562,3605000,0.0,0.0,0.0
2019.12.30,2019.12.30,7414.07,7224.79,7399.49,23030.92,168180498.7,7234.44,direct,486225554.9,1164252247.0,1650477730.0,994763714.3,1519597233.0,2514360947.0,4008311222.0,8968390724.0,12976701946.0,5014443208.0,95.59966464414714,95.80531677684375,94.8892390807389,95.02945709228516,5665100,0.666,0.0,0.0
2019.12.31,2019.12.31,7325.24,7141.94,7234.44,19424.26,140384995.3,7183.88,direct,509108285.4,1046401518.0,1555509804.0,934988519.3,1681635173.0,2616623693.0,3740026778.0,8798321542.0,12538348320.0,5106483872.0,94.82382585066384,95.30055721045396,94.66490826561456,95.2164306640625,4746700,0.0,0.0,0.0
