Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Technology.csv_Open,S&P 500 Technology.csv_High,S&P 500 Technology.csv_Low,S&P 500 Technology.csv_Close,S&P 500 Technology.csv_Volume,S&P 500 Technology.csv_Dividends,S&P 500 Technology.csv_Stock Splits,S&P 500 Technology.csv_Capital Gains
2015.12.14,2015.12.14,449.45,428.84,434.69,218923.82,97068568.78,442.0,direct,1103417.64,102888707.0,103992124.6,2222729.6,174654885.6,176877615.2,4556339.32,350738677.6,355295017.0,192212977.6,38.47730668209964,38.79202970941646,38.08165095607424,38.78303909301758,21034200,0.0,0.0,0.0
2015.12.15,2015.12.15,464.23,440.72,442.0,107064.22,48912227.87,462.65,direct,1045158.74,241186805.8,242231964.5,1744699.41,319458404.7,321203104.1,3728445.46,642639790.9,646368241.0,353995953.5,39.079773322362506,39.223647181087735,38.89993014140013,38.95388412475586,17021900,0.0,0.0,0.0
2015.12.16,2015.12.16,465.16,437.37,462.65,185221.17,84336145.39,453.98,direct,713901.71,621792208.9,622506110.6,1144261.13,712678750.6,713823011.8,2422419.12,1430068533.0,1432490953.0,865106022.2,39.19667305050393,39.55635942294473,38.80102078499783,39.48442077636719,18173800,0.0,0.0,0.0
2015.12.17,2015.12.17,458.44,447.29,453.98,64574.94,29344348.08,455.53,direct,774952.19,604563076.1,605338032.9,1302187.17,668673152.1,669975339.2,2819721.59,1338864936.0,1341684653.0,759726533.8,39.64627796984664,39.64627796984664,38.85497003517859,38.86396408081055,12108600,0.0,0.0,0.0
2015.12.18,2015.12.18,466.12,453.46,455.53,83409.95,38425211.05,463.18,direct,679804.65,476729163.7,477408968.3,1407256.64,548776581.1,550183842.4,2961373.75,1101052867.0,1104014241.0,650560710.3,38.75189486803051,38.83323060413864,38.04698400594268,38.11024475097656,22813900,0.216,0.0,0.0
2015.12.21,2015.12.21,445.54,423.99,441.78,121990.88,53270215.6,437.59,direct,1700811.68,633347720.0,635048536.1,2071918.64,713580358.5,715652277.1,4272204.3,1430886770.0,1435158974.0,847184676.5,38.42655144548034,38.525962171425824,38.173508468493296,38.49884796142578,11163300,0.0,0.0,0.0
2015.12.22,2015.12.22,443.22,433.25,437.59,65785.54,28845536.39,437.03,direct,979537.19,564819966.9,565799504.1,1263632.91,631386694.0,632650326.9,2624867.73,1265873591.0,1268498455.0,714281224.5,38.64344244267563,38.84226388428635,38.4626994384315,38.77900314331055,9482600,0.0,0.0,0.0
2015.12.23,2015.12.23,444.78,434.28,437.03,63247.04,27877349.1,442.43,direct,919595.18,452733805.4,453653400.5,1393720.86,510279542.8,511673263.7,2934217.88,1023166746.0,1026100959.0,630086370.4,38.98686151479224,39.14049720990779,38.86034002908057,39.10434722900391,8045300,0.0,0.0,0.0
2015.12.24,2015.12.24,460.62,441.76,442.43,79604.01,36096662.15,452.98,direct,669259.83,579607655.4,580276915.2,992433.88,649127501.6,650119935.5,2115072.34,1301141138.0,1303256210.0,773473895.4,39.13146658508158,39.18569156834641,39.04109506042623,39.08628082275391,2432800,0.0,0.0,0.0
2015.12.28,2015.12.28,429.85,417.14,422.39,68345.44,28978639.73,421.76,direct,526360.7,593214735.6,593741096.3,774342.92,638756469.0,639530811.9,1613746.55,1279896523.0,1281510274.0,732027722.9,38.94168022690887,39.086276719649945,38.7247837640711,39.05916595458984,7177200,0.0,0.0,0.0
2015.12.29,2015.12.29,433.56,419.3,421.76,70645.37,30163445.65,431.92,direct,597163.95,566938420.9,567535589.2,1072206.85,610312384.5,611384591.3,2240317.21,1222078158.0,1224318475.0,712602745.5,39.294125494299074,39.69176490177946,39.21278976919496,39.59235763549805,6809200,0.0,0.0,0.0
2015.12.30,2015.12.30,435.04,420.77,431.92,68269.9,29289416.54,427.15,direct,1191086.42,554435728.0,555626814.4,1606609.39,597619029.6,599225643.3,3309378.8,1197550337.0,1200859712.0,631890273.6,39.574283669987786,39.574283669987786,39.25797653198242,39.25797653198242,7196500,0.0,0.0,0.0
2015.12.31,2015.12.31,433.12,417.14,427.15,65213.47,27758278.73,429.95,direct,868911.75,592223835.8,593092747.5,1427932.74,631140428.9,632568366.0,2944684.56,1264033351.0,1266978040.0,703710262.0,39.122425286054245,39.14953605013126,38.70671081542969,38.70671081542969,8834500,0.0,0.0,0.0
2016.10.10,2016.10.10,618.81,612.76,615.77,25230.93,15597892.34,617.29,direct,26459456.83,509892459.9,536351916.7,27159451.35,728957841.3,756117292.6,54426014.85,1477585523.0,1532011538.0,843254516.9,43.87261682859339,44.046753124693474,43.84512309600965,43.94593811035156,6657800,0.0,0.0,0.0
2016.10.11,2016.10.11,642.35,615.6,617.29,55765.89,35367127.91,640.45,direct,30280533.64,973456588.7,1003737122.0,31175299.93,1432332917.0,1463508217.0,62200299.06,2904035960.0,2966236265.0,1593375991.0,43.94593504540145,44.00092250673391,43.258563809538494,43.45102691650391,8727300,0.0,0.0,0.0
2016.10.12,2016.10.12,642.51,632.19,640.45,26952.73,17240000.95,635.99,direct,16161415.37,892689683.0,908851104.7,16778739.06,1402468924.0,1419247663.0,33491239.76,2832165928.0,2865657168.0,1498553027.0,43.4876961964338,43.64349869603708,43.26773581894208,43.524356842041016,5520400,0.0,0.0,0.0
2016.10.13,2016.10.13,639.52,632.25,635.99,25614.65,16387361.92,635.6,direct,16595395.24,830288277.9,846883673.2,17390378.29,1239217689.0,1256608067.0,34670219.39,2503827432.0,2538497651.0,1421567451.0,43.240226238469205,43.38686527101413,42.88279381515035,43.2493896484375,9669200,0.0,0.0,0.0
2016.10.14,2016.10.14,640.46,630.66,635.6,31421.75,20114873.61,637.92,direct,11570688.65,576089457.3,587660145.9,12316149.2,1057910267.0,1070226410.0,24534415.96,2144077469.0,2168611885.0,1187999239.0,43.42354221473784,43.70765348043217,43.37771815538245,43.41437530517578,9448300,0.0,0.0,0.0
2016.10.17,2016.10.17,641.29,634.89,640.12,27691.09,17742610.19,637.37,direct,16705123.52,440900818.6,457605942.1,17344711.57,803581857.2,820926575.1,34504566.71,1626121807.0,1660626374.0,940719565.5,43.41436767658134,43.506019275339085,43.29522584242279,43.32271957397461,5075100,0.0,0.0,0.0
2016.10.18,2016.10.18,639.34,632.23,637.37,24598.13,15725013.13,635.34,direct,21837137.72,767866949.3,789704087.0,23091419.59,1196652877.0,1219744297.0,45789366.77,2411288024.0,2457077390.0,1340398025.0,43.6434816816612,43.7534635756065,43.50600955845492,43.560997009277344,5058900,0.0,0.0,0.0
2016.10.19,2016.10.19,637.27,624.09,635.34,35289.02,22379197.69,629.06,direct,14345587.49,590200894.2,604546481.7,16130394.26,1097990890.0,1114121278.0,32159063.23,2221050550.0,2253209614.0,1208892425.0,43.53351141929892,43.68931388727872,43.45102673150053,43.64348983764648,5035000,0.0,0.0,0.0
2016.10.20,2016.10.20,630.83,625.48,629.06,20943.99,13252110.98,628.34,direct,14046798.32,716174090.3,730220888.6,14922270.72,1120024941.0,1134947212.0,29889461.48,2263293995.0,2293183456.0,1194340158.0,43.53351211439971,43.55184243377546,43.23106708892617,43.44186401367188,6148000,0.0,0.0,0.0
2016.10.21,2016.10.21,633.26,627.58,628.34,28087.96,17836383.25,630.45,direct,9702726.37,490011248.0,499713968.1,11294385.66,779416130.4,790710522.4,22535403.73,1575059521.0,1597594924.0,879935355.8,43.50600955845492,43.58849423083878,43.38686425475596,43.560997009277344,8076900,0.0,0.0,0.0
2016.10.24,2016.10.24,654.32,645.68,653.03,33243.05,21726106.55,650.49,direct,6664888.02,1201765060.0,1208429942.0,7691439.29,1843613216.0,1851304655.0,15306725.72,3718508457.0,3733815182.0,1980783441.0,43.79012314465312,44.01008344861901,43.75346600745082,43.98258972167969,5393100,0.0,0.0,0.0
2016.10.25,2016.10.25,662.54,647.65,650.49,36742.93,24179462.12,651.0,direct,19508093.85,935112740.1,954620834.0,21100055.76,1712455917.0,1733555966.0,42117349.89,3501187394.0,3543304744.0,1855267251.0,44.04675402426997,44.04675402426997,43.74430897506732,43.8267936706543,4362400,0.0,0.0,0.0
2016.10.26,2016.10.26,678.39,651.39,651.0,47670.4,31949607.32,674.67,direct,12722002.56,1410383507.0,1423105510.0,13990395.66,2522580369.0,2536570765.0,27913958.5,5083820415.0,5111734374.0,2710121513.0,43.4601889363765,43.81762490434659,43.44186211395313,43.5793342590332,6279700,0.0,0.0,0.0
2016.10.27,2016.10.27,687.88,672.26,674.67,46557.39,31862181.34,682.3,direct,17057206.61,1507251941.0,1524309147.0,18337917.83,2783333750.0,2801671668.0,36593297.82,5604747243.0,5641340541.0,3012393814.0,43.77180745951075,43.78097436898835,43.46936587363019,43.524356842041016,8821100,0.0,0.0,0.0
2016.10.28,2016.10.28,688.43,678.63,682.3,38968.34,26829414.0,686.24,direct,19959153.15,1416242300.0,1436201453.0,21517178.72,3164239759.0,3185756938.0,42852545.02,6355820727.0,6398673265.0,3337397552.0,43.64348881141496,43.927603506295625,43.36854102393573,43.47851943969727,10418900,0.0,0.0,0.0
2016.10.31,2016.10.31,707.21,682.17,697.27,38046.55,26687188.09,698.67,direct,19485053.92,1781985977.0,1801471031.0,20591935.84,4208185051.0,4228776980.0,40935829.86,8463810109.0,8504745939.0,4353231584.0,43.58849440004234,43.652648757017694,43.460182189941406,43.460182189941406,5880000,0.0,0.0,0.0
2016.11.10,2016.11.10,723.02,707.31,721.42,33327.52,23931322.76,714.57,direct,9672055.09,970624054.7,980296102.6,10851352.83,2164234994.0,2175086354.0,21516645.93,4363573218.0,4385089857.0,2289396546.0,43.64348584432423,43.64348584432423,42.10377414373647,42.69949722290039,39515500,0.0,0.0,0.0
2016.11.11,2016.11.11,719.79,711.67,714.57,25583.38,18386841.21,714.97,direct,11363575.89,1313410815.0,1324774391.0,12232736.32,2143294046.0,2155526783.0,24240071.19,4318300523.0,4342540587.0,2240419818.0,42.46120871760344,42.91945614949909,42.46120871760344,42.82780456542969,14091600,0.0,0.0,0.0
2016.11.14,2016.11.14,708.03,696.11,701.97,37752.31,26613445.03,704.56,direct,11295259.32,1798172853.0,1809468113.0,12114253.96,3421581889.0,3433696143.0,24010862.29,6881150898.0,6905161760.0,3557500637.0,42.864464644815065,42.89195837160516,41.97546351966424,42.177093505859375,18971000,0.0,0.0,0.0
2016.11.15,2016.11.15,716.93,697.91,704.56,41401.17,29562740.26,711.1,direct,12358029.13,2272835740.0,2285193776.0,13087404.4,4137443341.0,4150530745.0,25992816.97,8318501296.0,8344494113.0,4387033610.0,42.461218365553385,42.91946590157109,42.44288804457453,42.77282333374024,17370800,0.0,0.0,0.0
2016.11.16,2016.11.16,745.98,708.14,711.1,79569.14,58304902.39,740.28,direct,21747457.26,2371720242.0,2393467699.0,22835683.66,5486769187.0,5509604871.0,45328521.45,11044347844.0,11089676373.0,5761405598.0,42.67200744765712,43.19440930558864,42.61701649034558,43.16691207885742,10124200,0.0,0.0,0.0
2016.11.17,2016.11.17,751.91,730.08,740.28,62772.48,46942756.4,737.53,direct,12070932.25,1349672451.0,1361743391.0,13051080.12,3008137311.0,3021188391.0,25998751.16,6079309592.0,6105308343.0,3274968002.0,43.203573357938005,43.47852115627244,43.12108866882258,43.44186401367188,8524100,0.0,0.0,0.0
2016.11.18,2016.11.18,751.43,730.95,737.53,39708.18,29666065.54,746.96,direct,15629898.97,1084259259.0,1099889158.0,16226376.41,2426189213.0,2442415589.0,32390314.44,4891243860.0,4923634175.0,2650810401.0,43.54268458202699,43.634336197967485,43.32272769607314,43.40521240234375,8823000,0.0,0.0,0.0
2016.11.21,2016.11.21,744.33,726.55,728.51,32508.2,24010681.87,736.19,direct,5699089.73,931954147.9,937653245.0,6189156.69,1993100564.0,1999289720.0,12252748.82,4026060103.0,4038312852.0,2115100851.0,43.56100098720944,43.881776296284,43.49684662462464,43.84511566162109,8975500,0.0,0.0,0.0
2016.11.22,2016.11.22,754.01,730.62,736.19,44441.44,33225195.21,749.34,direct,20799235.55,1000634946.0,1021434174.0,21727083.33,2025292833.0,2047019916.0,43290915.44,4094777332.0,4138068248.0,2213221055.0,43.99175313194265,44.0559074922347,43.88177472803491,43.98258972167969,8488800,0.0,0.0,0.0
2016.11.23,2016.11.23,750.93,731.34,749.34,37869.33,28258203.98,741.07,direct,10804000.24,1046769090.0,1057573090.0,11888897.08,2403358455.0,2415247352.0,23721554.36,4878113365.0,4901834920.0,2528617975.0,43.95510312299763,43.95510312299763,43.652661565110456,43.80846405029297,8116800,0.0,0.0,0.0
2016.11.25,2016.11.25,741.25,728.97,735.31,28846.87,21299510.69,740.39,direct,12644069.46,692460653.4,705104722.9,13914104.85,1442390297.0,1456304410.0,27755266.47,2916532234.0,2944287501.0,1569351782.0,43.83595397997245,44.000919850160855,43.79012643676106,43.99175643920898,3109500,0.0,0.0,0.0
2016.11.28,2016.11.28,738.1,727.74,729.42,34117.31,25153838.93,733.3,direct,8335905.08,617183668.3,625519573.3,9087772.23,1400168696.0,1409256468.0,18019681.55,2825554376.0,2843574057.0,1492943773.0,43.955098218382304,44.23004601200529,43.92760448786528,44.028419494628906,7487800,0.0,0.0,0.0
2016.11.29,2016.11.29,737.04,727.78,733.3,32567.83,24030304.1,732.56,direct,16662787.78,520773131.3,537435919.1,17441850.69,895065118.1,912506968.8,34785809.39,1807942389.0,1842728198.0,992393164.2,44.00091725220858,44.26670160407889,43.90010575308753,44.055908203125,5928400,0.0,0.0,0.0
2016.11.30,2016.11.30,745.39,730.57,732.56,39277.45,29210351.41,742.49,direct,21291851.14,2328938282.0,2350230126.0,22013707.34,3375085947.0,3397099647.0,43935858.24,6777242226.0,6821178084.0,3468588745.0,44.1200644848182,44.1200644848182,43.52434488997157,43.53350830078125,11816600,0.0,0.0,0.0
2016.12.12,2016.12.12,781.26,767.86,767.91,28759.72,22442991.37,778.47,direct,10347259.76,2058589719.0,2068936979.0,11044317.37,4644909397.0,4655953714.0,21894546.6,9327932404.0,9349826951.0,4766206194.0,44.45000457763672,44.5508195803928,44.31252893821466,44.45000457763672,9585100,0.0,0.0,0.0
2016.12.13,2016.12.13,790.33,767.77,778.47,33108.65,25894856.06,778.74,direct,9218934.38,716649588.0,725868522.4,9770196.64,1455174901.0,1464945098.0,19382846.39,2956406870.0,2975789716.0,1619711769.0,44.64246437346412,45.22902053212614,44.61497064607386,45.009063720703125,13967000,0.0,0.0,0.0
2016.12.14,2016.12.14,780.77,771.01,778.74,24782.47,19326375.41,776.5,direct,12105937.84,645998156.5,658104086.5,12595746.27,1336501480.0,1349097227.0,25101371.95,2714710725.0,2739812097.0,1492345116.0,45.03655972316229,45.2106959951652,44.761611946919,44.8532600402832,17915000,0.0,0.0,0.0
2016.12.15,2016.12.15,780.27,773.12,776.5,26224.24,20452116.66,775.21,direct,13834405.41,533148297.6,546982703.0,14504861.28,1189832363.0,1204337224.0,28888092.12,2419276120.0,2448164212.0,1354309188.0,44.9082506330605,45.28401340667477,44.83492936203789,45.05488967895508,11570000,0.0,0.0,0.0
2016.12.16,2016.12.16,783.94,773.31,775.21,27607.57,21650384.64,782.05,direct,7600306.0,578768967.2,586369273.2,8260645.56,1549979290.0,1558239927.0,16366163.68,3141040721.0,3157406885.0,1670199089.0,45.180088965894456,45.18929281755556,44.66458548336805,44.72902297973633,10565700,0.216,0.0,0.0
2016.12.19,2016.12.19,793.73,786.31,789.01,25460.54,20238681.94,789.79,direct,11676563.38,467624170.6,479300734.0,12237645.99,1060053066.0,1072290720.0,24217583.5,2153889438.0,2178107022.0,1162148943.0,44.765835875438846,45.19848704296957,44.7290134534764,45.05120086669922,6627000,0.0,0.0,0.0
2016.12.20,2016.12.20,800.02,787.12,789.79,34480.19,27406319.09,799.1,direct,13206621.82,691665216.3,704871838.1,13716479.58,1678709373.0,1692425861.0,27230171.56,3393911565.0,3421141737.0,1776427021.0,45.17088122014457,45.29055236020664,45.10644372432195,45.2169075012207,5706500,0.0,0.0,0.0
2016.12.21,2016.12.21,833.13,795.98,799.1,65293.55,53411082.07,829.21,direct,18438222.35,2261779523.0,2280217737.0,19332956.52,5066816625.0,5086149582.0,38375988.06,10187579936.0,10225955933.0,5268469585.0,45.19849638907686,45.21690760386514,45.03279896756251,45.12485504150391,4623700,0.0,0.0,0.0
2016.12.22,2016.12.22,874.68,828.87,829.21,70557.59,60511618.45,860.15,direct,25818546.25,2105294298.0,2131112844.0,27231454.44,5958717390.0,5985948853.0,53766419.63,12005412504.0,12059178932.0,6241841998.0,45.124847195630885,45.152462257221785,44.89471231816128,45.03279113769531,11105200,0.0,0.0,0.0
2016.12.23,2016.12.23,920.26,858.04,860.15,102224.08,91802931.23,917.17,direct,31366443.58,1529058489.0,1560424932.0,33290262.68,4479105646.0,4512395909.0,66204559.04,9068592757.0,9134797317.0,5172085840.0,44.9867708341457,45.088030755521984,44.90392212679965,45.07882690429688,6358700,0.0,0.0,0.0
2016.12.27,2016.12.27,937.91,893.38,898.38,49691.61,45966615.06,925.78,direct,21548520.08,1513291421.0,1534839951.0,22261972.44,3890899883.0,3913161864.0,44348000.39,7883046390.0,7927394381.0,4432549885.0,45.12485298647686,45.47465902836335,45.10644177252704,45.26293182373047,6840700,0.0,0.0,0.0
2016.12.28,2016.12.28,974.51,925.49,925.78,77285.8,73811803.99,972.17,direct,32424387.42,1447529408.0,1479953796.0,33632211.43,3828629215.0,3862261426.0,67124362.32,7776496178.0,7843620541.0,4435350012.0,45.31816084989021,45.38259833636156,44.83947987068905,44.85789108276367,7777600,0.0,0.0,0.0
2016.12.29,2016.12.29,982.57,949.23,972.17,61124.62,59226667.89,971.08,direct,35807817.56,1249347713.0,1285155530.0,37073047.4,3214821139.0,3251894187.0,73829085.73,6539417677.0,6613246763.0,3700012327.0,44.85788858595098,44.98676355172042,44.75662868096657,44.867095947265625,4796500,0.0,0.0,0.0
2016.12.30,2016.12.30,971.59,927.4,971.08,70839.81,67449149.3,959.04,direct,21604380.39,1381409464.0,1403013844.0,22507776.89,3607278487.0,3629786264.0,44852967.73,7350319165.0,7395172132.0,4188342390.0,44.96835057044432,44.96835057044432,44.37920588635948,44.51728820800781,8501600,0.0,0.0,0.0
2017.10.10,2017.10.10,4930.0,4722.81,4777.49,98485.0,475717720.6,4763.36,direct,433403074.2,991104932.0,1424508006.0,591782126.7,1083950773.0,1675732948.0,1100990455.0,3077972055.0,4178962510.0,2500224692.0,56.137404401849054,56.18395983969992,55.72770802407603,56.016357421875,5472900,0.0,0.0,0.0
2017.10.11,2017.10.11,4874.89,4718.6,4763.36,70482.75,338533507.3,4824.2,direct,333475719.5,707548529.3,1041024249.0,446783827.6,782992697.6,1229776525.0,855008692.9,2226273022.0,3081281715.0,1684719715.0,55.94188140773991,56.22121764659766,55.94188140773991,56.20259475708008,4980900,0.0,0.0,0.0
2017.10.12,2017.10.12,5432.63,4814.98,4824.2,163916.09,848641969.3,5432.62,direct,735251986.0,1827495666.0,2562747652.0,882000362.1,1930822197.0,2812822559.0,1712440434.0,5650034919.0,7362475408.0,3791435440.0,56.072244282556106,56.33295766072446,55.997752716248925,56.062931060791016,6106400,0.0,0.0,0.0
2017.10.13,2017.10.13,5852.78,5391.97,5432.62,215018.92,1211469141.0,5637.26,direct,947702496.8,2366754341.0,3314456782.0,1133623954.0,2594458381.0,3728082335.0,2190825209.0,7451218819.0,9642044029.0,5387217754.0,56.267772255677535,56.43537470688447,56.267772255677535,56.332950592041016,5950000,0.0,0.0,0.0
2017.10.16,2017.10.16,5795.33,5576.1,5677.35,61358.95,349154669.3,5759.33,direct,832827338.7,956337034.5,1789164373.0,861547792.8,941342042.9,1802889836.0,1779881658.0,2779695875.0,4559577532.0,3067422268.0,56.472617687373656,56.54710568869008,56.34225746915258,56.53779602050781,8306400,0.0,0.0,0.0
2017.10.17,2017.10.17,5773.32,5521.09,5759.25,65637.43,368658284.4,5598.58,direct,626656169.6,871370325.3,1498026495.0,732273437.3,883325925.0,1615599362.0,1452045357.0,2592623514.0,4044668871.0,3023461174.0,56.51917313219052,56.53779602050781,56.351570689287605,56.53779602050781,5131700,0.0,0.0,0.0
2017.10.18,2017.10.18,5601.3,5114.87,5598.58,122020.31,654722509.0,5575.83,direct,494981818.4,1743567059.0,2238548933.0,569967420.3,1627861394.0,2197828814.0,1151819165.0,4894057096.0,6045876261.0,3373244613.0,56.70540727368141,56.75196272573155,56.50055902231681,56.67747116088867,6091300,0.0,0.0,0.0
2017.10.19,2017.10.19,5737.41,5517.62,5576.71,83056.09,469774559.1,5698.65,direct,485600715.1,1098915300.0,1584515958.0,643970073.6,1186398011.0,1830368085.0,1229876033.0,3189859912.0,4419735944.0,2552877010.0,56.43537679936008,56.57504314590904,56.13741766437864,56.509864807128906,6872600,0.0,0.0,0.0
2017.10.20,2017.10.20,6075.32,5611.39,5698.62,123860.51,729487923.0,5993.11,direct,568482022.6,1507704123.0,2076186145.0,700774052.6,1609264683.0,2310038736.0,1376407189.0,4413102122.0,5789509310.0,2929556225.0,56.85436316224663,56.956783693300665,56.76124874499046,56.89160537719727,7407400,0.0,0.0,0.0
2017.10.23,2017.10.23,6048.98,5644.22,5982.86,137140.4,801148315.5,5903.61,direct,472023137.6,1775069708.0,2247092845.0,601659446.9,1840294857.0,2441954304.0,1167204917.0,5188122576.0,6355327494.0,3057971567.0,56.98474241097776,57.0312978621072,56.55642657746173,56.6216049194336,7054900,0.0,0.0,0.0
2017.10.24,2017.10.24,5904.63,5463.41,5903.61,143735.81,811951129.7,5513.08,direct,803296828.5,1763152283.0,2566449167.0,938696419.3,1853152873.0,2791849293.0,1842417418.0,5188492949.0,7030910312.0,3758351096.0,56.73333270687499,56.87300259743141,56.547107370117374,56.77988815307617,8035800,0.0,0.0,0.0
2017.10.25,2017.10.25,5747.96,5375.64,5513.08,105839.48,585738379.9,5734.0,direct,439720219.0,1402200216.0,1841920435.0,536566676.2,1470159354.0,2006726030.0,1059378289.0,4279955307.0,5339333597.0,2489154286.0,56.64953021541464,56.81713265955115,56.10016743784559,56.472618103027344,9225900,0.0,0.0,0.0
2017.10.26,2017.10.26,5970.4,5689.92,5734.0,93675.55,547664553.6,5887.61,direct,414767523.2,1328866194.0,1743633718.0,541069710.5,1363396321.0,1904466090.0,1044876620.0,4130691420.0,5175568040.0,2310683508.0,56.79852091224505,56.94750049714985,56.66816421944754,56.70541000366211,9436400,0.0,0.0,0.0
2017.10.27,2017.10.27,5997.83,5692.32,5887.62,83933.5,488283724.0,5764.56,direct,368849522.1,1121957812.0,1490807334.0,525596843.6,1154995197.0,1680592040.0,983916141.4,3641575161.0,4625491303.0,2322441497.0,57.61788850623803,58.39071869921491,57.61788850623803,58.23242950439453,14539200,0.0,0.0,0.0
2017.10.30,2017.10.30,6226.18,6018.97,6147.7,78624.31,481600503.0,6124.28,direct,430567137.9,1065771152.0,1496338228.0,579316651.5,1159613861.0,1738930513.0,1131459689.0,3528085389.0,4659545078.0,2600938295.0,57.61789524028162,58.58626051131424,57.61789524028162,58.36279296875,8574700,0.0,0.0,0.0
2017.10.31,2017.10.31,6467.2,6090.83,6124.28,101249.62,637838767.0,6451.24,direct,630286857.6,1392867165.0,2023154087.0,802852044.1,1552186601.0,2355038645.0,1664510302.0,4553708006.0,6218218308.0,2961364694.0,58.586256857603765,58.73523994595871,58.35347610997765,58.61419296264648,10111300,0.0,0.0,0.0
2017.11.10,2017.11.10,7318.97,6406.05,7129.59,222001.18,1513421267.0,6565.8,direct,1359760634.0,2816307595.0,4176068163.0,1508200569.0,3079658616.0,4587859119.0,3024302684.0,8518719405.0,11543022089.0,7723430446.0,59.05182451860132,59.17287151455236,58.91215818661414,59.12631607055664,5983200,0.0,0.0,0.0
2017.11.13,2017.11.13,6760.15,5828.34,5878.09,178340.89,1135256036.0,6522.45,direct,1799311691.0,2681106230.0,4480417921.0,1959779158.0,2982508580.0,4942287738.0,3924225129.0,8304884395.0,12229109589.0,7488258001.0,58.90285210714323,59.182191908885954,58.8935424379966,59.10770034790039,4300300,0.0,0.0,0.0
2017.11.14,2017.11.14,6728.59,6419.18,6522.45,96502.09,634604991.5,6597.06,direct,1097182447.0,1389981477.0,2487163990.0,1231470485.0,1549193207.0,2780663693.0,2476987959.0,4319561594.0,6796549553.0,4664597134.0,58.93077963422471,59.05182307526452,58.66075309291567,58.98664474487305,7370800,0.0,0.0,0.0
2017.11.15,2017.11.15,7330.06,6596.94,6597.06,131120.23,922959468.5,7283.22,direct,1081922695.0,2053385454.0,3135308076.0,1241182026.0,2261602007.0,3502784034.0,2487109799.0,6233137795.0,8720247667.0,4909684515.0,58.69799840700991,58.781799624276914,58.390726093046666,58.54901885986328,8492500,0.0,0.0,0.0
2017.11.16,2017.11.16,7964.64,7119.17,7283.02,133937.8,1010130763.0,7853.68,direct,1508087116.0,2286026242.0,3794113436.0,1736041749.0,2474024099.0,4210065848.0,3437008963.0,7187423346.0,10624432308.0,6628115749.0,58.97734198963729,59.48945902500225,58.97734198963729,59.368412017822266,7641100,0.0,0.0,0.0
2017.11.17,2017.11.17,8000.19,7534.7,7853.68,117347.03,917599923.2,7699.95,direct,1257554910.0,2097616606.0,3355171516.0,1543355802.0,2274515873.0,3817871675.0,2957044061.0,6806500239.0,9763544300.0,5896592296.0,59.284603841506254,59.331162836316686,58.94940252175836,58.98664474487305,8302100,0.0,0.0,0.0
2017.11.20,2017.11.20,8294.12,7947.28,8042.64,75703.64,617354329.0,8244.69,direct,1215632381.0,1323111232.0,2538743530.0,1543129359.0,1489428395.0,3032557753.0,2951299243.0,4250423456.0,7201722699.0,4462145694.0,59.126308501447866,59.25666514872925,59.042507292202366,59.21010971069336,6579900,0.0,0.0,0.0
2017.11.21,2017.11.21,8368.36,7819.06,8245.87,115454.28,938345413.2,8099.97,direct,1193405840.0,1914335165.0,3107741005.0,1517785582.0,2112636686.0,3630422268.0,2933829303.0,6268550421.0,9202379724.0,5317667079.0,59.44289937839071,59.8712187077104,59.39634393336435,59.8339729309082,8174000,0.0,0.0,0.0
2017.11.22,2017.11.22,8304.37,8091.63,8099.92,65811.68,539697375.4,8234.55,direct,1454455721.0,1185528411.0,2639984131.0,1718543915.0,1343867855.0,3062411770.0,3371530848.0,3785893240.0,7157424005.0,4749526384.0,59.83397014380531,59.85258947938633,59.61980871314484,59.72223281860352,12115800,0.0,0.0,0.0
2017.11.24,2017.11.24,8332.94,7900.17,8013.38,72994.63,595710405.8,8200.8,direct,1913598536.0,1432040590.0,3345639126.0,2114087758.0,1595827705.0,3709915464.0,4265116184.0,4741196325.0,9006312509.0,6399519128.0,59.815347709231865,60.08537426862014,59.7967283724042,60.05744171142578,4339100,0.0,0.0,0.0
2017.11.27,2017.11.27,9733.61,9316.84,9318.42,106902.79,1025175620.0,9733.2,direct,1683639787.0,2236317162.0,3919956949.0,1997360192.0,2519850924.0,4517211116.0,3897898987.0,7586071166.0,11483970154.0,6840380931.0,59.95501759910935,60.13193326654786,59.852593486792905,60.05744171142578,6889100,0.0,0.0,0.0
2017.11.28,2017.11.28,9969.58,9638.2,9732.63,87754.89,865328615.7,9906.04,direct,2143168782.0,2119468879.0,4262637661.0,2507972475.0,2429103259.0,4937075832.0,4894289863.0,7459778390.0,12354068352.0,7440016138.0,60.15054754546607,60.30883675886108,59.90845356362923,60.25297164916992,11311600,0.0,0.0,0.0
