Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,energy_Open,energy_High,energy_Low,energy_Close,energy_Adj Close,energy_Volume,energy_log_return,energy_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2020-08-19,11950.0,12022.18,11574.4,11757.55,9401.501184,9.37225086641488,37.459999084472656,37.630001068115234,36.939998626708984,37.060001373291016,31.544418334960938,14793900,-0.0115360176057772,0.8903860320122046,1710,61.0,22.0,168.0,144.0,142.0,231.0,55.0,9.0,8.0,692.0,2.0,240.0,1129.0,47.7120444442456,38.2863644500566,70.8115462442023,40.3277968294882,41.1733760575132,81.7062233195871,979271
2020-08-20,11762.18,11894.12,11675.29,11859.37,4191.757921,9.380873551410629,36.5099983215332,36.75,36.25,36.2599983215332,30.86347389221191,19107700,-0.0218230988761547,0.9315850060354158,1710,59.0,23.0,137.0,163.0,84.0,203.0,50.0,4.0,4.0,738.0,2.0,264.0,1154.0,47.9078136749589,37.9907422083244,70.7768919746381,38.3286498078593,41.1384608006656,81.374041680307,997642
2020-08-21,11857.18,11887.67,11485.49,11531.74,6391.179727,9.352858512545058,36.119998931884766,36.189998626708984,35.689998626708984,36.029998779296875,30.667701721191406,17347800,-0.0063632681571266,0.9323789592684332,1705,64.0,23.0,122.0,120.0,110.0,193.0,40.0,10.0,8.0,714.0,3.0,254.0,1109.0,48.0375743480972,36.9009828944119,70.5847210280652,37.8655068134669,40.2670623993649,81.3831983597666,1090642
2020-08-24,11653.7,11832.55,11588.61,11761.8,2887.058083,9.372612270964432,36.25,37.279998779296875,36.029998779296875,37.02000045776367,31.510364532470703,24827000,0.027106428630844,0.992874828789948,1704,93.0,40.0,152.0,119.0,89.0,202.0,43.0,14.0,18.0,655.0,5.0,209.0,1037.0,48.6014521139884,35.4412709919252,70.4758793860566,37.1929866719526,39.7685703128959,81.3537322604164,933466
2020-08-25,11750.4,11772.22,11112.75,11328.88,7073.693746,9.335110496532105,37.220001220703125,37.27000045776367,36.31999969482422,36.5,31.067760467529297,20118500,-0.0141460589222126,0.9852169671164704,1705,61.0,27.0,106.0,136.0,109.0,215.0,40.0,11.0,11.0,690.0,3.0,266.0,1154.0,49.5270059029123,30.4030821492493,70.4949328989634,36.4865667449212,39.2308761962443,81.3441958936609,953512
2020-08-26,11328.5,11549.8,11250.14,11469.3,4273.080169,9.347429179490378,36.45000076293945,36.45000076293945,35.68000030517578,35.72999954223633,30.412353515625,18001200,-0.0213216013648733,0.987495649950865,1709,68.0,35.0,120.0,124.0,78.0,172.0,46.0,9.0,6.0,682.0,5.0,231.0,1141.0,49.7927147435862,28.6004468840925,70.488793246727,34.9281554391341,39.4320238297025,81.0951698187605,1032469
2020-08-27,11462.91,11602.92,11122.72,11330.0,7796.155697,9.335209354022052,35.7400016784668,36.040000915527344,35.36000061035156,35.79999923706055,30.471933364868164,22259700,0.001957212871924,0.8490264655434119,1705,88.0,30.0,126.0,170.0,106.0,201.0,47.0,18.0,12.0,670.0,4.0,249.0,1165.0,45.6755717052701,28.7352376010588,70.4814154852958,34.6237731134812,39.1919652222551,80.897191270552,954570
2020-08-28,11332.26,11555.61,11277.95,11536.58,6046.497464,9.353278135653374,35.939998626708984,36.54999923706055,35.7599983215332,36.439998626708984,31.01668357849121,14575100,0.0177191626098984,0.8758845694301477,1708,65.0,22.0,111.0,127.0,61.0,221.0,26.0,5.0,14.0,615.0,2.0,197.0,1038.0,40.4576141067852,29.9282478329808,70.4582944707923,33.8012885352538,38.8156798383736,80.8463442574879,1080162
2020-08-31,11713.11,11780.0,11573.39,11655.0,4534.218102,9.363490551469855,36.4900016784668,36.540000915527344,35.650001525878906,35.650001525878906,30.344261169433594,18791500,-0.0219178450434389,0.9172684431704256,1718,76.0,36.0,103.0,154.0,60.0,186.0,37.0,13.0,10.0,651.0,1.0,210.0,1083.0,39.6054226317735,27.9789703744759,70.2219521857491,32.0541218461416,38.4390887674153,80.4114208024185,924450
2020-09-01,11658.48,12065.82,11515.0,11923.96,7960.82238,9.386305100213336,35.4900016784668,35.56999969482422,34.970001220703125,35.40999984741211,30.139978408813477,18260500,-0.0067549278473189,0.8699639077990275,1717,63.0,18.0,109.0,163.0,59.0,232.0,45.0,12.0,15.0,707.0,3.0,271.0,1023.0,38.5841122885971,25.4108118139811,70.2464931171243,30.1335259583048,38.4874620544504,80.4210698741847,1082535
2020-09-02,11919.53,11956.45,11155.32,11398.44,13056.07288,9.341231782913589,35.400001525878906,35.61000061035156,35.02000045776367,35.2400016784668,29.995275497436523,23850200,-0.0048124131170683,0.8620307084451343,1724,74.0,27.0,144.0,123.0,96.0,188.0,42.0,9.0,15.0,663.0,3.0,216.0,1163.0,38.2574730484899,35.4021254381062,70.2698786950925,32.8934929343035,38.1983285780302,80.5526329558367,1027531
2020-09-03,11395.1,11477.35,9987.86,10160.0,18554.73121,9.226213721132472,35.16999816894531,35.900001525878906,34.77000045776367,34.97999954223633,29.77396774291992,39442300,-0.007405392193553,0.8611169144900743,1727,90.0,36.0,172.0,174.0,185.0,254.0,52.0,9.0,12.0,812.0,4.0,282.0,1426.0,40.4567921763993,49.0831250397598,70.2120255795362,40.2412410252406,38.3563417872932,80.8275150466243,980455
2020-09-04,10160.0,10646.75,9902.43,10456.32,17415.36006,9.254961859273395,35.34000015258789,35.58000183105469,34.439998626708984,34.869998931884766,29.680341720581055,34341000,-0.0031496264478083,0.8618641226125482,1725,84.0,40.0,302.0,157.0,181.0,237.0,44.0,13.0,6.0,726.0,8.0,225.0,1557.0,46.5559961565055,65.2168060089746,70.5396546328332,51.5320878488781,40.7504195748657,81.4326864912132,1008086
2020-09-08,10377.5,10446.18,9825.07,10123.96,10560.87471,9.222660170649702,34.209999084472656,34.369998931884766,33.220001220703125,33.599998474121094,28.599349975585938,49218800,-0.0371008085001127,0.9022305917724132,1714,81.0,34.0,133.0,161.0,129.0,223.0,45.0,22.0,12.0,729.0,4.0,222.0,1219.0,45.3033964613329,59.9391776957826,70.5510758050736,52.4386360809556,41.1926619222305,81.0893964135113,980353
2020-09-09,10126.01,10353.39,9981.38,10232.8,5872.219512,9.233353526285184,33.97999954223633,34.16999816894531,33.709999084472656,33.83000183105469,28.79512405395508,24977600,0.0068220153616964,0.905304514252184,1716,58.0,23.0,97.0,117.0,94.0,194.0,43.0,8.0,19.0,618.0,5.0,221.0,1027.0,45.7773364120624,60.0792595253995,70.5589905967822,52.9769922365774,41.3808912997087,80.179843077785,965163
2020-09-10,10221.76,10495.75,10220.0,10342.59,10223.19118,9.244025600255643,33.93000030517578,33.970001220703125,32.529998779296875,32.59000015258789,27.739675521850582,37003300,-0.0373425393862745,1.0126234011981172,1716,68.0,27.0,112.0,99.0,76.0,151.0,42.0,15.0,6.0,627.0,3.0,257.0,1080.0,45.5990550907408,58.4317706517365,70.5710666637219,54.0529921418612,41.4962948197895,80.1695968192102,1097735
2020-09-11,10341.38,10409.44,10200.5,10393.04,5245.742445,9.248891630325362,32.65999984741211,32.83000183105469,32.349998474121094,32.619998931884766,27.765207290649418,25397300,0.000920066917168,0.9820156248718446,1715,57.0,18.0,74.0,106.0,54.0,125.0,50.0,9.0,10.0,573.0,3.0,231.0,927.0,44.9131096512834,34.6833395951655,70.552870106881,53.4624664536231,41.0817644361984,80.1415864447165,961910
2020-09-14,10338.82,10765.03,10250.13,10675.15,7325.232456,9.275673889520352,32.709999084472656,33.16999816894531,32.47999954223633,32.869998931884766,27.978004455566406,19444200,0.0076347907323031,0.9794730878570668,1711,63.0,28.0,103.0,125.0,81.0,196.0,36.0,10.0,11.0,615.0,2.0,203.0,921.0,44.4160331479221,30.0778085990554,70.5817393308607,55.2919739952237,40.8422316735601,61.4546866102206,1023199
2020-09-15,10671.4,10940.01,10611.17,10783.83,6456.662953,9.28580306893288,33.09000015258789,33.38999938964844,32.529998779296875,32.630001068115234,27.77372169494629,25610400,-0.0073282118416115,0.9811189941115162,1715,50.0,18.0,110.0,123.0,93.0,203.0,27.0,9.0,14.0,580.0,2.0,203.0,959.0,45.3302430390444,32.0914928800557,70.630612084188,56.3158526451096,40.8506938728719,61.3230396054355,969276
2020-09-16,10785.0,11100.0,10662.81,10951.54,8300.239832,9.301235364625278,32.91999816894531,34.380001068115234,32.63999938964844,33.939998626708984,28.888750076293945,35886100,0.0393620760043869,1.087601591318177,1710,74.0,27.0,122.0,152.0,96.0,238.0,47.0,9.0,9.0,720.0,4.0,256.0,1157.0,45.6637339312908,29.0602531798477,70.6402795199076,54.1393193386777,40.5307745953774,60.2170063271885,1068295
2020-09-17,10950.15,11054.0,10739.23,10940.47,5525.71741,9.300224036661923,33.400001525878906,34.02000045776367,33.06999969482422,33.9900016784668,28.931312561035156,22356700,0.0014721937454544,1.0780044420617243,1708,79.0,25.0,109.0,128.0,81.0,162.0,41.0,12.0,11.0,577.0,0.0,207.0,1064.0,45.0609656441944,29.9119110937598,70.6457896325664,49.1722913890988,40.5779847345786,59.6049388547596,1108815
2020-09-18,10947.35,11040.18,10816.54,10931.2,4398.924393,9.299376364714142,33.970001220703125,33.9900016784668,33.27000045776367,33.61000061035156,28.60787010192871,26406400,-0.0112427531923833,1.0519276047194035,1708,62.0,34.0,98.0,126.0,59.0,142.0,28.0,6.0,15.0,635.0,3.0,273.0,1049.0,43.9436275650745,28.977590213862,70.6495674874927,33.2927032066,40.5838072992381,59.5354619870311,972237
2020-09-21,10921.53,10996.98,10286.56,10411.29,9948.021251,9.25064607324001,32.2599983215332,32.34000015258789,31.43000030517578,31.969999313354492,27.659637451171875,30719600,-0.050025718302892,1.2236959239774932,1705,61.0,21.0,100.0,124.0,113.0,179.0,25.0,4.0,8.0,587.0,4.0,190.0,1086.0,43.9910242771508,33.6901501267235,70.6288330088428,32.0324337891887,41.0438975181313,54.4370989593738,945405
2020-09-22,10418.83,10573.05,10353.39,10534.31,4800.598552,9.262392828127506,31.989999771118164,32.5,31.579999923706055,31.63999938964844,27.37413024902344,22348700,-0.0103758179849937,1.182316869354998,1705,57.0,24.0,93.0,121.0,106.0,168.0,45.0,8.0,12.0,614.0,4.0,219.0,967.0,44.6342584112521,34.4156791412217,70.6841364168538,35.3631125127095,41.4021089496789,54.4394391833521,970777
2020-09-23,10525.72,10541.39,10138.3,10233.42,5711.360662,9.233414113926692,31.760000228881836,31.8799991607666,30.170000076293945,30.209999084472656,26.13693046569824,26484600,-0.0462491585158084,1.3060202008621715,1707,50.0,31.0,115.0,109.0,95.0,147.0,30.0,9.0,6.0,540.0,4.0,220.0,967.0,44.684896162822,32.7894782181912,70.680462949286,34.4216070985295,41.2950068465377,53.8551389894279,1016908
2020-09-24,10236.86,10795.53,10193.2,10744.02,6703.918816,9.282104599705436,30.100000381469727,30.75,29.540000915527344,30.200000762939453,26.128276824951172,35243800,-0.0003310154494204,1.278097088751586,1708,49.0,19.0,97.0,104.0,88.0,140.0,31.0,5.0,5.0,500.0,5.0,185.0,852.0,45.1802490334268,35.7625578704666,70.4474315797618,35.3852159030105,41.2791077928019,52.4641316361574,945647
2020-09-25,10738.46,10762.65,10553.14,10689.81,6346.723794,9.277046230240932,29.88999938964844,30.40999984741211,29.700000762939453,30.18000030517578,26.110973358154297,27558400,-0.0006624861921618,1.2778864139730028,1710,58.0,19.0,95.0,95.0,61.0,129.0,26.0,6.0,8.0,537.0,1.0,218.0,818.0,45.7204520392886,41.2839054986119,69.4594730192318,37.3879052321728,41.0942456881477,52.5251434806897,1148102
2020-09-28,10779.99,10950.0,10628.52,10689.48,4991.570627,9.27701535924381,30.729999542236328,31.229999542236328,30.690000534057617,30.88999938964844,26.725248336791992,26376000,0.0232530237200601,1.2918939734125818,1709,53.0,18.0,147.0,135.0,75.0,200.0,42.0,13.0,8.0,657.0,4.0,231.0,988.0,45.2806073900551,36.4607614073332,69.2904204652792,35.0498277504334,41.0258662762788,51.5054992298852,872091
2020-09-29,10681.41,10865.0,10636.66,10836.42,4029.39173,9.29066796214377,30.799999237060547,30.8700008392334,29.739999771118164,30.040000915527344,25.989849090576172,23800900,-0.0279026297987421,1.3100865181731332,1711,68.0,26.0,116.0,118.0,83.0,176.0,42.0,5.0,11.0,571.0,3.0,230.0,956.0,45.3759357073063,30.8093638990543,69.2959750136541,33.4549559114096,41.1309042053811,51.4326527867909,1004377
2020-09-30,10840.0,10847.5,10658.56,10778.22,4304.622695,9.28528271023539,30.229999542236328,30.579999923706055,29.809999465942383,29.950000762939453,25.9119815826416,24574500,-0.0030005073376462,1.3078654137165997,1711,39.0,14.0,95.0,100.0,62.0,116.0,34.0,9.0,10.0,488.0,1.0,146.0,792.0,45.2486721442219,29.587705910023,69.2476906264715,32.7444687453678,41.1330082352283,51.0732170311314,1118924
2020-10-01,10780.83,10940.22,10437.08,10622.71,8678.347283,9.270749441151052,29.6200008392334,29.75,28.850000381469727,29.030000686645508,25.116024017333984,28365200,-0.0311995483457283,1.3643218193720823,1708,48.0,24.0,152.0,136.0,81.0,226.0,44.0,5.0,11.0,689.0,2.0,211.0,1036.0,45.4738246660255,26.1701043620691,69.1475377427638,32.786973968112,41.1890818115402,50.7782702716109,931035
2020-10-02,10611.17,10667.53,10380.0,10578.54,8333.458524,9.266582699670655,28.25,29.559999465942383,28.200000762939453,29.309999465942383,25.35827255249023,28705200,0.009598934812296,1.3664902962426704,1713,50.0,24.0,118.0,109.0,90.0,136.0,34.0,7.0,6.0,534.0,2.0,180.0,948.0,44.3668283655181,26.7996655668506,69.1838711946153,34.8279841062054,41.4776923059794,50.1825665987601,988342
2020-10-05,10666.16,10805.82,10620.71,10795.0,3618.015292,9.286838342948908,29.56999969482422,30.209999084472656,29.5,30.190000534057617,26.1196231842041,31572200,0.0295820249068348,1.4158570123973722,1704,62.0,20.0,110.0,119.0,69.0,172.0,37.0,7.0,9.0,562.0,1.0,212.0,870.0,32.1824206664146,25.2433948727013,69.1677907528435,31.7236441908516,41.4307642740268,49.9731675239691,945304
2020-10-06,10797.36,10801.86,10525.0,10606.33,4800.695136,9.26920627167654,30.6299991607666,30.799999237060547,29.65999984741211,29.739999771118164,25.730297088623047,31111600,-0.0150178280727168,1.349788378128667,1707,63.0,30.0,77.0,113.0,93.0,166.0,31.0,14.0,11.0,612.0,3.0,243.0,1042.0,31.4173428419873,24.299722397619,69.1623735133227,28.0168702833537,41.3155190367342,49.6317284575584,978432
2020-10-07,10602.31,10682.56,10547.71,10669.14,5560.249136,9.2751107412349,29.90999984741211,30.239999771118164,29.56999969482422,30.15999984741211,26.09366798400879,21043000,0.0140236047445601,1.358588226940549,1714,57.0,20.0,99.0,96.0,75.0,148.0,25.0,18.0,10.0,545.0,1.0,226.0,945.0,31.4387049439239,25.238090603715,69.1352250484927,28.1030338620266,41.321835041646,49.3368090193716,1065070
2020-10-08,10669.1,10957.0,10535.06,10925.2,6969.040851,9.298827326432384,30.40999984741211,31.309999465942383,30.270000457763672,31.290000915527344,27.071317672729492,30563100,0.0367820488597381,1.3561585847026854,1715,76.0,24.0,123.0,165.0,76.0,231.0,53.0,11.0,16.0,792.0,3.0,279.0,1143.0,31.5303089238225,26.0744374379601,69.0967815549798,26.5080310964069,41.3637230491322,49.3247649463933,1039051
2020-10-09,10927.02,11118.49,10826.4,11052.0,5355.339594,9.310366686043308,31.56999969482422,31.649999618530273,30.739999771118164,30.790000915527344,26.638729095458984,25517900,-0.016108595269237,1.371214003653156,1713,66.0,19.0,105.0,155.0,59.0,242.0,47.0,10.0,14.0,690.0,4.0,229.0,1009.0,31.7065862805779,22.4123358392898,69.0861194706751,25.8555622364979,41.5242197328623,49.409037589403,1007255
2020-10-12,11372.48,11731.7,11175.99,11535.98,7088.227785,9.353226125820038,30.690000534057617,30.979999542236328,30.3700008392334,30.8700008392334,26.707942962646484,16684600,0.0025948740291426,1.3682261175489148,1711,81.0,12.0,114.0,137.0,79.0,248.0,47.0,11.0,5.0,762.0,3.0,274.0,1039.0,32.9497758874171,29.4549477034521,69.0592948652965,29.7080646535876,41.8879976124967,48.8769889517902,940761
2020-10-13,11539.42,11567.4,11314.53,11427.98,5097.960824,9.343820013261627,30.8700008392334,31.049999237060547,30.299999237060547,30.38999938964844,26.292659759521484,25383800,-0.0156712788553776,1.3793138063861627,1712,68.0,21.0,131.0,134.0,46.0,187.0,45.0,5.0,8.0,672.0,1.0,248.0,998.0,33.005815565393,30.1218677404858,69.0695216871452,29.0510625676899,41.9695265260917,48.7092015700046,1058038
2020-10-14,11440.28,11555.1,11287.42,11428.84,3788.250759,9.343895264324583,30.459999084472656,31.229999542236328,30.399999618530273,30.520000457763672,26.40513610839844,27244000,0.0042686345703244,1.2881851260194113,1713,65.0,32.0,134.0,152.0,74.0,192.0,33.0,10.0,13.0,683.0,5.0,246.0,1087.0,31.8997264317809,28.5661305857667,69.0675275658068,29.3070466262958,41.97015682528,48.6552261328417,938238
2020-10-15,11430.49,11623.6,11250.01,11511.11,4864.429556,9.3510679349462,30.0,30.899999618530273,29.729999542236328,30.88999938964844,26.725248336791992,20353900,0.0120502657565522,1.2969696200897989,1711,76.0,22.0,148.0,152.0,80.0,182.0,45.0,13.0,13.0,731.0,6.0,315.0,1195.0,30.8211277224478,28.78255602528,69.0613304167064,28.8225453094102,41.9868104350412,48.5833536191113,1040530
2020-10-16,11506.53,11548.65,11200.0,11321.86,4309.224486,9.334490649213672,30.829999923706055,30.8700008392334,30.13999938964844,30.190000534057617,26.1196231842041,18711500,-0.0229217257629859,1.321164785330593,1717,79.0,28.0,163.0,122.0,70.0,149.0,45.0,14.0,9.0,593.0,3.0,241.0,1082.0,30.7182263768697,27.5975200179428,69.0230063564959,25.1618439523936,41.9905266932737,48.3022740757798,988347
2020-10-19,11518.58,11840.0,11409.94,11764.14,5459.933988,9.372811200317116,30.299999237060547,30.450000762939453,29.520000457763672,29.549999237060547,25.56591033935547,25186000,-0.0214270433751191,1.1920811988732658,1719,67.0,34.0,138.0,152.0,83.0,232.0,39.0,9.0,11.0,738.0,1.0,248.0,1233.0,30.7305301229946,19.4481701395733,69.0029843923535,26.0961834582426,42.0915379287647,48.0167484786563,932629
2020-10-20,11759.2,12059.94,11680.0,11921.11,5859.837324,9.386066057089236,29.719999313354492,30.15999984741211,29.520000457763672,29.899999618530273,25.868724822998047,22990300,0.0117747496049429,1.1941428312270213,1719,61.0,34.0,135.0,210.0,139.0,311.0,49.0,13.0,11.0,864.0,8.0,263.0,1286.0,31.1860103824813,22.2431361079856,69.0279341786192,26.8933268164301,42.2927501390317,47.9590271847563,1012545
2020-10-21,11921.33,13235.0,11899.1,12802.67,20093.61486,9.457409021905058,29.729999542236328,29.899999618530273,29.31999969482422,29.329999923706055,25.375574111938477,24657600,-0.0192475872503217,1.0701437530897977,1725,98.0,67.0,208.0,390.0,150.0,569.0,106.0,14.0,20.0,1544.0,3.0,434.0,1911.0,34.040238236269,38.42639962802,69.1757289469749,33.9185083865158,43.3748356886381,48.2092296479706,1010640
2020-10-22,12802.63,13208.25,12686.73,12983.26,9277.562186,9.471416114347823,29.3799991607666,30.579999923706055,29.190000534057617,30.540000915527344,26.42243766784668,32824200,0.0404264493803263,1.185179892246419,1739,109.0,49.0,195.0,258.0,114.0,348.0,82.0,18.0,19.0,1257.0,5.0,444.0,1760.0,34.4583374094479,42.6449897237768,69.2996173608575,37.3808743270453,44.0502671094533,48.4493458772029,1048140
2020-10-23,12983.26,13037.26,12729.82,12941.59,4996.39792,9.4682014353132,30.700000762939453,30.8799991607666,30.010000228881836,30.38999938964844,26.292659759521484,24987700,-0.0049237429237192,1.186773169822742,1761,90.0,35.0,197.0,157.0,73.0,249.0,56.0,15.0,15.0,889.0,3.0,345.0,1385.0,34.3631077469194,41.8887602731243,69.0311088796417,37.7449954524898,44.0177025755912,48.2430680337403,986593
2020-10-26,13041.12,13250.0,12773.5,13066.73,5725.19572,9.477824584037473,29.8700008392334,29.90999984741211,29.010000228881836,29.299999237060547,25.34961700439453,30401000,-0.0365260968606091,1.2387086411650736,1758,77.0,27.0,209.0,181.0,125.0,313.0,58.0,16.0,20.0,906.0,3.0,335.0,1431.0,32.9789157977202,43.0049755552505,65.9633355467633,36.6371068509185,43.9212693449931,47.9239493704586,824530
2020-10-27,13065.1,13788.0,13057.09,13647.9,11242.75451,9.521340942623729,29.270000457763672,29.280000686645508,28.850000381469727,28.920000076293945,25.02085304260254,21596800,-0.0130540900554647,1.1991036666501438,1758,113.0,39.0,243.0,248.0,173.0,380.0,67.0,11.0,13.0,1178.0,6.0,387.0,1865.0,34.0975963076171,45.5116868613287,65.8819034901726,37.7780309275749,42.6418448609068,48.0608745243197,827571
2020-10-28,13642.31,13864.89,12892.0,13274.73,10670.86462,9.493617506920248,28.209999084472656,28.38999938964844,27.549999237060547,27.709999084472656,23.97399139404297,40549100,-0.0427400740933818,1.313936598221962,1753,89.0,39.0,221.0,188.0,154.0,304.0,80.0,15.0,21.0,954.0,9.0,277.0,1619.0,36.2184449737462,44.169809317312,65.9084487129202,41.3340402789606,41.4279377284075,48.3325793614135,818951
2020-10-29,13275.82,13650.0,12993.0,13468.44,8894.956945,9.508104449779982,27.350000381469727,28.649999618530273,26.979999542236328,28.559999465942383,24.709388732910156,37252100,0.0302137929366015,1.3102741265058289,1755,67.0,37.0,171.0,188.0,123.0,243.0,58.0,15.0,12.0,897.0,7.0,298.0,1443.0,37.1749987430884,42.4320141081339,65.9467953011824,44.4445152053132,41.7142289154553,47.5121192460588,890319
2020-10-30,13456.14,13675.56,13129.26,13562.13,8981.11986,9.515036628804689,28.36000061035156,28.739999771118164,28.030000686645508,28.719999313354492,24.84781837463379,37899700,0.0055866014998664,1.306577640162961,1757,60.0,35.0,213.0,164.0,125.0,218.0,92.0,15.0,12.0,861.0,2.0,280.0,1395.0,37.202612956686,42.0278764174723,65.9162168239801,43.7577708549581,41.6896134628359,45.3819044603824,897886
2020-11-02,13762.0,13842.5,13220.0,13563.72,7065.411109,9.515153860154255,29.11000061035156,30.09000015258789,28.56999969482422,29.700000762939453,25.69569206237793,41893100,0.0335533512250973,1.3217228196732274,1757,68.0,26.0,145.0,149.0,80.0,160.0,41.0,8.0,10.0,670.0,4.0,287.0,1122.0,36.1531135871004,46.2449621869321,65.9608440734847,46.0739554112291,40.688028331469,45.2739693112047,778647
2020-11-03,13578.82,14083.76,13287.7,14041.58,7225.866356,9.54977820686068,30.200000762939453,30.219999313354492,29.260000228881836,29.530000686645508,25.548608779907227,34877500,-0.0057403524885475,1.3101055886717106,1759,78.0,30.0,168.0,196.0,119.0,259.0,47.0,11.0,16.0,889.0,7.0,325.0,1392.0,36.5492164277817,43.3481835249345,65.972806942638,46.5795398186339,40.3208391431956,45.2645007691493,1033207
2020-11-04,14041.58,14277.5,13520.87,14160.59,10926.32681,9.558218033046346,29.56999969482422,30.280000686645508,28.770000457763672,29.56999969482422,25.583215713500977,43613700,0.0013536045356299,1.2982471115182768,1755,59.0,27.0,162.0,147.0,100.0,256.0,44.0,5.0,11.0,821.0,4.0,271.0,1120.0,36.8756807371489,37.1777322792628,65.9951250542698,41.2533982932801,40.4450950756329,45.1282883500155,1169309
2020-11-05,14168.49,15770.58,14100.0,15605.04,18422.63186,9.655349217982597,29.61000061035156,30.15999984741211,29.510000228881836,29.56999969482422,25.583215713500977,31795800,0.0,1.2127061158174477,1757,101.0,46.0,208.0,408.0,152.0,519.0,124.0,21.0,12.0,1431.0,7.0,413.0,1824.0,41.0821339713121,47.4780523876653,66.2601120210161,46.0151684647957,41.7920193026858,45.823905189487,1069905
2020-11-06,15608.32,15968.98,15196.01,15598.09,13479.46707,9.654903749844308,29.56999969482422,30.010000228881836,28.809999465942383,28.93000030517578,25.029504776000977,33223200,-0.0218811940071241,1.226976838052696,1763,96.0,57.0,219.0,258.0,122.0,433.0,81.0,17.0,29.0,1253.0,3.0,398.0,1675.0,45.0292821312841,59.1461911254252,66.5644453145708,53.4803299458031,43.328674449494,46.4907194276068,1084923
2020-11-09,15484.68,15854.48,14824.66,15332.04,14466.07954,9.637700035419558,32.400001525878906,33.790000915527344,32.29999923706055,33.060001373291016,28.602678298950195,99356700,0.1334450043954214,2.0812334941066037,1755,104.0,35.0,195.0,217.0,129.0,304.0,62.0,14.0,18.0,1016.0,5.0,351.0,1592.0,47.6556572136642,67.6131982939987,66.5715644578864,59.0835015208875,44.0623364468219,46.0589931911229,1201530
2020-11-10,15349.32,15482.76,15092.47,15313.65,8966.481714,9.63649986650788,33.68000030517578,34.130001068115234,32.97999954223633,34.130001068115234,29.52841567993164,73338100,0.0318526602818796,2.1103601045934384,1760,97.0,37.0,199.0,169.0,92.0,267.0,51.0,16.0,16.0,923.0,2.0,316.0,1405.0,47.3272872570836,67.5202622665721,66.5625396373783,58.3952553971183,43.9683091474697,43.0696323734695,1023175
2020-11-11,15314.94,15991.01,15290.85,15707.89,10013.26427,9.66191841287226,34.5,34.56999969482422,33.459999084472656,33.779998779296875,29.22559928894043,46542500,-0.0103079189713164,2.113668782904858,1762,94.0,31.0,175.0,204.0,87.0,304.0,73.0,11.0,18.0,990.0,6.0,406.0,1548.0,47.4717958596398,67.8427829520486,66.5496742589665,55.8571539207412,43.7367953314413,43.0625565582232,1017124
2020-11-12,15702.0,16369.99,15481.0,16300.0,16261.47119,9.698920386794851,33.189998626708984,33.65999984741211,32.34000015258789,32.689998626708984,28.282562255859375,38584800,-0.0327996965161894,2.148334135053257,1763,124.0,40.0,281.0,234.0,169.0,455.0,83.0,13.0,16.0,1241.0,4.0,447.0,1878.0,47.5673365940853,58.6562239801695,66.5618754422187,53.314628444317,43.4574500651657,43.0623221239832,1050339
2020-11-13,16300.0,16494.52,15970.33,16335.58,7843.224216,9.701100829985789,32.939998626708984,34.04999923706055,32.900001525878906,33.880001068115234,29.31211853027344,39432700,0.0357557225836728,2.1759816964876566,1762,92.0,33.0,262.0,263.0,133.0,412.0,76.0,13.0,17.0,1167.0,5.0,422.0,1737.0,47.6967200694347,43.7414048075097,66.6135631595616,53.8909610041796,43.6632736385814,43.0443663435773,1001899
2020-11-16,15975.49,16894.93,15875.5,16724.62,7511.71484,9.72463716425999,35.31999969482422,36.189998626708984,34.88999938964844,36.11000061035156,31.241464614868164,47932700,0.0637449508816523,2.3037176699311432,1761,107.0,50.0,182.0,267.0,132.0,402.0,91.0,21.0,12.0,1218.0,2.0,412.0,1752.0,48.7237740594687,36.7047788859849,66.6633602968949,55.0541895309628,44.1105206197142,42.4588831654065,1036960
2020-11-17,16727.85,17868.0,16570.0,17680.63,9824.73853,9.78022496904094,35.63999938964844,36.5,35.16999816894531,36.47999954223633,31.56157684326172,39010100,0.0101943004658551,2.3025209667118767,1757,128.0,77.0,208.0,395.0,184.0,589.0,110.0,26.0,24.0,1607.0,8.0,509.0,2272.0,49.5775243613896,41.3065831204742,66.7881988245757,55.9886441240985,44.6183132747312,42.6993542281885,1134731
2020-11-18,17681.77,18483.0,17041.47,17785.95,15717.92072,9.786164098755814,36.790000915527344,36.93000030517578,35.41999816894531,35.41999816894531,30.644487380981445,41000200,-0.0294875719986005,2.31966194724525,1751,145.0,83.0,220.0,415.0,191.0,500.0,115.0,23.0,23.0,1564.0,8.0,530.0,2410.0,51.7422433833749,49.9871484465028,66.9615163519081,59.659439289535,45.4458635711244,43.2320408663205,1187942
