time,high,low,open,volumefrom,volumeto,close,conversionType,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
2013.11.24,854.99,745.21,832.5,25948.64,20776035.16,795.01,direct,52.49,44385591.15,44385638.85,2558.34,44963937.08,44966497.01,5115.89,92752552.63,92757672.5,52702993.72
2013.11.25,849.99,758.95,795.01,26381.41,21438670.96,829.99,direct,396.9,24460817.89,24461216.28,10358.28,25718277.64,25728635.91,20716.55,54917674.43,54938390.98,30387793.08
2013.11.26,974.96,825.08,829.99,31613.86,28285852.13,969.96,direct,6707.27,32682113.53,32688825.65,31931.08,34711900.32,34743841.11,63871.87,76749617.54,76813479.7,67613874.68
2013.11.27,1094.78,914.27,969.96,37859.08,37868643.04,1079.89,direct,6128.38,61102443.97,61108577.74,51456.76,63734233.09,63785689.85,102913.52,134380194.1,134483096.9,159819594.8
2013.11.28,1224.48,1032.06,1079.89,37396.83,42912383.44,1101.38,direct,12996.28,68583604.44,68596600.73,128057.45,71364082.31,71492150.77,256114.91,151023725.7,151279840.6,235900363.9
2013.11.29,1241.92,1049.96,1101.38,38706.56,45030632.96,1206.93,direct,7311.58,67753984.6,67761298.59,45054.7,70242191.49,70287234.11,90097.32,148290878.6,148380976,191914216.9
2013.11.30,1232.94,1150.16,1206.93,15096.04,18266602.22,1205.66,direct,2316.07,35928571.55,35930886.41,10548.32,37465004.37,37475553.89,21099.05,77348032.21,77369131.26,123664582.4
2013.12.1,1216.84,840.27,1205.66,79921.89,83244488.59,1004.39,direct,3231.12,54090569.72,54093793.81,22739.39,55336656.13,55359395.52,45478.78,124175789.1,124221267.8,135896508.1
2013.12.2,1117.73,974.97,1004.39,37044.53,39234863.12,1096.56,direct,3102.17,52942596.67,52945699.93,38500.22,54830533.05,54869044.24,77011.41,114670492.1,114747492.6,182640445.7
2013.12.3,1185.63,1064.91,1096.56,19341.01,21865760.51,1154.86,direct,635.52,36485422.69,36486057.86,9691.59,38290746.03,38300435.31,19378.55,80465736.65,80485126.74,163278841.7
2013.12.4,1239.7,1131.35,1154.86,16296.85,19409766.71,1237.55,direct,5468.73,35418433.49,35423903.46,40653.52,37515474.34,37556127.86,81319.41,79184079.85,79265399.26,215429746.3
2013.12.5,1239.86,869.99,1237.55,58443.73,62292919.16,1106.35,direct,2327.76,78355877.94,78358201.27,23609.51,80281059.7,80304669.21,47219.02,173154163.6,173201382.6,265610428.1
2013.12.6,1118.93,800.07,1106.35,53517.57,50747162.61,845.02,direct,6897.9,35992029.81,35998925.18,13841.43,37274373.01,37288205.99,27674.41,80976289.25,81003972.11,155798492.2
2013.12.7,895.96,576.03,845.02,97662.51,70727083.16,697.02,direct,4434.44,57005787.67,57010220.72,13577.95,58097167.65,58110745.6,27162.87,126891048.2,126918211,243968612.4
2013.12.8,828.96,653.03,697.02,31210.25,23044397.34,803.96,direct,280.82,37853073.79,37853355.17,17156.51,38370269.3,38387433.84,34321.05,80367684.53,80402005.58,161013032.7
2013.12.9,980.03,787.73,803.96,27625.6,24553208.51,918.95,direct,18204.4,41794250.34,41812454.74,20961.25,43146329.04,43167290.29,41913.31,90434861.97,90476775.28,187538397.1
2013.12.10,1067.7,911.96,918.95,22103.22,21734994.03,1033.72,direct,51499.93,52168013.3,52219513.23,56451.45,55420230.8,55476682.25,112902.9,115097868.4,115210771.3,220857131.1
2013.12.11,1056.76,856.06,1033.72,24360.35,23051224.54,919.93,direct,399921.17,57355308.08,57755229.25,407087.42,58903338.68,59310416.91,814165.65,121349530.2,122163695.8,272216845.1
2013.12.12,940.98,839.51,919.93,9913.21,8798283.62,899.98,direct,1092449.72,34518561.9,35611002.63,1099766.56,35506397.95,36606155.51,2199524.12,74873575.11,77073099.23,186087874.6
2013.12.13,989.89,882.11,899.98,17372.49,16173632.88,936.77,direct,453827.59,38254276.96,38708104.55,456684.74,39281538.94,39738223.68,913369.49,80951878.85,81865238.97,150568775.1
2013.12.14,947.93,875.11,936.77,11589.8,10532106.73,908.94,direct,157101.19,24580682.57,24737783.76,159291.74,25065583.88,25224875.61,318583.47,50724551.05,51043143.61,115886523.3
2013.12.15,927.9,837.98,908.94,15165.03,13302074.9,919.88,direct,21442.4,38435511.62,38456954.02,24404.42,38884440.65,38908845.07,48808.83,78997454.64,79046263.47,221395927.3
2013.12.16,924.94,714.03,919.88,41325.66,32899151.97,759.92,direct,52442.08,41406680.54,41459130.22,62997.37,42793139.38,42856136.75,125994.74,90531929.32,90657931.66,245798996.5
2013.12.17,779.96,678.88,759.92,31714.24,22933905.57,714.97,direct,20791.33,58302600.43,58323391.76,32481.09,59419812.56,59452293.64,64962.17,122296826.8,122361781.8,209644390
2013.12.18,716.99,454.86,714.97,110503.1,62529030.46,540.98,direct,306329.93,34703628.97,35009958.89,321504.41,36519655.55,36841159.96,643008.83,83264411.95,83907420.78,179793107.1
2013.12.19,745.96,522.44,540.98,45761.94,29980041.32,731.95,direct,458918.01,23657202.24,24116120.25,463141.36,24971096.41,25434237.77,926282.73,54822945.21,55749227.93,89461761.65
2013.12.20,774.39,621.25,731.95,34767.79,24291048.02,649.96,direct,60680.27,6293783.67,6354463.93,62357.16,7428821.81,7491178.98,124714.32,17802306.91,17927021.23,73212443.34
2013.12.21,690,610,649.96,14728.3,9550420.56,640.48,direct,62779.85,3354398.71,3417178.56,64080.02,3822621.62,3886695.24,128153.64,9034828.64,9162982.29,35831762.48
2013.12.22,699.91,614.95,640.48,11630.96,7693603.71,639.49,direct,62996.16,2805672.85,2868669.01,66935.42,3646730.09,3713665.51,133870.84,8088909.01,8222779.85,15587440.85
2013.12.23,724.92,631.01,639.49,15066.3,10210388.76,713.24,direct,2738.84,2723870.69,2726609.53,3440.67,3509504.55,3512949.5,6880.63,8226089.35,8232964.98,8683547.22
2013.12.24,729.94,665.98,713.24,10945.64,7647250.76,702.75,direct,784.27,2732214.7,2733001.78,2517.95,3604236.09,3606758.96,5035.2,7886070.76,7891109.48,9358163.35
2013.12.25,709.95,673.93,702.75,5343.91,3721814.74,707.25,direct,28530.47,3997815.5,4026345.96,29400.38,4392673.17,4422073.55,58800.77,9525617.84,9584418.61,29298015.14
2013.12.26,829.63,707.21,707.25,23529.7,18209291.31,801.98,direct,183244.41,6948683.53,7131927.94,191264.21,7691164.64,7882428.85,382528.42,18106061.87,18488590.29,50669986.6
2013.12.27,836.83,767.87,801.98,13884.58,11073604.45,803.05,direct,579376.48,5295102.91,5874479.39,581496.54,6120092.23,6701588.77,1162985.04,15377805.21,16540798.28,51742141.69
2013.12.28,805.97,715.6,803.05,13341.62,10127883.44,761.99,direct,15712.23,2931451.73,2947163.96,15780.81,3374091.72,3389872.53,31561.63,11462676.53,11494238.16,12374732.84
2013.12.29,803.95,734.98,761.99,7035.87,5448579.59,784.96,direct,2548.77,3392353.78,3394897.05,3951.49,3822676.7,3826625.05,7904.55,11933032.57,11940937.11,18213670.22
2013.12.30,818.83,780.96,784.96,10482.78,8411786.62,804.83,direct,216153.19,5406429.43,5622590.67,218302.09,6225698.08,6444000.17,436612.23,17708811.31,18145423.54,68465487.7
2013.12.31,813.94,776.96,804.83,9167.06,7294004.88,805.94,direct,169094.27,2554080.28,2723166.49,169747.08,3163370.92,3333118,339502.23,10863966.43,11203460.59,40033288.37
2014.1.1,829.93,770.97,805.94,10757.23,8663855.98,815.94,direct,13030.56,6374213.03,6387243.6,13438.53,6700507.44,6713937.81,26868.9,20328745.29,20355614.19,26212994.51
2014.1.2,886.21,810.47,815.94,12811.63,10826907.96,856.91,direct,152084.39,11394692.17,11546776.56,175041.01,12355373.97,12530414.98,350082.01,31068343.19,31418425.2,31682893.33
2014.1.3,888.23,839.44,856.91,9709.01,8409629.11,884.26,direct,3134.7,22878043.38,22881182.5,5055.31,23879839.22,23884897.18,10107.09,53992243.56,54002350.65,75287647.23
2014.1.4,932.16,848.32,884.26,14239.01,12784626.88,924.69,direct,430.17,19983651.28,19984085.89,3428.75,20627300.25,20630721.6,6857.5,43178787.92,43185649.12,61919997.98
2014.1.5,1029.86,911.36,924.69,21374.2,20789364.52,1014.74,direct,1652,42309208.85,42310862.87,5626.73,43112679.98,43118301.64,11253.47,94040501.84,94051755.3,111643764.9
2014.1.6,1093.44,964.74,1014.74,23076.53,23622237.65,1012.65,direct,3034.91,45705967.88,45708995.7,11868.26,47285823.39,47297691.65,23736.52,102336768.5,102360505,207760327.1
2014.1.7,1043.98,879.85,1012.65,22665.1,21753921.59,879.9,direct,3243.31,36005481.6,36008728.43,6874.66,37186377.8,37193249.81,13752.84,77790920.72,77804673.55,221082354.2
2014.1.8,966.9,858.9,879.9,14094.75,12942254.98,938.84,direct,429.52,43841734.39,43842156.86,987.66,44913354.53,44914349.7,1975.32,92192463.81,92194444.76,262048814.3
2014.1.9,964.64,866.55,938.84,14414.95,13202619.46,936.95,direct,787.41,38329631.33,38330418.37,2407.96,39375351.86,39377759.82,4815.92,81357101.86,81361917.78,166725399.1
2014.1.10,964.84,905.88,936.95,6351.48,5909107.79,957.76,direct,1587.97,22590369.06,22591958.94,2470.06,23516235.65,23518706.67,4940.13,48845683.38,48850625.42,79283650.55
2014.1.11,1010.84,935,957.76,11181.63,10948175.25,1005.32,direct,545.29,36058013.5,36058556.38,1491.89,36788951.52,36790449.44,2982.78,74975689.91,74978675.71,242396334.4
2014.1.12,1022.67,922.07,1005.32,9931.11,9620090.09,939.79,direct,317.84,32883571.63,32883881.76,1946.31,33327208.9,33329154.26,3891.67,68540942.84,68544833.57,158858502.2
2014.1.13,949.24,879.94,939.79,10132.38,9220891.88,922.91,direct,311.94,41563473.35,41563787.14,1539.41,42695394.78,42696936.04,3078.83,86864215.37,86867288.66,160120095.1
2014.1.14,942.47,904.19,922.91,4311.64,3960633.47,919.28,direct,704.17,32238524.49,32239232.34,4358.31,33260377.75,33264735.14,8717.53,67196187.29,67204911.26,120830733.2
2014.1.15,973.09,915.06,919.28,6828.58,6448062.43,941.22,direct,712.03,20996359.27,20997065.19,4312.67,21953871.79,21958182.58,8624.4,44982786.24,44991407.82,155637560.3
2014.1.16,955.53,910.5,941.22,5103.29,4720008.07,913.49,direct,12.79,22710165.27,22710183.54,11921.04,23759865.77,23771786.81,23832.95,48587409.51,48611251.6,102297104.6
2014.1.17,929.75,867.22,913.49,10312.23,9203107.31,894.16,direct,1983.25,29568199.12,29570184.16,3166.22,30651277.25,30654451.51,6333.34,63404188.16,63410518.81,96258908.12
2014.1.18,924.74,884.74,894.16,6040.91,5493742.6,905.72,direct,19.93,23350901.69,23350919.81,857.63,23861265.86,23862126.29,1715.43,48156145.17,48157856.98,50621741.44
2014.1.19,958.07,901.88,905.72,7571.24,7071649.38,954.8,direct,166.61,23491230.84,23491393.16,527.81,23802342.87,23802877.56,1056.01,48612123.87,48613174.15,74732406.06
2014.1.20,980.54,925.96,954.8,10406.31,9981282.97,955.95,direct,5294.05,20411759.86,20417046.27,6966.01,21131226.95,21138186.27,13928.19,43972380.79,43986318.54,77974050.13
2014.1.21,974.25,943.18,955.95,6584.71,6289022.19,962.21,direct,514.97,16811858.21,16812377.8,2256.38,18105251.27,18107502.84,4511.8,37360218.4,37364731.16,44691864.09
2014.1.22,973.94,934.95,962.21,4783.86,4503428.34,950.95,direct,1277.13,14348875.04,14350158.82,3546.09,15467563.11,15471110.15,7092.19,32057266.24,32064360.33,52825595.82
2014.1.23,958.06,936.27,950.95,1973.42,1839615.29,944.16,direct,355.1,15886936.56,15887295.35,2756.95,16910132.2,16912889.15,5514.84,34434685.96,34440199.85,55606916.9
2014.1.24,949.52,902.89,944.16,6197.18,5684047.02,916.55,direct,2657.08,31420791.31,31423449.31,6727.48,32531402.45,32538129.92,13454.95,66397090.89,66410545.84,164861040
2014.1.25,978.41,915.86,916.55,8181.23,7797108.54,961.05,direct,960.09,25490284.74,25491245.79,1215.73,26248264.87,26249475.8,2431.46,54048952.25,54051383.71,111892091.5
2014.1.26,1038.06,950.66,961.05,13073.84,13054605.53,1007,direct,328.89,31792973.79,31793306.1,5174.97,32321407.11,32326583.09,10351.96,67766910.88,67777262.84,147357250.4
2014.1.27,1021.45,937.23,1007,8327.15,8052715.48,943.54,direct,1377.57,33653731.82,33655109.39,2312.62,34747332.42,34749644.1,4626.18,71407569.53,71412202.32,129206159.7
2014.1.28,972.61,911.65,943.54,10406.15,9757613.92,932.68,direct,348.82,48712496.03,48712850.45,1043.67,49784229.29,49785264.57,2086.41,101108686.3,101110775.5,158516324.9
2014.1.29,950.56,918.86,932.68,5678.19,5254878.58,925.67,direct,998.8,27441172.42,27442172.15,2173.47,28325011.39,28327186.72,4346.02,58277406.19,58281747.58,61605282.41
2014.1.30,953.24,909.46,925.67,5425.21,5026461.81,941.39,direct,1002.58,17923124.21,17924122.08,1335.83,18956873.98,18958210.76,2670.72,39247895.29,39250568.84,46107672.42
2014.1.31,954.71,924.59,941.39,4310.07,4024749.63,938.85,direct,653.53,16155862.24,16156519.43,678.04,17265432.72,17266108.7,1355.7,35086120.11,35087481.45,24316430.94
2014.2.1,969.19,927.8,938.85,4364.51,4118865.67,940.42,direct,586.92,18796428.45,18797011.51,1301.54,19500417.46,19501724.65,2577.69,40038174.61,40040751.36,53420887.25
2014.2.2,959.38,934.41,940.42,1583.28,1495327.62,953.31,direct,635.76,19726100.25,19726729.43,5212.7,20172134.93,20177349.54,10381.55,41063380.19,41073761.74,58189832.67
2014.2.3,959.58,931.67,953.31,2790.11,2601784.11,931.71,direct,235.63,17046128.26,17046361.18,1543.84,17919569.11,17921115.75,2969.36,36707398.77,36710361.61,51607938.66
2014.2.4,949.1,900.76,931.71,4608.88,4250751.67,926.64,direct,259.18,11935493.86,11935753.32,2900.38,13108119.71,13111020.09,5257.76,27276371.18,27281625.23,38326775.57
2014.2.5,939.75,890.05,926.64,7558.29,6865987.27,904.52,direct,90.63,10406294.56,10406385.01,3112.45,11393614.32,11396725.87,3390.14,23652148.76,23655531.66,34670749.09
2014.2.6,908.77,800.93,904.52,18599.16,15719958.05,828.87,direct,394.63,22207093.33,22207491.19,6274.55,23384080.44,23390354.99,7462.32,49235209.55,49242669.38,60382276.03
2014.2.7,833.07,651.73,828.87,49906.75,36412212.3,695.65,direct,982.95,52422277.92,52423258.79,8424.32,53683908.76,53692333.08,11081.7,113633745.8,113644820.5,137460516.5
2014.2.8,719.26,632.08,695.65,22876.3,15503790.63,648.78,direct,5257.06,24778186.3,24783441.41,13799.55,25333678.22,25347477.77,19288.23,53298191.78,53317480.01,76564506.58
2014.2.9,694.12,622.53,648.78,19884.9,13186251.81,659.57,direct,6164.34,23165463.71,23171630.69,13910.33,23648677.88,23662581.62,21099.64,49759134.83,49780234.48,57815050.26
2014.2.10,700.04,500.04,659.57,40130.05,24334044.2,582.63,direct,3907.7,41355386.19,41359295.64,13674.33,42460757.66,42474431.98,22611.87,90621844.88,90644456.75,127443379.2
2014.2.11,609.71,550.22,582.63,16725.92,9621820.7,578.96,direct,4783.37,37810933.9,37815716.1,48731.06,38614130.89,38662867.75,88667.72,78584776.64,78673444.37,104028326
2014.2.12,585.12,511.9,578.96,21301.39,11628634.59,531.13,direct,3366.83,32518237.73,32521605.1,51418.7,33158233.45,33209646.83,94700.48,68546129.39,68640829.87,103855269.4
2014.2.13,549.2,451.33,531.13,28942.07,14394464.14,451.44,direct,3220.57,27775604.42,27778827.7,37880.33,28380159.32,28418039.65,71702.22,59098597.27,59170299.49,75523686.4
2014.2.14,500.03,302.18,451.44,65819.68,25084223.33,427.68,direct,6017.46,63742350.99,63748368.45,40497.02,64411332.32,64451829.34,76828.44,134669135.8,134745964.2,148483405.1
2014.2.15,447.94,310.08,427.68,50617.35,18299075.74,371.07,direct,7978.01,18494585.22,18502563.22,22883.89,18747473.13,18770357.02,41474.49,41066921.74,41108396.24,53882013.44
2014.2.16,540.03,220.37,371.07,86180.34,26267622.78,299.8,direct,7509.99,19183920.19,19191430.18,27785.46,19390458.4,19418243.87,43578.93,44188046.65,44231625.58,50483852.65
2014.2.17,411.21,263.36,299.8,51439.43,16532226.28,272.28,direct,23878.96,17501763.59,17525642.55,68007.38,17796702.74,17864710.11,99575.52,39676118.82,39775697.06,44025328.95
2014.2.18,370.12,248.31,272.28,48878.18,14130126.78,293.95,direct,27243.29,15365801.2,15393044.49,59516.06,15745528.75,15805044.81,97306.27,35702032.35,35799341.56,28463348.99
2014.2.19,308.63,257.24,293.95,31501.97,8618299.81,261.53,direct,12425.29,7030216.7,7042641.99,52638.14,7352107.82,7404745.97,97976.98,17158400.09,17256374.46,12991547.21
2014.2.20,271.61,109.22,261.53,102183.77,16608347.18,111.92,direct,5987.72,6005462.68,6011450.4,21375.6,6190186.64,6211562.24,36826.16,15177824.87,15214652.14,16662480.6
2014.2.21,160.15,91.66,111.92,82590.48,10115923.16,111.56,direct,5006.81,15882258.37,15887265.18,14245.1,16035539.57,16049784.67,23098.5,34372986.99,34396084.37,31565099.88
2014.2.22,290.59,96.72,111.56,72170.05,11838225.02,255.59,direct,13962.88,22496201.13,22510164.01,29032.47,22714687.13,22743719.6,50632.38,49782194.65,49832827.03,51262127.2
2014.2.23,349.15,220.31,255.59,38549.76,11158706.83,310.17,direct,35734.69,44508917.34,44544652.02,91413.3,44804419.4,44895832.7,132355.74,92122130.8,92254486.54,93874129.15
2014.2.24,316.88,131.85,310.17,95118.82,17929284.9,174,direct,11878.98,14737622.52,14749501.5,18471.84,14993146.74,15011616.84,35497.74,34460178,34495675.74,38351040.72
2014.2.25,174.64,102.33,174,30426.23,3993023.8,135.78,direct,2995.31,37578241.97,37581235.92,8266.29,37867105.78,37875372.06,16159.18,76722201.15,76738360.32,66919622.43
2014.2.26,650,522.84,135.78,602.49,383571.24,593.14,direct,8885.24,89194364.66,89203249.9,30190.83,90259341.6,90289532.43,58857.28,180528137.9,180586995.1,174740200.6
2014.2.27,629.9,580.5,593.14,497.8,322887.36,596.49,direct,6036.48,50816277.48,50822313.96,21217.15,51620584.6,51641801.75,40167.64,103249215.9,103289377.5,97344143.8
2014.2.28,599,570,596.49,505.86,321170.16,573.94,direct,6141.16,70603980.96,70610122.12,22286.09,71491062.63,71513342.98,41530.3,142992180.7,143033716.7,111894889
2014.3.1,564.07,262.77,573.94,404.38,250331.34,557.39,direct,32267.31,45398339.74,45430601.47,47918.82,45924844.76,45972758,89271.58,91858618.9,91947890.49,67620018.68
2014.3.2,562.93,541.54,557.39,826.76,469498.62,544.56,direct,32139.93,19045016.68,19077156.61,45808.39,20131495.57,20177303.95,85201.86,40270789.23,40355991.09,36079719.33
2014.3.3,695.44,545.42,544.56,1263.06,794976.61,662.18,direct,40253.92,82946024.27,82986278.19,64218.22,85213103.45,85277321.66,124847.42,170434649.7,170559497.1,190439312.8
2014.3.4,686.22,645.16,662.18,1365.98,947328.84,661.85,direct,16049.86,87732651.9,87748701.76,38757.94,89996417.16,90035175.1,75517.08,180003099.6,180078616.7,303246519
2014.3.5,665.97,636.77,661.85,1259.48,855787.67,658.3,direct,12830.27,177300821.1,177313651.4,25245.81,179197304.4,179222550.2,48984.1,358404917.8,358453901.9,289421410.7
2014.3.6,661.83,636.22,658.3,2067.16,1367401.19,648.26,direct,5757.2,91252701.37,91258457.92,14974.81,94182804.16,94197778.97,28873.5,188390339.4,188419206.5,185950587
2014.3.7,655.2,600.31,648.26,2336.74,1498290.21,616.73,direct,15128.39,67939149.48,67954277.87,30602.14,71285779.32,71316381.47,57577.91,142580636.9,142638214.8,113791119.3
2014.3.8,625.68,588.58,616.73,2166.01,1335982.88,609.21,direct,10941.41,88493862.88,88504798.2,18855.05,91291416.12,91310271.17,35638.79,182589612.7,182625251.5,161245581
2014.3.9,637.6,598.51,609.21,1950.45,1209993.27,627.05,direct,139343.05,86185821.55,86325164.61,152849.71,89090398.67,89243254.65,304175.68,178187074.1,178491256.1,174076347.5
2014.3.10,633.68,594.7,627.05,2627.73,1648979.94,612.97,direct,5392.3,72195894.7,72201288.83,13595.67,76176589.3,76190184.98,26278.02,152359259.3,152385537.3,140946144
2014.3.11,619.7,599.92,612.97,2432.39,1520733.14,608.69,direct,5488.56,42053819.93,42059310.32,15606.81,45557877.83,45573484.64,29004.08,91127600.76,91156598.76,92967268.9
2014.3.12,640.79,608.2,608.69,3194.67,2022394.16,619.43,direct,4130.98,56085700.89,56089832.49,14798.18,60985683.32,61000487.7,29076.04,121991962.7,122021038.7,170532900.9
2014.3.13,636.13,616.06,619.43,3410.64,2168407.82,625.04,direct,3647.73,38084781.02,38088425,7963.01,43213371.73,43221334.74,14250.91,86451857.56,86466108.48,91619169.5
2014.3.14,631.23,610.61,625.04,4001.32,2514218.73,614.03,direct,3974,60216294.92,60220267.69,9370.1,66058839.49,66068209.59,17776.17,132138163,132155945.3,124353380.2
2014.3.15,628.83,609.18,614.03,3461.06,2168732.02,624.03,direct,5498.95,34423647.7,34429145.41,13772.34,39426589.82,39440355.92,26820.81,78880006.69,78906827.5,84908049.12
2014.3.16,627.28,613.17,624.03,3296.37,2055390.73,619.14,direct,168746.61,24733534.74,24902281.35,175278.53,29935654.27,30110932.81,349795.53,59899615.63,60249411.15,115537139.6
2014.3.17,622.49,602.74,619.14,3576.51,2227123.89,606.38,direct,34806.21,35806108.36,35840914.58,42580,41044879.86,41087459.87,84444.48,82112207.92,82196658.46,101007057.2
2014.3.18,611.72,585.66,606.38,3654.27,2234320.09,598.93,direct,6091.12,49305067.55,49311158.66,15865.66,54469006.07,54484871.73,30629.28,108970138.7,109000774,265639523.9
2014.3.19,607.08,590.14,598.93,3579.25,2164735.67,594.96,direct,3332.37,57339186.71,57342518.48,20234.59,62799741.48,62819970.12,40159.8,125623477.7,125663637.5,285683972
2014.3.20,598.41,560.35,594.96,4241.08,2471474.64,565.99,direct,1170.47,31667955.53,31669127.12,39783.44,37548755.76,37588539.2,79097.1,75121515.16,75200612.26,158554644.4
2014.3.21,587.42,540.22,565.99,3822.85,2173864.98,549.6,direct,2618.29,104531534.7,104534150.8,38367.58,109151516.3,109189883.9,76658.21,218388341.5,218464999.7,299506366.7
2014.3.22,569.96,537.16,549.6,3765.57,2078360.18,564.34,direct,3536.72,44594310.46,44597843.23,73928.54,49030581.56,49104515.74,146316.43,98086953.45,98233269.88,102765157.1
