공시일,종목코드,종목명,시장구분,직접/신탁,취득/처분,취득(처분)예정기간_시작일,취득(처분)예정기간_종료일,신고내역_수량,신고내역_금액,체결내역(누계)_수량,체결내역(누계)_체결수량비율,체결내역(누계)_금액
2023/07/26,170900,동아에스티,KOSPI,직접,취득,2023/07/27,2023/10/26,38373,1995396000,38373.0,100.0,2296307300.0
2023/07/26,175330,JB금융지주,KOSPI,신탁,취득,2023/07/27,2024/01/26,0,30000000000,2847013.0,0.0,29974776000.0
2023/07/26,131090,시큐브,KOSDAQ,신탁,취득,2023/07/26,2024/01/26,0,2000000000,1598775.0,0.0,1666606781.0
2023/07/26,002030,아세아,KOSPI,신탁,취득,2023/07/26,2024/01/25,0,2000000000,12100.0,0.0,1992258200.0
2023/07/26,322310,오로스테크놀로지,KOSDAQ,신탁,취득,2023/07/26,2024/01/26,0,2000000000,91810.0,0.0,1998852600.0
2023/07/26,192250,케이사인,KOSDAQ,신탁,취득,2023/07/27,2024/01/26,0,2000000000,1297704.0,0.0,1829012319.0
2023/07/26,012330,현대모비스,KOSPI,직접,취득,2023/07/27,2023/10/26,630000,151830000000,630000.0,100.0,146455760000.0
2023/07/26,003410,쌍용C&E,KOSPI,신탁,취득,2023/07/26,2024/01/25,0,20000000000,3663784.0,0.0,19992700550.0
2023/07/27,025770,한국정보통신,KOSDAQ,신탁,취득,2023/07/27,2024/07/29,0,5000000000,246466.0,0.0,2182010350.0
2023/07/27,110790,크리스에프앤씨,KOSDAQ,신탁,취득,2023/07/27,2024/01/26,0,5000000000,341993.0,0.0,4994880700.0
2023/07/27,055550,신한지주,KOSPI,직접,취득,2023/07/28,2023/10/27,2994011,100000000000,2842929.0,94.95,100000051050.0
2023/07/27,003090,대웅,KOSPI,신탁,취득,2023/08/01,2024/01/31,0,10000000000,690630.0,0.0,9997236700.0
2023/07/28,161580,필옵틱스,KOSDAQ,신탁,취득,2023/07/28,2024/01/27,0,6215625000,613281.0,0.0,6205816180.0
2023/07/28,038880,아이에이,KOSDAQ,직접,취득,2023/07/29,2023/10/27,2000000,1088000000,2000000.0,100.0,998250437.0
2023/07/31,067160,SOOP,KOSDAQ,신탁,취득,2023/07/31,2024/01/31,0,10000000000,126993.0,0.0,9522692200.0
2023/07/31,067160,SOOP,KOSDAQ,신탁,취득,2023/07/31,2024/01/31,0,10000000000,113000.0,0.0,9327281600.0
2023/07/31,389020,자람테크놀로지,KOSDAQ,신탁,취득,2023/07/31,2024/01/31,0,2000000000,64932.0,0.0,1987763550.0
2023/08/01,017650,대림제지,KOSDAQ,직접,취득,2023/08/02,2023/11/01,22600,200010000,22600.0,100.0,198699810.0
2023/08/01,002710,TCC스틸,KOSPI,직접,처분,2023/08/02,2023/08/02,306179,18246737505,306179.0,100.0,18246737505.0
2023/08/02,034830,한국토지신탁,KOSPI,신탁,취득,2023/08/02,2025/01/03,0,5000000000,4081331.0,0.0,4978810579.0
2023/08/02,408900,스튜디오미르,KOSDAQ,직접,취득,2023/08/03,2023/11/02,101694,3000000000,101694.0,100.0,2793534850.0
2023/08/03,065570,삼영이엔씨,KOSDAQ,직접,처분,2023/08/04,2023/08/04,300000,1601100000,300000.0,100.0,1601100000.0
2023/08/03,033780,KT&G,KOSPI,직접,취득,2023/08/04,2023/11/03,3470000,288357000000,3470000.0,100.0,302637364400.0
2023/08/04,008110,대동전자,KOSPI,직접,취득,2023/08/07,2023/11/06,800000,4016000000,730000.0,91.25,6015222260.0
2023/08/08,376980,원티드랩,KOSDAQ,신탁,취득,2023/08/08,2024/02/08,0,5000000000,466243.0,0.0,4999997710.0
2023/08/08,402340,SK스퀘어,KOSPI,신탁,취득,2023/08/09,2024/03/31,0,200000000000,4281076.0,0.0,199247898850.0
2023/08/08,049070,인탑스,KOSDAQ,신탁,취득,2023/08/08,2024/08/08,0,3000000000,65611.0,0.0,1814353550.0
2023/08/08,049070,인탑스,KOSDAQ,신탁,취득,2023/08/08,2024/02/08,0,3000000000,41849.0,0.0,1078956250.0
2023/08/08,024090,디씨엠,KOSPI,신탁,취득,2023/08/08,2024/02/15,0,1000000000,82678.0,0.0,983172060.0
2023/08/09,053350,이니텍,KOSDAQ,신탁,취득,2023/08/10,2024/08/09,0,3500000000,546165.0,0.0,1854715070.0
2023/08/09,054620,APS,KOSDAQ,신탁,취득,2023/08/09,2024/02/09,0,2000000000,226713.0,0.0,1996636240.0
2023/08/09,178320,서진시스템,KOSDAQ,직접,취득,2023/08/10,2023/11/09,1321004,20000000560,469651.0,35.55,7640748670.0
2023/08/10,002900,TYM,KOSPI,직접,취득,2023/08/16,2023/11/15,809061,4999996980,809061.0,100.0,4837868980.0
2023/08/16,001560,제일연마,KOSPI,신탁,취득,2023/08/16,2024/08/14,0,1000000000,120000.0,0.0,989448150.0
2023/08/16,091700,파트론,KOSDAQ,직접,취득,2023/08/17,2023/11/16,500000,3995000000,500000.0,100.0,4023084710.0
2023/08/16,229640,LS에코에너지,KOSPI,직접,처분,2023/08/17,2023/08/25,397303,5252345660,100000.0,25.17,1395699360.0
2023/08/16,290720,푸드나무,KOSDAQ,신탁,취득,2023/08/16,2024/02/16,0,1000000000,121080.0,0.0,997570820.0
2023/08/18,065570,삼영이엔씨,KOSDAQ,직접,처분,2023/08/21,2023/08/22,288000,1251648000,288000.0,100.0,1251648000.0
2023/08/18,065570,삼영이엔씨,KOSDAQ,직접,처분,2023/08/21,2023/08/21,288000,1427904000,0.0,0.0,0.0
2023/08/18,054450,텔레칩스,KOSDAQ,신탁,취득,2023/08/18,2024/02/18,0,4000000000,190000.0,0.0,3901071750.0
2023/08/18,208350,지란지교시큐리티,KOSDAQ,신탁,취득,2023/08/18,2024/02/17,0,2000000000,460120.0,0.0,1999992640.0
2023/08/21,052420,오성첨단소재,KOSDAQ,신탁,취득,2023/08/21,2024/02/20,0,5000000000,2980283.0,0.0,4963076586.0
2023/08/21,061250,화일약품,KOSDAQ,신탁,취득,2023/08/21,2024/02/20,0,5000000000,2340000.0,0.0,4980334620.0
2023/08/21,031980,피에스케이홀딩스,KOSDAQ,직접,처분,2023/08/22,2023/08/22,600000,17185800000,600000.0,100.0,16615800000.0
2023/08/21,094360,칩스앤미디어,KOSDAQ,직접,처분,2023/08/22,2023/08/22,301553,10291702337,301553.0,100.0,10291702337.0
2023/08/21,001570,금양,KOSPI,직접,처분,2023/08/22,2023/08/22,200000,25304000000,200000.0,100.0,25304000000.0
2023/08/22,352700,씨앤투스,KOSDAQ,직접,취득,2023/08/23,2023/11/22,567375,1999996875,565158.0,99.61,2002126785.0
2023/08/22,017650,대림제지,KOSDAQ,직접,취득,2023/08/23,2023/11/22,35000,299600000,35000.0,100.0,299883110.0
2023/08/22,114450,그린생명과학,KOSDAQ,신탁,취득,2023/09/07,2024/09/06,0,2000000000,458837.0,0.0,1029772175.0
2023/08/22,114450,그린생명과학,KOSDAQ,신탁,취득,2023/09/07,2024/03/06,0,2000000000,444511.0,0.0,972012872.0
2023/08/24,067010,이씨에스,KOSDAQ,신탁,취득,2023/08/24,2024/08/23,0,3000000000,611883.0,0.0,2009675555.0
2023/08/24,204320,HL만도,KOSPI,직접,처분,2023/08/25,2023/09/30,464,19186400,464.0,100.0,18891550.0
2023/08/28,093520,매커스,KOSDAQ,직접,취득,2023/08/29,2023/11/28,500000,5040000000,500000.0,100.0,5041876950.0
2023/08/28,091990,셀트리온헬스케어,KOSDAQ,직접,취득,2023/08/29,2023/11/28,690000,44850000000,690000.0,100.0,45263257900.0
2023/08/28,068270,셀트리온,KOSPI,직접,취득,2023/08/29,2023/11/28,696865,100000127500,696865.0,100.0,101946758200.0
2023/08/29,002200,한국수출포장,KOSPI,신탁,취득,2023/08/29,2024/02/28,0,2300000000,774000.0,0.0,2281300990.0
2023/08/29,101930,인화정공,KOSDAQ,신탁,취득,2023/08/29,2024/03/04,0,3000000000,264432.0,0.0,2976628580.0
2023/08/29,079940,가비아,KOSDAQ,신탁,취득,2023/08/29,2024/02/28,0,2000000000,115307.0,0.0,2012087990.0
2023/08/31,002690,동일제강,KOSPI,신탁,취득,2023/09/01,2024/08/31,0,1500000000,812100.0,0.0,1510755438.0
2023/09/01,173130,오파스넷,KOSDAQ,직접,처분,2023/09/04,2023/11/30,108638,1878351020,108638.0,100.0,1725869220.0
2023/09/06,031980,피에스케이홀딩스,KOSDAQ,직접,처분,2023/09/07,2023/09/07,587599,15602516247,587599.0,100.0,15490872437.0
2023/09/07,060720,KH바텍,KOSDAQ,신탁,취득,2023/09/08,2024/09/06,0,6000000000,400000.0,0.0,5971302590.0
2023/09/11,013990,아가방컴퍼니,KOSDAQ,신탁,취득,2023/09/11,2024/03/11,0,10000000000,1741851.0,0.0,6353102905.0
2023/09/11,002030,아세아,KOSPI,신탁,취득,2023/09/11,2024/03/11,0,2000000000,11900.0,0.0,1985591400.0
2023/09/11,211050,인카금융서비스,KOSDAQ,신탁,취득,2023/09/15,2024/03/15,0,7000000000,414606.0,0.0,6955329530.0
2023/09/12,064820,케이프,KOSDAQ,직접,취득,2023/09/13,2023/12/12,500000,2045000000,500000.0,100.0,2127200925.0
2023/09/12,095270,웨이브일렉트로,KOSDAQ,직접,취득,2023/09/13,2023/12/12,560000,3399200000,560000.0,100.0,3068062745.0
2023/09/12,039830,오로라,KOSDAQ,직접,취득,2023/09/13,2023/10/31,150375,1000000000,109000.0,72.49,724118880.0
2023/09/12,096630,에스코넥,KOSDAQ,신탁,취득,2023/09/13,2024/03/12,0,1000000000,526496.0,0.0,993830790.0
2023/09/13,043370,피에이치에이,KOSDAQ,신탁,취득,2023/09/14,2024/03/14,0,5000000000,526019.0,0.0,4995864370.0
2023/09/13,100030,인지소프트,KOSDAQ,신탁,취득,2023/09/13,2024/03/13,0,500000000,26338.0,0.0,498719960.0
2023/09/13,017650,대림제지,KOSDAQ,직접,취득,2023/09/14,2023/12/13,32400,277020000,32400.0,100.0,269420250.0
2023/09/14,126700,하이비젼시스템,KOSDAQ,신탁,취득,2023/09/14,2024/03/13,0,5000000000,262804.0,0.0,4986791770.0
2023/09/15,024090,디씨엠,KOSPI,신탁,취득,2023/09/15,2024/03/19,0,1000000000,84863.0,0.0,972251220.0
2023/09/15,234070,에이원알폼,KONEX,직접,취득,2023/09/18,2023/11/17,300000,434700000,300000.0,100.0,480481906.0
2023/09/15,008370,원풍,KOSDAQ,직접,취득,2023/09/18,2023/12/15,250000,1008750000,250000.0,100.0,1052496250.0
2023/09/15,318010,팜스빌,KOSDAQ,신탁,취득,2023/09/15,2024/03/15,0,1000000000,118312.0,0.0,999641070.0
2023/09/19,065350,신성델타테크,KOSDAQ,직접,처분,2023/09/20,2023/10/20,200000,9529000000,200000.0,100.0,9529000000.0
2023/09/20,309960,엘비인베스트먼트,KOSDAQ,신탁,취득,2023/09/20,2024/03/19,0,3000000000,221796.0,0.0,964274685.0
2023/09/20,232680,라온테크,KOSDAQ,신탁,취득,2023/09/20,2024/03/20,0,3000000000,335474.0,0.0,2999949880.0
2023/09/21,001560,제일연마,KOSPI,신탁,취득,2023/09/21,2024/09/20,0,1000000000,124700.0,0.0,990108110.0
2023/09/21,138040,메리츠금융지주,KOSPI,신탁,취득,2023/09/21,2024/03/29,0,240000000000,3951000.0,0.0,240156657850.0
2023/09/22,017800,현대엘리베이,KOSPI,신탁,취득,2023/09/22,2024/03/21,0,50000000000,1083189.0,0.0,48973568700.0
2023/09/25,001940,KISCO홀딩스,KOSPI,신탁,취득,2023/09/25,2024/03/25,0,30000000000,1225107.0,0.0,29760108800.0
2023/09/25,098460,고영,KOSDAQ,신탁,취득,2023/09/25,2024/03/25,0,20000000000,1424486.0,0.0,17277884660.0
2023/09/25,009270,신원,KOSPI,직접,취득,2023/09/26,2023/12/25,1500000,1875000000,1500000.0,100.0,1992609608.0
2023/09/25,067990,도이치모터스,KOSDAQ,직접,취득,2023/09/26,2023/12/26,1000000,5060000000,1000000.0,100.0,5095387660.0
2023/09/26,417790,트루엔,KOSDAQ,신탁,취득,2023/09/26,2024/03/25,0,6000000000,531259.0,0.0,5993975230.0
2023/10/04,377330,이지트로닉스,KOSDAQ,신탁,취득,2023/10/04,2024/04/03,0,2000000000,230834.0,0.0,1988508520.0
2023/10/04,035890,서희건설,KOSDAQ,신탁,취득,2023/10/04,2024/04/03,0,10000000000,7321509.0,0.0,9999787246.0
2023/10/04,307870,비투엔,KOSDAQ,신탁,취득,2023/10/04,2024/04/04,0,1100000000,541964.0,0.0,1080849619.0
2023/10/04,042500,링네트,KOSDAQ,신탁,취득,2023/10/04,2024/10/04,0,1000000000,27000.0,0.0,103061865.0
2023/10/05,092460,한라IMS,KOSDAQ,신탁,취득,2023/10/05,2024/10/04,0,3000000000,475000.0,0.0,2983560510.0
2023/10/05,048470,대동스틸,KOSDAQ,신탁,취득,2023/10/05,2024/04/05,0,1000000000,271441.0,0.0,984954795.0
2023/10/06,006730,서부T&D,KOSDAQ,직접,취득,2023/10/10,2024/01/09,696379,5000001220,696379.0,100.0,5196457500.0
2023/10/10,028100,동아지질,KOSPI,신탁,취득,2023/10/13,2024/04/12,0,2000000000,152535.0,0.0,1990970280.0
2023/10/10,078000,텔코웨어,KOSPI,신탁,취득,2023/10/10,2024/04/09,0,5000000000,231004.0,0.0,2373560830.0
2023/10/10,078000,텔코웨어,KOSPI,신탁,취득,2023/10/10,2024/07/09,0,5000000000,92881.0,0.0,955876910.0
2023/10/11,043610,지니뮤직,KOSDAQ,직접,처분,2023/10/12,2023/10/25,46500,146940000,46500.0,100.0,151637550.0
2023/10/11,002840,미원상사,KOSPI,직접,취득,2023/10/12,2024/01/11,25000,3995000000,25000.0,100.0,4110156000.0
2023/10/12,268280,미원에스씨,KOSPI,직접,취득,2023/10/13,2024/01/12,20000,2640000000,20000.0,100.0,2768666900.0
2023/10/13,362320,청담글로벌,KOSDAQ,신탁,취득,2023/10/13,2024/04/13,0,3000000000,427754.0,0.0,2997659730.0
2023/10/16,417840,저스템,KOSDAQ,직접,취득,2023/10/17,2024/01/16,81300,999990000,81300.0,100.0,990436470.0
2023/10/16,016590,신대양제지,KOSPI,신탁,취득,2023/10/16,2024/04/15,0,10000000000,1750000.0,0.0,10001642930.0
2023/10/16,039420,케이엘넷,KOSDAQ,신탁,취득,2023/10/16,2024/10/15,0,2000000000,119227.0,0.0,294330870.0
2023/10/16,066310,큐에스아이,KOSDAQ,신탁,취득,2023/10/17,2024/10/16,0,1000000000,108742.0,0.0,994819780.0
2023/10/16,360070,탑머티리얼,KOSDAQ,신탁,취득,2023/10/16,2024/04/15,0,4500000000,8636.0,0.0,459305750.0
2023/10/16,290720,푸드나무,KOSDAQ,신탁,취득,2023/10/16,2024/04/16,0,1000000000,119897.0,0.0,991748890.0
2023/10/17,042700,한미반도체,KOSPI,신탁,취득,2023/10/17,2024/04/17,0,30000000000,518000.0,0.0,29970963000.0
2023/10/17,148930,에이치와이티씨,KOSDAQ,신탁,취득,2023/10/17,2024/10/17,0,3000000000,54939.0,0.0,343030760.0
2023/10/17,148930,에이치와이티씨,KOSDAQ,신탁,취득,2023/10/17,2024/04/17,0,3000000000,377357.0,0.0,2527065690.0
2023/10/17,003410,쌍용C&E,KOSPI,신탁,취득,2023/10/17,2024/04/16,0,20000000000,3389176.0,0.0,19636595400.0
2023/10/18,006800,미래에셋증권,KOSPI,직접,취득,2023/10/19,2024/01/18,10000000,60200000000,10000000.0,100.0,69939682180.0
2023/10/18,375500,DL이앤씨,KOSPI,직접,취득,2023/10/19,2024/01/18,1686219,53453142300,1686219.0,100.0,61702899250.0
2023/10/18,275630,에스에스알,KOSDAQ,신탁,취득,2023/10/18,2024/04/17,0,1000000000,212035.0,0.0,994599260.0
2023/10/23,096630,에스코넥,KOSDAQ,신탁,취득,2023/10/23,2024/04/23,0,1500000000,826359.0,0.0,1492762403.0
2023/10/23,091990,셀트리온헬스케어,KOSDAQ,직접,취득,2023/10/24,2023/12/17,2440000,154940000000,2440000.0,100.0,164432916300.0
2023/10/23,068270,셀트리온,KOSPI,직접,취득,2023/10/24,2024/01/23,2426161,345000094200,2426161.0,100.0,365096414800.0
2023/10/23,095570,AJ네트웍스,KOSPI,신탁,취득,2023/10/24,2024/04/23,0,7000000000,339092.0,0.0,1378930580.0
2023/10/24,008930,한미사이언스,KOSPI,직접,취득,2023/10/25,2024/01/24,330000,10098000000,268859.0,81.47,9341616650.0
2023/10/25,039490,키움증권,KOSPI,신탁,취득,2023/10/25,2024/04/24,0,70000000000,695345.0,0.0,69979819600.0
2023/10/25,126700,하이비젼시스템,KOSDAQ,신탁,취득,2023/10/25,2024/04/24,0,5000000000,265172.0,0.0,4990579350.0
2023/10/25,055550,신한지주,KOSPI,직접,취득,2023/10/26,2024/01/25,2857142,100000000000,2744718.0,96.07,100000038800.0
2023/10/26,011170,롯데케미칼,KOSPI,신탁,취득,2023/11/10,2024/05/10,0,50000000000,323300.0,0.0,49974272400.0
2023/10/26,001560,제일연마,KOSPI,신탁,취득,2023/10/26,2024/10/25,0,1000000000,119300.0,0.0,987938990.0
2023/10/27,377450,리파인,KOSDAQ,신탁,취득,2023/10/30,2024/04/30,0,10000000000,313080.0,0.0,2658790400.0
2023/10/27,089470,HDC현대EP,KOSPI,직접,취득,2023/10/27,2024/01/25,1000000,3710000000,1000000.0,100.0,4638716505.0
2023/10/27,077500,유니퀘스트,KOSPI,신탁,취득,2023/10/27,2024/04/26,0,1000000000,183673.0,0.0,997364890.0
2023/10/27,377450,리파인,KOSDAQ,신탁,취득,2023/10/30,2024/10/30,0,10000000000,24813.0,0.0,261392710.0
2023/10/30,056190,에스에프에이,KOSDAQ,신탁,취득,2023/10/30,2024/10/29,0,10000000000,364847.0,0.0,9787018100.0
2023/10/30,090430,아모레퍼시픽,KOSPI,스톡옵션,취득,2023/11/07,2024/01/30,85471,10000107000,85471.0,100.0,11203345300.0
2023/10/30,082920,비츠로셀,KOSDAQ,신탁,취득,2023/10/31,2024/04/30,0,3600000000,220749.0,0.0,3598928190.0
2023/10/30,058110,멕아이씨에스,KOSDAQ,직접,취득,2023/10/31,2024/01/30,182000,500000000,182000.0,100.0,685218790.0
2023/10/30,190510,나무가,KOSDAQ,신탁,취득,2023/10/31,2024/04/30,0,5000000000,388160.0,0.0,4987063630.0
2023/10/30,405920,나라셀라,KOSDAQ,직접,취득,2023/10/31,2024/01/30,648648,2999997000,445683.0,68.71,2682734315.0
2023/10/31,034730,SK,KOSPI,신탁,취득,2023/11/01,2024/05/02,0,120000000000,695626.0,0.0,119753430700.0
2023/10/31,140070,서플러스글로벌,KOSDAQ,신탁,취득,2023/10/31,2024/04/30,0,2000000000,77575.0,0.0,265396330.0
2023/10/31,140070,서플러스글로벌,KOSDAQ,신탁,취득,2023/10/31,2024/10/31,0,2000000000,80000.0,0.0,284698150.0
2023/10/31,005810,풍산홀딩스,KOSPI,직접,취득,2023/11/01,2024/01/31,250000,8062500000,250000.0,100.0,8937606400.0
2023/10/31,004360,세방,KOSPI,신탁,취득,2023/10/31,2024/10/30,0,3000000000,257500.0,0.0,2982084800.0
2023/11/02,084850,아이티엠반도체,KOSDAQ,신탁,취득,2023/11/02,2024/05/02,0,5000000000,238671.0,0.0,4936427250.0
2023/11/02,099390,브레인즈컴퍼니,KOSDAQ,신탁,취득,2023/11/02,2024/05/02,0,2000000000,65805.0,0.0,487006250.0
2023/11/02,099390,브레인즈컴퍼니,KOSDAQ,신탁,취득,2023/11/02,2024/11/04,0,2000000000,10000.0,0.0,71381540.0
2023/11/02,006620,동구바이오제약,KOSDAQ,신탁,취득,2023/11/02,2024/05/02,0,2000000000,321701.0,0.0,1998731530.0
2023/11/02,007070,GS리테일,KOSPI,직접,처분,2023/11/03,2023/11/03,1258231,30000001733,1258231.0,100.0,30000001733.0
2023/11/03,273640,와이엠텍,KOSDAQ,신탁,취득,2023/11/03,2024/05/02,0,5000000000,327926.0,0.0,4998432700.0
2023/11/06,183190,아세아시멘트,KOSPI,신탁,취득,2023/11/06,2024/05/07,0,7000000000,655149.0,0.0,6992632850.0
2023/11/06,020000,한섬,KOSPI,직접,취득,2023/11/07,2024/02/02,492600,9457920000,492600.0,100.0,9526966700.0
2023/11/06,207760,미스터블루,KOSDAQ,신탁,취득,2023/11/06,2024/05/06,0,2000000000,696068.0,0.0,1402898166.0
2023/11/07,136410,아셈스,KOSDAQ,신탁,취득,2023/11/07,2024/05/07,0,2000000000,289343.0,0.0,1986180970.0
2023/11/08,093190,빅솔론,KOSDAQ,직접,취득,2023/11/09,2024/02/08,347223,2000004480,347223.0,100.0,1911617570.0
2023/11/08,064960,SNT모티브,KOSPI,신탁,취득,2023/11/08,2024/05/07,0,50000000000,641631.0,0.0,28154087700.0
2023/11/08,064960,SNT모티브,KOSPI,신탁,취득,2023/11/08,2024/06/14,0,50000000000,138873.0,0.0,6466876800.0
2023/11/09,417500,제이아이테크,KOSDAQ,신탁,취득,2023/11/10,2024/05/09,0,3000000000,720000.0,0.0,2976407395.0
2023/11/09,332370,아이디피,KOSDAQ,직접,취득,2023/11/10,2024/02/09,300301,1000002330,300301.0,100.0,1019976920.0
2023/11/09,091990,셀트리온헬스케어,KOSDAQ,직접,취득,2023/11/10,2023/12/17,1320000,92664000000,1320000.0,100.0,96505555700.0
2023/11/09,068270,셀트리온,KOSPI,직접,취득,2023/11/10,2024/02/08,1314286,207000045000,1314286.0,100.0,216584473400.0
2023/11/09,004450,삼화왕관,KOSPI,직접,취득,2023/11/10,2024/02/08,20000,631000000,9513.0,47.57,309422800.0
2023/11/09,010130,고려아연,KOSPI,신탁,취득,2023/11/09,2024/05/08,0,100000000000,205305.0,0.0,99046380000.0
2023/11/10,059100,아이컴포넌트,KOSDAQ,신탁,취득,2023/11/10,2024/05/09,0,1000000000,150651.0,0.0,949152810.0
2023/11/10,010660,화천기계,KOSPI,직접,처분,2023/11/13,2023/11/17,2200000,9361000000,2200000.0,100.0,9108000000.0
2023/11/13,145020,휴젤,KOSDAQ,신탁,취득,2023/11/15,2024/05/14,0,50000000000,327500.0,0.0,49906391800.0
2023/11/13,119850,지엔씨에너지,KOSDAQ,직접,취득,2023/11/14,2024/02/13,500000,1915000000,500000.0,100.0,2130049805.0
2023/11/13,192650,드림텍,KOSPI,신탁,취득,2023/11/14,2024/05/31,0,5000000000,459790.0,0.0,5035477690.0
2023/11/14,290720,푸드나무,KOSDAQ,신탁,취득,2023/11/14,2024/05/14,0,1000000000,121470.0,0.0,993186010.0
2023/11/15,347740,피엔케이피부임상연구센타,KOSDAQ,신탁,취득,2023/11/15,2024/11/14,0,3000000000,1128785.0,0.0,2996285680.0
2023/11/16,025980,아난티,KOSDAQ,직접,취득,2023/11/17,2024/02/15,1000000,6810000000,1000000.0,100.0,6659128080.0
2023/11/17,294570,쿠콘,KOSDAQ,신탁,취득,2023/11/20,2024/05/20,0,3000000000,143889.0,0.0,2924912980.0
2023/11/17,357230,에이치피오,KOSDAQ,직접,취득,2023/11/20,2024/02/17,210000,1509900000,210000.0,100.0,1641712270.0
2023/11/17,011370,서한,KOSDAQ,신탁,취득,2023/11/21,2024/05/20,0,3000000000,2700000.0,0.0,2429555267.0
2023/11/20,060850,영림원소프트랩,KOSDAQ,신탁,취득,2023/11/20,2024/05/19,0,1700000000,143930.0,0.0,1315025430.0
2023/11/20,159010,아스플로,KOSDAQ,신탁,취득,2023/11/21,2024/05/20,0,2000000000,19989.0,0.0,197599990.0
2023/11/20,013030,하이록코리아,KOSDAQ,신탁,취득,2023/11/20,2024/05/20,0,15000000000,560608.0,0.0,14997170400.0
2023/11/20,092460,한라IMS,KOSDAQ,신탁,취득,2023/11/20,2024/11/19,0,2000000000,291000.0,0.0,1981428800.0
2023/11/21,172670,에이엘티,KOSDAQ,신탁,취득,2023/11/21,2024/11/20,0,2000000000,25971.0,0.0,523133600.0
2023/11/21,036800,나이스정보통신,KOSDAQ,신탁,취득,2023/11/21,2024/11/20,0,6000000000,236542.0,0.0,5246802700.0
2023/11/21,030190,NICE평가정보,KOSPI,신탁,취득,2023/12/19,2024/12/18,0,6000000000,543774.0,0.0,5731552360.0
2023/11/21,006260,LS,KOSPI,직접,취득,2023/11/22,2024/02/21,125000,10062500000,111092.0,88.87,9094953600.0
2023/11/22,024720,콜마홀딩스,KOSPI,신탁,취득,2023/12/07,2024/06/07,0,20000000000,2445243.0,0.0,19724250000.0
2023/11/22,169330,엠브레인,KOSDAQ,직접,취득,2023/11/24,2024/02/22,500000,1495000000,500000.0,100.0,1610931260.0
2023/11/23,290650,엘앤씨바이오,KOSDAQ,직접,취득,2023/11/24,2024/02/23,143884,5000000000,143884.0,100.0,4880999650.0
2023/11/24,264450,유비쿼스,KOSDAQ,직접,취득,2023/11/27,2023/12/20,135000,2012850000,124082.0,91.91,1994010370.0
2023/11/24,016740,두올,KOSPI,신탁,취득,2023/11/28,2024/05/27,0,5000000000,1154569.0,0.0,4002846835.0
2023/11/24,080010,이상네트웍스,KOSDAQ,신탁,취득,2023/11/24,2024/05/23,0,2000000000,292100.0,0.0,1574096440.0
2023/11/27,046140,SBS콘텐츠허브,KOSDAQ,직접,처분,2023/11/29,2023/11/29,1343778,7027958940,1343778.0,100.0,7216087860.0
2023/11/30,240810,원익IPS,KOSDAQ,직접,처분,2023/12/01,2023/12/01,800327,25850562100,800327.0,100.0,25850562100.0
2023/12/01,138080,오이솔루션,KOSDAQ,신탁,취득,2023/12/01,2024/05/31,0,3000000000,172879.0,0.0,2156612930.0
2023/12/04,065710,서호전기,KOSDAQ,직접,취득,2023/12/05,2024/03/04,50000,950000000,50000.0,100.0,989260040.0
2023/12/04,278650,HLB바이오스텝,KOSDAQ,신탁,취득,2023/12/06,2024/12/05,0,3000000000,985352.0,0.0,2999529935.0
2023/12/06,001530,DI동일,KOSPI,신탁,취득,2023/12/07,2024/12/06,0,5000000000,166470.0,0.0,4988794550.0
2023/12/07,111380,동인기연,KOSPI,신탁,취득,2023/12/07,2024/12/06,0,2000000000,72038.0,0.0,1631888850.0
2023/12/07,096630,에스코넥,KOSDAQ,신탁,취득,2023/12/08,2024/12/09,0,3000000000,1440000.0,0.0,2615108831.0
2023/12/07,416180,신성에스티,KOSDAQ,신탁,취득,2023/12/07,2024/12/06,0,1000000000,40897.0,0.0,995637550.0
2023/12/08,096630,에스코넥,KOSDAQ,신탁,취득,2023/12/11,2024/12/10,0,3000000000,1694900.0,0.0,2984517267.0
2023/12/12,064820,케이프,KOSDAQ,직접,취득,2023/12/13,2024/03/12,300000,1198500000,300000.0,100.0,1298052070.0
2023/12/13,134060,이퓨쳐,KOSDAQ,신탁,취득,2023/12/13,2024/06/13,0,1000000000,100180.0,0.0,529570330.0
2023/12/13,002840,미원상사,KOSPI,직접,취득,2023/12/15,2024/03/13,25000,4225000000,25000.0,100.0,4208802700.0
2023/12/14,268280,미원에스씨,KOSPI,직접,취득,2023/12/15,2024/03/14,20000,2654000000,20000.0,100.0,2677360100.0
2023/12/15,171120,라이온켐텍,KOSDAQ,직접,취득,2023/12/18,2024/02/15,606060,1999998000,606060.0,100.0,2088846780.0
2023/12/18,043370,피에이치에이,KOSDAQ,신탁,취득,2023/12/19,2024/06/19,0,5000000000,477330.0,0.0,4641139210.0
2023/12/20,002030,아세아,KOSPI,신탁,취득,2023/12/20,2024/06/19,0,2000000000,10900.0,0.0,1997038100.0
2023/12/21,148150,세경하이테크,KOSDAQ,신탁,취득,2023/12/21,2024/06/20,0,3000000000,461000.0,0.0,2975766270.0
2023/12/21,002170,삼양통상,KOSPI,신탁,취득,2023/12/21,2024/06/21,0,5000000000,28270.0,0.0,1390703800.0
2023/12/22,215200,메가스터디교육,KOSDAQ,신탁,취득,2023/12/22,2024/12/21,0,10000000000,163922.0,0.0,9999934200.0
