,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
44,2013-07-20,93.1,89.27,92.09,9066.0,829452.96,89.82,direct,,0.0,59344.97,59344.97,0.0,126242.91,126242.91,0.0,403658.27,403658.27,126242.91
45,2013-07-21,92.0,88.0,89.82,8614.05,769333.68,92.0,direct,,0.0,56319.64,56319.64,0.0,83126.6,83126.6,0.0,286292.96,286292.96,83126.6
46,2013-07-22,92.0,89.8,92.0,8215.9,751344.12,91.6,direct,,0.0,59372.37,59372.37,0.0,209097.15,209097.15,0.0,735714.71,735714.71,209097.15
47,2013-07-23,97.13,91.6,91.6,23790.42,2251574.55,95.56,direct,,0.0,81405.65,81405.65,0.0,231932.72,231932.72,0.0,1307785.42,1307785.42,231932.72
48,2013-07-24,95.99,92.3,95.56,13827.2,1304035.34,95.09,direct,,0.0,76840.33,76840.33,0.0,220534.63,220534.63,0.0,801420.42,801420.42,220534.63
49,2013-07-25,97.48,93.57,95.09,21666.37,2086771.46,96.95,direct,,0.0,60652.89,60652.89,0.0,200445.09,200445.09,0.0,797024.01,797024.01,200445.09
50,2013-07-26,97.48,96.0,96.95,10435.8,1004832.58,96.02,direct,,0.0,65555.73,65555.73,0.0,192145.62,192145.62,0.0,686305.83,686305.83,192145.62
51,2013-07-27,97.0,93.0,96.02,14637.48,1383243.82,94.4,direct,,0.0,67799.97,67799.97,0.0,145187.2,145187.2,0.0,403831.87,403831.87,145187.2
52,2013-07-28,100.58,94.0,94.4,42022.37,4137932.56,98.78,direct,,0.0,68628.39,68628.39,0.0,114316.12,114316.12,0.0,912775.6,912775.6,114316.12
53,2013-07-29,102.85,98.45,98.78,23930.02,2412405.74,101.48,direct,,0.0,117665.05,117665.05,0.0,311731.34,311731.34,0.0,1229984.28,1229984.28,311731.34
54,2013-07-30,107.99,100.47,101.48,26911.77,2793637.02,107.96,direct,,0.0,98215.53,98215.53,0.0,312271.06,312271.06,0.0,1485781.15,1485781.15,312271.06
55,2013-07-31,111.65,103.55,107.96,44785.6,4838033.8,106.21,direct,,0.0,148645.14,148645.14,0.0,331418.75,331418.75,0.0,1779850.19,1779850.19,331418.75
56,2013-08-01,108.0,103.0,106.21,13994.49,1473502.4,104.0,direct,,0.0,117928.72,117928.72,0.0,342328.48,342328.48,0.0,983502.0,983502.0,342328.48
57,2013-08-02,108.0,101.21,104.0,26584.85,2793208.56,104.5,direct,,0.0,97213.22,97213.22,0.0,292249.93,292249.93,0.0,1137445.93,1137445.93,292249.93
58,2013-08-03,105.89,102.0,104.5,8342.92,866021.18,104.95,direct,,0.0,111788.54,111788.54,0.0,221552.6,221552.6,0.0,545424.1,545424.1,221552.6
59,2013-08-04,106.0,103.5,104.95,6101.21,639772.27,105.12,direct,,0.0,79838.64,79838.64,0.0,150416.21,150416.21,0.0,385275.31,385275.31,150416.21
60,2013-08-05,107.77,105.0,105.12,14507.93,1543737.67,106.72,direct,,0.0,71137.42,71137.42,0.0,286039.48,286039.48,0.0,1331288.24,1331288.24,286039.48
61,2013-08-06,107.5,105.11,106.72,12234.57,1301008.13,106.56,direct,,0.0,74528.06,74528.06,0.0,303914.45,303914.45,0.0,929581.49,929581.49,303914.45
62,2013-08-07,106.96,105.22,106.56,6791.45,719935.22,105.99,direct,,0.0,96722.23,96722.23,0.0,299357.1,299357.1,0.0,822167.61,822167.61,299357.1
63,2013-08-08,106.65,100.96,105.99,23221.29,2397802.03,103.05,direct,,0.0,107760.42,107760.42,0.0,287938.19,287938.19,0.0,877867.49,877867.49,287938.19
64,2013-08-09,105.79,101.94,103.05,10979.39,1133150.53,102.8,direct,,0.0,111488.66,111488.66,0.0,302477.69,302477.69,0.0,1030504.21,1030504.21,302477.69
65,2013-08-10,103.9,102.38,102.8,3411.33,351636.37,103.0,direct,,0.0,85322.11,85322.11,0.0,202542.29,202542.29,0.0,546423.24,546423.24,202542.29
66,2013-08-11,105.19,102.7,103.0,7870.9,820721.72,105.0,direct,,0.0,111163.5,111163.5,0.0,183436.05,183436.05,0.0,518269.5,518269.5,183436.05
67,2013-08-12,108.12,103.5,105.0,19141.6,2030771.27,106.81,direct,,0.0,121392.77,121392.77,0.0,353475.95,353475.95,0.0,985138.54,985138.54,353475.95
68,2013-08-13,109.64,104.5,106.81,17808.47,1912320.25,109.6,direct,,0.0,119735.81,119735.81,0.0,388847.65,388847.65,0.0,1244532.11,1244532.11,388847.65
69,2013-08-14,115.0,108.0,109.6,49406.68,5567652.07,112.56,direct,,0.0,217801.35,217801.35,0.0,502864.05,502864.05,0.0,2418183.89,2418183.89,502864.05
70,2013-08-15,113.32,108.78,112.56,14794.82,1643457.67,109.99,direct,,0.0,311554.37,311554.37,0.0,540700.94,540700.94,0.0,1388008.91,1388008.91,540700.94
71,2013-08-16,112.3,108.21,109.99,12567.48,1378751.98,108.99,direct,,0.0,253793.02,253793.02,0.0,454431.63,454431.63,0.0,1202566.23,1202566.23,454431.63
72,2013-08-17,114.0,108.23,108.99,12258.66,1373044.65,112.75,direct,,0.0,174768.14,174768.14,0.0,276443.83,276443.83,0.0,760784.01,760784.01,276443.83
73,2013-08-18,114.69,112.0,112.75,9324.88,1059845.23,113.38,direct,,0.0,184977.2,184977.2,0.0,281254.96,281254.96,0.0,959353.53,959353.53,281254.96
74,2013-08-19,123.75,111.77,113.38,51420.13,6088398.47,118.5,direct,,0.0,246881.72,246881.72,0.0,611224.19,611224.19,0.0,2632681.32,2632681.32,611224.19
75,2013-08-20,123.01,116.82,118.5,23213.86,2803868.53,121.2,direct,,0.0,264735.95,264735.95,0.0,541128.91,541128.91,0.0,1770900.47,1770900.47,541128.91
76,2013-08-21,125.0,119.68,121.2,29616.91,3637947.82,123.3,direct,,0.0,268390.81,268390.81,0.0,584391.45,584391.45,0.0,1961186.37,1961186.37,584391.45
77,2013-08-22,124.49,120.54,123.3,12815.39,1563933.74,122.0,direct,,0.0,290667.44,290667.44,0.0,565738.4,565738.4,0.0,1451531.6,1451531.6,565738.4
78,2013-08-23,122.0,118.44,122.0,18231.25,2180668.6,118.51,direct,,0.0,301033.18,301033.18,0.0,599898.81,599898.81,0.0,1602110.62,1602110.62,601049.54
79,2013-08-24,121.39,118.02,118.51,8370.82,1001638.16,119.6,direct,,0.0,269812.82,269812.82,0.0,397241.83,397241.83,0.0,1022566.84,1022566.84,397306.42
80,2013-08-25,122.99,119.14,119.6,7101.52,864221.29,122.11,direct,,0.0,200564.45,200564.45,0.0,295734.55,295734.55,0.0,760063.93,760063.93,295859.1
81,2013-08-26,122.97,119.92,122.11,10115.28,1226894.28,120.11,direct,,0.0,177116.61,177116.61,0.0,441490.73,441490.73,0.0,1326873.19,1326873.19,441532.77
82,2013-08-27,133.0,120.0,120.11,52815.73,6753064.35,131.29,direct,,0.0,313040.0,313040.0,0.0,651554.2,651554.2,0.0,2958436.34,2958436.34,652674.1
83,2013-08-28,131.72,128.02,131.29,11556.09,1498911.33,128.76,direct,,0.0,287114.2,287114.2,0.0,600512.18,600512.18,0.0,1720964.96,1720964.96,601368.43
84,2013-08-29,131.2,128.18,128.76,7362.92,950327.42,129.3,direct,,0.0,219643.2,219643.2,0.0,489392.74,489392.74,0.0,1446277.39,1446277.39,490062.52
85,2013-08-30,142.76,128.56,129.3,44989.75,6130666.31,138.03,direct,,0.0,225971.67,225971.67,0.0,557565.28,557565.28,0.0,2727300.26,2727300.26,557690.89
86,2013-08-31,148.7,135.89,138.03,30617.8,4379539.86,141.0,direct,,0.0,327686.82,327686.82,0.0,506067.33,506067.33,0.0,2166187.23,2166187.23,506756.82
87,2013-09-01,147.29,141.0,141.0,13933.38,2012831.97,146.01,direct,,0.0,547959.47,547959.47,0.0,634737.59,634737.59,0.0,1856734.7,1856734.7,634858.78
88,2013-09-02,148.5,142.11,146.01,10444.51,1515953.55,144.0,direct,,0.0,385560.0,385560.0,0.0,640978.56,640978.56,0.0,2185407.36,2185407.36,641580.48
89,2013-09-03,148.91,142.2,144.0,15761.47,2289067.06,144.0,direct,,0.0,421247.52,421247.52,0.0,815783.04,815783.04,0.0,2375184.96,2375184.96,816269.76
90,2013-09-04,145.8,130.09,144.0,27617.96,3789771.82,132.51,direct,,0.0,483926.52,483926.52,0.0,816020.43,816020.43,0.0,2391017.07,2391017.07,818050.49
91,2013-09-05,137.97,127.24,132.51,25687.39,3388171.05,130.2,direct,,0.0,708853.07,708853.07,0.0,1028982.32,1028982.32,0.0,2698362.45,2698362.45,1032735.98
92,2013-09-06,134.0,121.9,130.2,18159.82,2306510.21,121.9,direct,,0.0,418277.91,418277.91,0.0,678558.79,678558.79,0.0,1865141.92,1865141.92,681676.99
93,2013-09-07,131.02,121.25,121.9,13551.3,1711444.13,128.99,direct,,0.0,383429.22,383429.22,0.0,534808.02,534808.02,0.0,1387344.21,1387344.21,535358.81
94,2013-09-08,129.87,124.06,128.99,7127.43,898013.73,126.32,direct,,0.0,132860.85,132860.85,0.0,235446.58,235446.58,0.0,639254.99,639254.99,235886.18
95,2013-09-09,137.48,124.0,126.32,28172.62,3713063.37,133.1,direct,,0.0,195799.42,195799.42,0.0,539918.82,539918.82,0.0,1851327.83,1851327.83,540677.49
96,2013-09-10,136.02,131.38,133.1,7833.1,1046934.17,132.62,direct,,0.0,321209.62,321209.62,0.0,652756.97,652756.97,0.0,1671675.1,1671675.1,653455.87
97,2013-09-11,145.9,127.5,132.62,40468.78,5561047.26,142.1,direct,,0.0,277515.62,277515.62,0.0,624157.2,624157.2,0.0,2183909.32,2183909.32,625056.69
98,2013-09-12,145.52,137.51,142.1,19360.48,2726354.36,139.35,direct,,0.0,264824.92,264824.92,0.06968,563045.07,563045.07,0.1394,1623384.3,1623384.3,564256.02
99,2013-09-13,145.6,137.82,139.35,18892.27,2701141.02,140.66,direct,,0.0,208444.05,208444.05,0.0,528089.68,528089.68,0.0,1841820.33,1841820.33,528213.47
100,2013-09-14,142.0,136.5,140.66,8361.6,1162873.31,136.71,direct,,0.0,282306.15,282306.15,0.1962,431568.86,431568.86,0.3924,1041385.69,1041387.06,433542.95
101,2013-09-15,141.0,135.04,136.71,6197.92,852533.92,138.3,direct,,0.0,206953.5,206953.5,0.4018,312768.22,312768.22,0.8037,763966.43,763967.82,312816.62
102,2013-09-16,142.23,137.9,138.3,9267.74,1295814.54,139.42,direct,,0.0,303917.48,303917.48,0.0,647076.1,647076.1,0.0,1933095.94,1933095.94,647509.7
103,2013-09-17,141.37,138.0,139.42,8242.27,1149306.12,139.15,direct,,0.0,349884.33,349884.33,1.725,747133.92,747135.31,3.451,1955463.82,1955466.6,747234.11
104,2013-09-18,142.0,139.01,139.15,8189.61,1148501.39,140.41,direct,,0.0,375891.61,375891.61,0.01685,763973.62,763973.62,0.0337,1854597.06,1854597.06,764128.07
105,2013-09-19,141.2,131.14,140.41,19769.45,2695293.89,135.05,direct,,0.0,129408.96,129408.96,0.0,468400.67,468400.67,0.0,2197212.18,2197212.18,468420.93
106,2013-09-20,137.28,131.0,135.05,9923.67,1334825.55,133.81,direct,,0.0,360030.52,360030.52,0.0,648911.6,648911.6,0.0,1826461.0,1826461.0,648951.74
107,2013-09-21,135.99,132.0,133.81,4441.25,594385.99,134.38,direct,,0.0,150669.54,150669.54,8.157,305930.85,305940.26,16.31,757423.46,757439.59,305957.73
108,2013-09-22,135.0,131.0,134.38,5570.74,739648.9,134.0,direct,,0.0,174116.92,174116.92,0.0,284574.46,284574.46,0.0,1055893.2,1055893.2,284605.28
109,2013-09-23,135.0,132.0,134.0,4464.49,596235.7,133.4,direct,,0.0,166247.08,166247.08,0.0,552317.35,552317.35,0.0,1386334.15,1386334.15,552983.02
110,2013-09-24,136.59,132.5,133.4,6929.87,932097.52,134.78,direct,,0.0,308523.55,308523.55,0.0,734425.65,734425.65,0.0,1792800.43,1792800.43,734753.17
111,2013-09-25,138.0,134.7,134.78,8243.79,1122963.75,135.01,direct,,0.0,321958.35,321958.35,0.0,660526.97,660526.97,0.0,1935352.15,1935352.15,661377.54
112,2013-09-26,139.0,134.71,135.01,5222.84,712709.65,137.1,direct,,0.0,267542.42,267542.42,0.01788,622335.29,622335.29,0.03577,1537259.8,1537259.8,622435.37
113,2013-09-27,142.66,134.83,137.1,25900.19,3593626.81,138.93,direct,,0.0,295113.72,295113.72,0.0009058,657609.87,657609.87,0.001812,2552098.25,2552098.25,658161.42
114,2013-09-28,143.0,138.02,138.93,12989.28,1827958.48,142.5,direct,,0.0,287299.95,287299.95,0.4714,467913.0,467913.0,0.9428,1262675.4,1262676.83,470808.6
115,2013-09-29,145.81,141.36,142.5,17790.6,2567567.39,143.88,direct,,0.0,364691.2,364691.2,12.95,495587.47,495600.42,25.9,1589353.15,1589379.05,495932.78
116,2013-09-30,145.81,138.12,143.88,12845.12,1825855.17,141.9,direct,,0.0,343619.36,343619.36,143.6,793181.27,793324.59,287.21,2452057.54,2452344.18,793466.49
117,2013-10-01,144.44,139.41,141.9,7709.57,1092164.83,140.3,direct,,0.0,206015.12,206015.12,3.141,761768.67,761771.48,6.284,2017104.32,2017109.94,762446.32
118,2013-10-02,141.93,109.7,140.3,110147.64,13742025.51,123.0,direct,,0.0,259351.65,259351.65,3.506,653432.58,653436.27,7.011,4759250.07,4759256.22,661195.11
119,2013-10-03,132.0,120.1,123.0,34445.57,4386579.6,130.99,direct,,0.0,458200.4,458200.4,231.98,709775.86,710007.72,463.97,2197882.52,2198346.22,710187.17
120,2013-10-04,139.8,128.5,130.99,17710.25,2387682.76,136.82,direct,,0.0,429212.55,429212.55,0.0,710745.7,710745.7,0.0,2197947.63,2197947.63,710903.04
121,2013-10-05,138.0,135.3,136.82,4479.67,611381.98,136.7,direct,,0.0,371394.76,371394.76,7.833,500233.14,500241.35,15.67,1140270.75,1140285.78,501180.48
122,2013-10-06,138.0,134.1,136.7,4660.13,634031.0,137.8,direct,,0.0,206312.78,206312.78,5.264,279990.31,279994.44,10.53,813017.24,813028.27,280008.22
123,2013-10-07,139.0,135.12,137.8,7362.35,1006277.91,135.8,direct,,0.0,357949.79,357949.79,2.348,635269.68,635272.4,4.696,1808263.91,1808267.99,636079.05
124,2013-10-08,137.78,135.65,135.8,5227.21,707471.17,136.49,direct,,0.0,504516.18,504516.18,343.55,808273.31,808617.26,687.09,2042263.02,2042950.93,811478.09
125,2013-10-09,142.1,135.8,136.49,17494.19,2431349.34,139.5,direct,,0.0,937320.03,937320.03,223.2,1261753.78,1261976.99,446.4,3365371.94,3365818.34,1268640.9
126,2013-10-10,141.69,138.51,139.5,11075.87,1551392.78,140.41,direct,,0.0,745721.72,745721.72,26.82,1054335.88,1054362.56,53.64,2605959.05,2606012.41,1060921.11
127,2013-10-11,141.85,138.87,140.41,7250.91,1013106.32,140.1,direct,,0.0,604297.53,604297.53,1227.28,911548.04,912775.32,2454.55,2191518.45,2193973.01,929950.18
128,2013-10-12,143.05,139.39,140.1,11024.42,1559472.71,142.89,direct,,0.0,444106.41,444106.41,750.17,594380.96,595131.13,1500.34,1676798.43,1678298.78,599362.11
129,2013-10-13,147.65,141.5,142.89,16167.47,2342049.46,147.53,direct,,0.0,698004.26,698004.26,0.0,813840.39,813840.39,0.0,2513564.5,2513564.5,825864.09
130,2013-10-14,153.69,146.03,147.53,29993.56,4512823.6,151.37,direct,,0.0,1448960.56,1448960.56,14.38,1794091.73,1794105.36,28.76,4925072.71,4925101.47,1799332.16
131,2013-10-15,158.1,150.62,151.37,15730.1,2416464.87,158.09,direct,,0.0,919438.79,919438.79,6.007,1354127.8,1354132.54,12.01,3449262.95,3449275.6,1359991.36
132,2013-10-16,162.99,144.2,158.09,42783.96,6636228.59,152.82,direct,,0.0,1138420.36,1138420.36,235.95,1589149.2,1589386.07,471.91,4898911.01,4899381.69,1598877.72
133,2013-10-17,159.94,150.75,152.82,15875.81,2470394.92,157.59,direct,,0.0,1040448.58,1040448.58,537.22,1369294.78,1369832.16,1074.45,3382888.4,3383961.59,1375467.58
134,2013-10-18,168.29,156.49,157.59,25893.02,4225505.93,168.28,direct,,0.0,992401.01,992401.01,0.0,1422913.42,1422913.42,0.0,4241389.7,4241389.7,1425728.74
135,2013-10-19,195.8,167.08,168.28,55275.66,10000685.93,183.15,direct,,0.0,2015126.19,2015126.19,0.0,2332043.46,2332043.46,0.0,7452943.1,7452943.1,2349259.56
136,2013-10-20,186.1,177.24,183.15,11418.11,2087108.13,186.1,direct,,0.0,1138641.68,1138641.68,3.164,1298373.18,1298376.9,6.327,2920376.11,2920381.69,1301118.15
137,2013-10-21,197.37,183.18,186.1,24102.06,4613540.34,192.78,direct,,0.0,1688864.61,1688864.61,8.714,2127261.75,2127269.47,17.43,5397263.59,5397280.94,2152916.92
138,2013-10-22,205.5,192.79,192.78,33864.61,6761835.59,202.99,direct,,0.0,2112998.02,2112998.02,9.135,2615901.68,2615909.8,18.27,6431545.31,6431563.58,2635433.38
139,2013-10-23,227.98,200.7,202.99,39894.52,8526441.87,227.97,direct,,0.0,2163191.37,2163191.37,0.0,2751226.31,2751226.31,0.0,7961268.65,7961268.65,2782841.19
140,2013-10-24,233.38,175.3,227.97,96749.13,19649229.29,206.98,direct,,0.0,2145668.52,2145668.52,2396.83,2593896.13,2596292.96,4793.66,10059904.82,10064698.48,2661721.4
141,2013-10-25,208.97,176.6,206.98,36749.63,6934330.09,197.88,direct,,0.0,1865705.64,1865705.64,0.0,2267865.08,2267865.08,0.0,5992681.03,5992681.03,2321957.56
142,2013-10-26,198.41,186.99,197.88,12085.53,2322934.87,188.56,direct,,0.0,1503822.57,1503822.57,0.0,1693274.46,1693274.46,0.0,3714652.74,3714652.74,1705246.13
143,2013-10-27,207.81,188.95,188.56,13158.09,2633454.44,206.91,direct,,0.0,1264809.79,1264809.79,0.0,1399893.06,1399893.06,0.0,3303040.89,3303040.89,1415121.63
144,2013-10-28,209.79,200.42,206.91,11072.23,2287257.98,206.9,direct,,0.0,1558523.91,1558523.91,51.33,2085841.66,2085891.32,102.68,4741839.72,4741943.17,2106502.69
145,2013-10-29,216.5,204.2,206.9,10016.58,2119311.77,216.0,direct,,0.0,1497275.28,1497275.28,0.0,1967606.64,1967606.64,0.0,4503258.72,4503258.72,1976879.52
146,2013-10-30,216.49,203.99,216.0,13472.97,2853902.33,208.0,direct,,0.0,1464681.92,1464681.92,25.48,1859266.24,1859291.2,50.94,4754349.6,4754399.52,1876384.64
147,2013-10-31,214.99,205.43,208.0,5289.31,1121246.74,211.17,direct,,0.0,1304680.06,1304680.06,131.05,1680978.66,1681109.59,262.06,3798540.74,3798802.59,1694297.15
148,2013-11-01,214.95,209.71,211.17,5882.59,1251780.71,213.43,direct,,0.0,1135114.65,1135114.65,68.96,1541235.66,1541306.09,137.92,3426471.38,3426610.11,1592894.25
149,2013-11-02,214.86,211.0,213.43,4877.16,1041300.28,211.69,direct,,0.0,1134006.39,1134006.39,267.15,1378271.25,1378537.98,534.31,3077024.23,3077557.69,1442792.25
150,2013-11-03,226.95,212.1,211.69,12274.4,2694954.86,224.0,direct,,0.0,1139308.8,1139308.8,4495.68,1331395.52,1335891.2,8993.6,3477694.08,3486687.68,1703390.08
151,2013-11-04,238.98,221.95,224.0,18057.57,4167915.27,238.16,direct,,0.0,2015762.42,2015762.42,878.1,2708667.51,2709546.32,1756.19,6608878.08,6610635.7,2905909.24
152,2013-11-05,258.87,229.0,238.16,45100.26,11094612.74,251.3,direct,,0.0,3022171.5,3022171.5,1864.65,3726188.45,3728053.09,3729.29,10265202.92,10268932.21,3918279.65
153,2013-11-06,272.52,251.41,251.3,38815.71,10223786.59,264.1,direct,,0.0,4060416.01,4060416.01,259.74,4696897.01,4697155.83,519.48,11220895.93,11221413.57,5127493.58
154,2013-11-07,324.21,263.6,264.1,86133.24,25582885.97,309.65,direct,,0.0,4778289.66,4778289.66,1176.05,5693865.88,5695042.55,2352.1,16762137.91,16764488.16,7420725.09
155,2013-11-08,358.0,308.01,309.65,44632.99,15072022.33,355.0,direct,,7.1,5180078.35,5180085.45,219.28,6160485.4,6160705.5,438.43,15896520.15,15896960.35,7482792.95
156,2013-11-09,394.99,339.99,355.0,49910.0,18427776.08,367.79,direct,,0.0,11161632.07,11161632.07,467.83,11778886.67,11779357.45,935.66,27630723.94,27631661.81,12958635.62
157,2013-11-10,372.52,289.96,367.79,74252.72,24225281.95,336.32,direct,,0.0,14236307.89,14236307.89,338.0,14633226.03,14633562.35,676.0,33568795.38,33569471.39,15754563.99
158,2013-11-11,375.99,321.41,336.32,17999.67,6330618.38,362.98,direct,,0.0,7028900.8,7028900.8,0.906,7548212.66,7548212.66,1.812,16340005.68,16340009.31,8027103.06
159,2013-11-12,391.79,358.97,362.98,22027.67,8309810.54,380.04,direct,,0.0,11427837.0,11427837.0,1560.44,12327536.1,12329098.06,3120.89,26577804.77,26580924.9,12883812.05
160,2013-11-13,444.97,372.17,380.04,36015.4,14780190.21,434.85,direct,,0.0,14059370.17,14059370.17,3081.78,15130040.45,15133119.18,6161.82,34007174.64,34013340.82,15744892.25
161,2013-11-14,447.49,402.54,434.85,31406.18,13453174.7,433.4,direct,,39.01,14562270.34,14562309.34,2059.52,15536315.17,15538378.15,4119.03,36364747.72,36368865.02,16445974.09
162,2013-11-15,457.92,412.97,433.4,28126.4,12273745.93,433.92,direct,,0.0,10086409.65,10086409.65,2793.58,11125170.74,11127965.18,5588.89,25115610.7,25121195.25,11977493.76
163,2013-11-16,476.94,427.98,433.92,19134.6,8737836.16,461.96,direct,,0.0,12249502.29,12249502.29,88.42,12812853.27,12812941.04,176.84,27493928.21,27494108.37,13313867.36
164,2013-11-17,536.75,456.98,461.96,26718.7,13340495.56,528.3,direct,,0.0,20407975.42,20407975.42,2104.22,21004246.49,21006354.41,4208.97,45195013.68,45199224.23,21875423.76
165,2013-11-18,787.93,521.98,528.3,72071.71,45461600.44,785.43,direct,,411.96,78252218.11,78252626.53,15119.53,80367522.47,80382642.0,30239.05,173467579.99,173497819.04,100381480.58
166,2013-11-19,900.92,502.61,785.43,99101.83,69095497.89,645.69,direct,,58.02,31299958.34,31300016.46,2923.04,32774940.3,32777865.27,5846.08,81544248.21,81550098.16,47349590.57
167,2013-11-20,649.99,453.29,645.69,91594.45,50748177.23,637.97,direct,,12.76,55376542.42,55376555.18,1330.81,56600998.25,56602331.6,2661.61,126454910.94,126457577.66,67698320.52
168,2013-11-21,784.32,595.19,637.97,38732.06,27128283.04,764.91,direct,,22.95,41476342.16,41476365.1,4774.57,42879753.13,42884526.17,9546.08,94005228.41,94014782.14,50820926.36
169,2013-11-22,821.99,682.28,764.91,30150.23,22686962.77,802.0,direct,,616.42,37209351.4,37209960.92,3564.89,38518560.26,38522129.16,7129.78,81502367.8,81509497.58,44558975.64
170,2013-11-23,890.03,799.54,802.0,21314.0,17908081.43,832.5,direct,,37.46,30903906.83,30903940.13,713.95,31862697.08,31863413.03,1427.74,68594728.28,68596160.18,44305999.65
171,2013-11-24,854.99,745.21,832.5,25948.64,20776035.16,795.01,direct,,52.49,44385591.15,44385638.85,2558.34,44963937.08,44966497.01,5115.89,92752552.63,92757672.5,52702993.72
172,2013-11-25,849.99,758.95,795.01,26381.41,21438670.96,829.99,direct,,396.9,24460817.89,24461216.28,10358.28,25718277.64,25728635.91,20716.55,54917674.43,54938390.98,30387793.08
173,2013-11-26,974.96,825.08,829.99,31613.86,28285852.13,969.96,direct,,6707.27,32682113.53,32688825.65,31931.08,34711900.32,34743841.11,63871.87,76749617.54,76813479.7,67613874.68
174,2013-11-27,1094.78,914.27,969.96,37859.08,37868643.04,1079.89,direct,,6128.38,61102443.97,61108577.74,51456.76,63734233.09,63785689.85,102913.52,134380194.13,134483096.85,159819594.82
175,2013-11-28,1224.48,1032.06,1079.89,37396.83,42912383.44,1101.38,direct,,12996.28,68583604.44,68596600.73,128057.45,71364082.31,71492150.77,256114.91,151023725.73,151279840.64,235900363.91
176,2013-11-29,1241.92,1049.96,1101.38,38706.56,45030632.96,1206.93,direct,,7311.58,67753984.6,67761298.59,45054.7,70242191.49,70287234.11,90097.32,148290878.63,148380975.95,191914216.89
177,2013-11-30,1232.94,1150.16,1206.93,15096.04,18266602.22,1205.66,direct,,2316.07,35928571.55,35930886.41,10548.32,37465004.37,37475553.89,21099.05,77348032.21,77369131.26,123664582.37
178,2013-12-01,1216.84,840.27,1205.66,79921.89,83244488.59,1004.39,direct,,3231.12,54090569.72,54093793.81,22739.39,55336656.13,55359395.52,45478.78,124175789.05,124221267.82,135896508.11
179,2013-12-02,1117.73,974.97,1004.39,37044.53,39234863.12,1096.56,direct,,3102.17,52942596.67,52945699.93,38500.22,54830533.05,54869044.24,77011.41,114670492.12,114747492.56,182640445.72
180,2013-12-03,1185.63,1064.91,1096.56,19341.01,21865760.51,1154.86,direct,,635.52,36485422.69,36486057.86,9691.59,38290746.03,38300435.31,19378.55,80465736.65,80485126.74,163278841.73
181,2013-12-04,1239.7,1131.35,1154.86,16296.85,19409766.71,1237.55,direct,,5468.73,35418433.49,35423903.46,40653.52,37515474.34,37556127.86,81319.41,79184079.85,79265399.26,215429746.26
182,2013-12-05,1239.86,869.99,1237.55,58443.73,62292919.16,1106.35,direct,,2327.76,78355877.94,78358201.27,23609.51,80281059.7,80304669.21,47219.02,173154163.63,173201382.64,265610428.06
183,2013-12-06,1118.93,800.07,1106.35,53517.57,50747162.61,845.02,direct,,6897.9,35992029.81,35998925.18,13841.43,37274373.01,37288205.99,27674.41,80976289.25,81003972.11,155798492.2
184,2013-12-07,895.96,576.03,845.02,97662.51,70727083.16,697.02,direct,,4434.44,57005787.67,57010220.72,13577.95,58097167.65,58110745.6,27162.87,126891048.17,126918211.04,243968612.35
185,2013-12-08,828.96,653.03,697.02,31210.25,23044397.34,803.96,direct,,280.82,37853073.79,37853355.17,17156.51,38370269.3,38387433.84,34321.05,80367684.53,80402005.58,161013032.72
186,2013-12-09,980.03,787.73,803.96,27625.6,24553208.51,918.95,direct,,18204.4,41794250.34,41812454.74,20961.25,43146329.04,43167290.29,41913.31,90434861.97,90476775.28,187538397.05
187,2013-12-10,1067.7,911.96,918.95,22103.22,21734994.03,1033.72,direct,,51499.93,52168013.3,52219513.23,56451.45,55420230.8,55476682.25,112902.9,115097868.44,115210771.33,220857131.07
188,2013-12-11,1056.76,856.06,1033.72,24360.35,23051224.54,919.93,direct,,399921.17,57355308.08,57755229.25,407087.42,58903338.68,59310416.91,814165.65,121349530.18,122163695.83,272216845.07
189,2013-12-12,940.98,839.51,919.93,9913.21,8798283.62,899.98,direct,,1092449.72,34518561.9,35611002.63,1099766.56,35506397.95,36606155.51,2199524.12,74873575.11,77073099.23,186087874.62
190,2013-12-13,989.89,882.11,899.98,17372.49,16173632.88,936.77,direct,,453827.59,38254276.96,38708104.55,456684.74,39281538.94,39738223.68,913369.49,80951878.85,81865238.97,150568775.12
191,2013-12-14,947.93,875.11,936.77,11589.8,10532106.73,908.94,direct,,157101.19,24580682.57,24737783.76,159291.74,25065583.88,25224875.61,318583.47,50724551.05,51043143.61,115886523.28
192,2013-12-15,927.9,837.98,908.94,15165.03,13302074.9,919.88,direct,,21442.4,38435511.62,38456954.02,24404.42,38884440.65,38908845.07,48808.83,78997454.64,79046263.47,221395927.3
193,2013-12-16,924.94,714.03,919.88,41325.66,32899151.97,759.92,direct,,52442.08,41406680.54,41459130.22,62997.37,42793139.38,42856136.75,125994.74,90531929.32,90657931.66,245798996.5
194,2013-12-17,779.96,678.88,759.92,31714.24,22933905.57,714.97,direct,,20791.33,58302600.43,58323391.76,32481.09,59419812.56,59452293.64,64962.17,122296826.8,122361781.82,209644389.96
