stock_code,thstrm_amount_당기순이익,thstrm_amount_매출액,thstrm_amount_영업이익,thstrm_amount_유동자산,frmtrm_amount_당기순이익,frmtrm_amount_매출액,frmtrm_amount_영업이익,frmtrm_amount_유동자산,사업연도,직전분기코드,종목명
009270,"9,169,702,045","248,259,761,784","13,285,912,448","307,963,350,865","987,838,390","209,751,703,236","7,817,644,184","326,199,688,326",2022,11012,신원
035150,"8,910,283,999","60,824,785,069","7,546,191,017","128,351,168,935","6,998,708,149","57,398,268,204","9,456,202,281","124,578,106,358",2022,11012,백산
096610,"-2,838,352,113","10,293,897,938","-2,363,052,370","36,970,605,074","-1,361,897,981","10,740,765,338","-1,500,836,381","38,041,339,034",2022,11012,알에프세미
109740,"1,799,379,950","10,831,684,596","18,407,012","68,710,204,606","3,676,577,860","16,355,868,634","2,117,420,216","71,218,230,601",2022,11012,디에스케이
131030,"577,405,182","14,862,790,679","1,051,014,767","81,373,347,856","1,689,454,515","14,649,735,770","2,840,487,142","91,017,007,535",2022,11012,옵투스제약
224110,"222,493,283","6,213,819,772","298,253,218","10,724,552,064","395,102,605","6,211,321,819","485,705,666","9,264,238,623",2022,11012,에이텍모빌리티
038880,"-962,121,239","8,425,355,179","-547,495,216","41,854,914,922","3,111,684,490","12,545,284,554","2,565,146,880","38,739,893,258",2022,11012,아이에이
006060,"6,239,559,698","335,457,188,370","8,016,868,022","183,210,799,524","3,592,749,995","225,042,969,252","5,252,305,125","143,756,275,458",2022,11012,화승인더
119610,"4,174,277,053","29,798,908,564","7,200,669,714","133,535,435,463","1,172,603,845","26,837,229,416","6,843,937,929","125,341,943,318",2022,11012,인터로조
155650,"2,935,588,059","43,380,743,998","3,229,533,329","60,596,584,135","1,774,732,887","49,312,833,132","2,657,301,692","62,213,767,661",2022,11012,와이엠씨
214150,"13,770,077,993","32,550,891,711","15,223,729,257","100,504,435,202","12,035,355,766","29,422,992,274","16,051,873,751","72,456,919,878",2022,11012,클래시스
011040,"-1,014,997,659","40,129,814,534","-179,677,950","83,386,840,622","1,826,393,954","41,097,291,827","2,473,881,976","97,763,994,541",2022,11012,경동제약
039840,"1,450,200,517","27,242,584,578","194,004,772","186,020,511,152","3,314,189,548","24,869,947,258","7,492,533,164","174,034,052,616",2022,11012,디오
000220,"-1,862,917,180","25,523,900,194","-1,360,406,256","87,500,290,892","250,676,035","21,768,227,952","-508,890,447","91,990,918,796",2022,11012,유유제약
084850,"5,576,580,337","129,709,073,928","2,359,520,203","426,014,898,891","3,653,019,676","62,735,814,065","3,245,162,997","436,995,841,839",2022,11012,아이티엠반도체
036800,"8,708,624,277","63,708,268,738","10,705,210,647","182,740,224,450","7,235,667,666","57,269,421,992","9,073,027,269","226,569,692,810",2022,11012,나이스정보통신
030190,"16,941,686,126","108,015,314,285","21,721,893,209","203,246,514,052","16,086,278,586","106,761,047,300","20,382,740,129","209,997,029,829",2022,11012,NICE평가정보
048530,"12,169,878,184","2,732,987,927","-1,485,020,841","121,551,560,411","3,593,133,662","7,750,706,229","2,688,461,548","124,267,592,231",2022,11012,인트론바이오
033160,"-1,316,442,086","156,722,728,467","5,948,868,386","175,969,219,205","2,511,180,921","135,495,277,691","3,206,343,850","150,017,331,250",2022,11012,엠케이전자
003220,"8,018,135,746","109,238,138,869","11,050,007,833","186,967,754,678","3,192,577,863","87,100,525,979","4,928,301,215","169,334,290,788",2022,11012,대원제약
017650,"6,013,484,732","49,496,445,840","7,297,611,920","72,735,581,657","4,866,001,763","44,281,327,795","6,137,518,480","63,989,720,584",2022,11012,대림제지
180640,"416,236,516,944",,"5,212,805,661","740,888,691,583","-42,798,931,190",,"1,933,201,788","102,901,432,286",2022,11012,한진칼
058610,"2,237,917,045","80,970,819,781","3,057,397,844","163,374,465,902","1,391,791,865","66,169,119,437","2,345,905,976","148,267,904,994",2022,11012,에스피지
078350,"6,998,130,254","117,053,135,967","10,962,622,925","108,007,193,561","3,431,293,553","68,915,529,930","4,230,882,314","90,999,614,842",2022,11012,한양디지텍
041960,"1,506,009,777","11,603,606,228","715,076,104","43,171,427,420","163,853,788","9,690,515,163","495,710,337","37,988,219,768",2022,11012,코미팜
045660,"2,161,802,957","23,043,032,777","531,557,015","48,754,250,684","980,393,809","13,638,902,726","198,543,594","39,440,617,933",2022,11012,에이텍
058630,"4,089,838,700","13,195,291,498","4,007,306,988","61,212,492,984","4,210,407,178","11,744,644,998","3,284,870,394","55,274,764,937",2022,11012,엠게임
226400,"755,046,390","4,477,224,043","4,634,992","41,054,353,857","-1,867,087,114","3,626,436,173","-614,202,446","40,744,397,568",2022,11012,오스테오닉
200670,"5,405,978,512","31,744,171,286","7,623,897,328","123,280,221,005","3,165,153,876","25,810,028,856","3,668,981,214","129,936,686,357",2022,11012,휴메딕스
247540,"55,063,000,560","700,813,255,314","78,295,592,716","1,575,511,405,520","23,109,254,270","310,662,067,775","30,720,520,992","622,506,068,014",2022,11012,에코프로비엠
010780,"53,543,364,680","450,825,161,848","66,580,442,365","1,726,855,302,803","371,201,623","246,126,742,813","36,029,786,527","1,930,421,876,842",2022,11012,아이에스동서
007540,"1,593,409,341","2,000,957,127","1,671,688,038","39,656,586,510","1,022,013,664","1,358,635,985","1,051,172,136","37,355,842,045",2022,11012,샘표
023460,"-4,316,743,986","1,623,374,641","-5,462,237,548",,"28,146,981,176","37,822,444,245","35,006,857,465",,2022,11012,CNH
389140,"64,730,346",,"-653,236,918","52,582,080,638","2,392,646,515",,"2,549,140,948","35,108,383,668",2022,11012,포바이포
189300,"6,258,730,143","49,450,775,479","5,347,630,540","166,391,983,033","-1,519,987,264","27,223,739,515","-1,035,347,571","150,245,587,424",2022,11012,인텔리안테크
096530,"16,831,227,391","88,320,833,041","516,573,308","998,222,281,671","97,503,842,303","244,990,253,690","123,563,030,750","1,017,134,823,437",2022,11012,씨젠
009270,"9,169,702,045","248,259,761,784","13,285,912,448","307,963,350,865","987,838,390","209,751,703,236","7,817,644,184","326,199,688,326",2022,11012,신원
023910,"6,934,296,879","46,449,506,005","8,354,007,645","159,332,450,031","5,595,435,180","43,049,703,162","7,036,048,106","147,538,815,225",2022,11012,대한약품
214330,"-3,746,049,714","47,557,155,524","3,866,781,940","175,880,872,969","-1,368,344,365","51,047,263,897","514,889,534","157,652,594,123",2022,11012,금호에이치티
214260,"-3,380,347,584","4,425,076,332","-984,394,286","54,801,343,325","-183,421,431","4,184,955,169","-73,001,802","57,354,238,089",2022,11012,라파스
007120,"-4,335,710,058","2,565,954,611","527,029,682","39,409,753,774","817,686,103","2,309,418,117","846,311,384","36,533,717,144",2022,11012,미래아이앤지
206640,"4,816,499,692","21,728,451,144","3,442,687,506","98,885,506,337","10,794,582,438","37,152,909,844","15,804,532,218","109,902,613,244",2022,11012,바디텍메드
357780,"45,203,687,903","261,640,034,749",,"341,345,271,250","30,482,215,056","237,884,956,841",,"362,574,763,587",2022,11012,솔브레인
091700,"-8,029,907,955","260,758,051,474","13,155,142,073","335,843,535,741","6,843,043,028","283,694,070,837","9,513,505,269","347,446,183,230",2022,11012,파트론
290720,"707,432,611","47,385,881,883","1,466,237,976","55,758,431,351","-256,137,593","44,506,447,762","1,085,380,114","46,031,927,201",2022,11012,푸드나무
038880,"-962,121,239","8,425,355,179","-547,495,216","41,854,914,922","3,111,684,490","12,545,284,554","2,565,146,880","38,739,893,258",2022,11012,아이에이
205470,"65,077,187,282","115,741,509,765","70,278,960,849","463,335,961,666","9,571,287,435","26,238,829,182","12,306,308,707","283,484,884,224",2022,11012,휴마시스
077500,"6,338,895,005","166,178,250,645","10,684,796,921","344,127,025,356","8,860,039,465","144,399,559,737","8,227,019,496","252,794,368,315",2022,11012,유니퀘스트
239610,"574,326,903","16,887,254,040","229,693,801","59,642,965,621","5,163,161,734","32,399,451,252","6,218,598,079","70,517,884,452",2022,11012,에이치엘사이언스
004830,"602,685,489","28,453,243,535","738,420,804","68,858,988,164","645,923,845","25,293,622,428","893,867,238","71,886,527,200",2022,11012,덕성
382900,"1,404,114,670","14,250,554,060","1,018,301,247","114,290,532,650","310,168,487","10,759,348,988","1,052,324,866","37,849,955,246",2022,11014,범한퓨얼셀
134060,"742,523,526","2,350,483,554","161,461,867","18,402,643,627","548,616,166","2,362,845,195","234,866,256","16,548,312,737",2022,11014,이퓨쳐
039440,"10,734,011,463","106,040,891,088","9,804,315,633","239,055,017,696","8,630,827,736","65,604,061,154","8,301,580,088","217,492,290,087",2022,11014,에스티아이
002170,"3,103,775,967","45,528,605,812","3,399,861,847","336,081,721,313","2,724,505,798","49,160,816,966","9,118,173,561","343,717,420,110",2022,11014,삼양통상
352700,"4,185,552,388","27,514,147,243","4,373,398,835","73,565,286,566","9,623,487,216","36,642,053,810","12,091,743,070","107,572,393,002",2022,11014,씨앤투스
232140,"1,980,129,584","46,459,078,688","1,672,296,113","235,663,953,914","15,603,402,355","73,806,379,238","14,791,191,339","179,207,434,041",2022,11014,와이씨
080520,"307,878,257","8,581,871,291","-1,494,566,158","59,165,479,229","1,570,212,667","12,267,894,032","509,127,646","54,981,951,113",2022,11014,오디텍
225220,"3,170,420,641","5,224,836,078","450,161,893","62,417,639,763","8,177,075,255","17,257,892,842","9,357,989,917","57,667,075,501",2022,11014,제놀루션
023410,"-1,050,560,641","229,090,505,080","10,483,769,120","360,387,717,715","25,128,008,904","223,360,342,111","5,758,813,641","431,857,345,179",2022,11014,유진기업
001520,"1,451,233,450","164,016,416,035","8,036,426,637","270,440,485,625","-5,766,945,618","131,794,573,541","5,875,048,761","278,975,996,685",2022,11014,동양
011790,"33,544,120,994","4,011,907,361","-8,031,883,365","1,735,855,450,018","53,950,643,023","2,424,528,817","-1,494,943,803","245,261,015,015",2022,11014,SKC
255440,"193,058,357","13,736,700,374","-1,420,597,367","109,629,766,786","-309,687,838","10,028,250,532","-502,485,322","127,199,442,681",2022,11014,야스
007690,"20,501,765,833","327,384,427,181","22,273,203,419","801,715,445,467","46,367,702,643","387,347,085,149","61,488,100,786","696,398,480,545",2022,11014,국도화학
383310,"10,167,712,770","60,604,193,756","12,981,921,669","92,850,958,997","5,434,528,719","34,404,297,259","5,405,897,807","84,173,531,751",2022,11014,에코프로에이치엔
247540,"85,997,737,135","1,059,215,887,100","90,704,271,457","1,523,222,132,398","34,899,721,600","409,568,749,416","43,816,291,379","622,506,068,014",2022,11014,에코프로비엠
053610,"12,597,423,376","37,856,307,260","11,427,834,664","144,697,064,532","10,912,226,529","37,213,722,794","9,828,520,743","163,817,944,404",2022,11014,프로텍
294570,"3,014,675,074","16,356,310,799","5,092,955,288","115,829,314,387","-465,263,996","15,144,478,436","4,155,940,540","116,338,731,420",2022,11014,쿠콘
285490,"3,334,963,805","5,698,931,946","3,392,000,437","43,650,644,739","676,241,177","3,189,456,495","-61,613,382","37,157,141,537",2022,11014,노바텍
043260,"200,330,352","24,029,582,086","-832,407,370","99,089,685,244","1,858,756,092","21,833,947,308","859,499","83,818,372,102",2022,11014,성호전자
002840,"23,561,224,651","110,603,772,865","26,110,816,338","186,133,870,341","16,309,887,085","88,318,908,505","17,557,465,305","165,076,457,858",2022,11014,미원상사
072020,"2,042,332,309","8,733,632,357","1,621,852,747","39,054,754,004","1,490,786,290","9,561,270,853","1,252,547,828","39,700,042,694",2022,11014,중앙백신
185750,"29,201,111,464","380,687,463,189","39,657,541,820","693,688,960,894","1,273,398,461","341,270,187,475","37,024,618,182","654,084,637,487",2022,11014,종근당
092460,"2,955,281,541","25,927,990,937","4,683,292,005","61,700,820,618","800,457,317","12,047,043,421","-36,901,853","53,460,464,090",2022,11014,한라IMS
023450,"3,362,700,133","48,007,049,806","3,543,769,898","48,813,033,075","4,033,557,872","42,105,062,195","4,542,742,428","40,525,938,953",2022,11014,동남합성
005670,"771,795,388","18,729,712,901","1,122,888,475","32,709,992,253","955,991,632","16,969,419,151","683,491,444","42,232,097,573",2022,11014,푸드웰
140070,"7,256,107,009","59,465,698,578","11,068,752,360","170,267,734,317","3,000,357,543","52,630,805,764","4,314,852,184","130,919,277,962",2022,11014,서플러스글로벌
093520,"6,732,447,426","49,843,230,612","9,855,824,003","305,647,915,954","-1,358,787,773","29,415,803,750","5,357,482,725","119,672,216,254",2022,11014,매커스
017370,"-376,868,972","22,513,780,834","2,996,083,564","91,036,380,289","-941,848,811","31,384,598,099","458,653,248","114,500,983,337",2022,11014,우신시스템
251120,"754,536,673","2,968,755,047","885,498,885","46,442,973,621","572,104,253","2,482,032,378","646,934,037","9,172,633,737",2022,11014,바이오에프디엔씨
051360,"6,103,335,875","70,772,701,580","7,069,101,711","205,218,941,516","10,057,222,314","69,314,400,834","11,677,476,131","185,190,021,914",2022,11014,토비스
056190,"658,357,034","202,006,734,660","26,731,291,599","747,760,200,893","8,457,119,615","181,105,126,336","23,803,831,746","671,508,801,388",2022,11014,에스에프에이
017040,"183,096,430","29,135,247,797","140,685,101","90,423,622,879","1,220,101,619","30,657,515,953","1,057,133,068","98,538,653,574",2022,11014,광명전기
143240,"8,622,651,956",,"11,281,172,093","50,277,312,251","8,368,037,690",,"10,839,568,505","47,460,309,203",2022,11014,사람인
123570,"1,787,635,694","7,157,074,540","2,071,900,299","73,943,046,516","3,149,464,719","7,544,946,411","2,262,747,204","78,536,681,902",2022,11014,이엠넷
083310,"11,709,682,950","81,569,525,366","6,858,518,053","137,547,830,500","4,371,390,307","50,593,437,470","4,839,987,467","125,396,216,985",2022,11014,엘오티베큠
089030,"-7,938,141,520","50,968,704,045","12,322,228,529","218,013,674,879","2,733,958,132","61,570,375,573","11,973,182,887","212,733,123,571",2022,11014,테크윙
038290,"919,126,914","28,777,777,771","4,093,006","69,525,519,275","162,417,389","22,449,107,046","1,235,363,258","83,085,910,596",2022,11014,마크로젠
042700,"37,135,398,550","79,877,575,783","32,065,583,551","282,260,670,224","26,979,757,628","90,989,587,334","30,133,285,134","248,086,639,305",2022,11014,한미반도체
367000,"2,246,214,191","13,439,168,132","1,063,811,945","43,200,830,175","1,049,305,698","12,196,150,156","1,052,191,165","40,997,414,269",2022,11014,플래티어
226400,"-231,802,286","5,059,694,285","1,040,286,908","42,860,161,513","-57,430,607","4,266,677,084","1,005,567,869","40,744,397,568",2022,11014,오스테오닉
000270,"98,336,000,000","11,990,972,000,000","395,036,000,000","16,235,942,000,000","190,267,000,000","9,319,638,000,000","240,985,000,000","17,683,237,000,000",2022,11014,기아
119610,"5,182,947,506","32,472,446,966","8,813,778,915","135,290,288,011","6,815,974,577","30,665,333,724","8,674,752,284","125,341,943,318",2022,11014,인터로조
014130,"1,740,348,756","208,174,922,795","5,700,718,299","137,829,128,889","1,971,238,917","168,406,929,482","3,580,550,404","118,417,068,259",2022,11014,한익스프레스
240810,"47,763,694,619","283,085,552,121","30,420,772,441","712,332,890,428","54,414,203,108","373,318,330,473","64,865,414,817","673,514,874,337",2022,11014,원익IPS
170900,"21,413,258,954","158,278,945,846","14,174,110,588","562,961,036,015","12,094,390,018","151,874,792,771","11,636,346,943","523,143,069,956",2022,11014,동아에스티
065370,"289,325,160","10,308,813,101","1,018,348,668","19,721,304,322","1,468,029,544","9,275,925,878","2,296,343,164","14,484,818,426",2022,11014,위세아이텍
007980,"10,790,669,008","258,352,773,202","27,116,480,456","245,907,361,457","4,736,941,801","204,653,340,120","10,486,325,774","244,430,784,786",2022,11014,TP
017800,"3,330,668,301","422,847,164,870","19,665,081,009","811,477,703,402","19,595,492,133","353,816,381,112","24,931,967,619","858,979,432,088",2022,11014,현대엘리베이
053350,"1,434,455,915","14,122,008,189","-598,554,947","115,989,299,241","786,335,768","11,820,932,793","-1,055,538,814","128,087,252,899",2022,11014,이니텍
019680,"-8,553,383,782","146,149,442,286","-6,838,034,810","93,631,329,878","-1,726,248,750","148,369,111,536","446,893,027","179,560,882,068",2022,11014,대교
012510,"7,564,562,633","76,077,557,741","11,595,005,161","139,894,127,837","10,819,555,504","76,236,891,203","16,940,261,828","207,528,293,324",2022,11014,더존비즈온
033290,"5,703,720,575","57,356,338,172","3,411,429,828","170,571,685,037","12,042,542,201","66,391,926,241","12,256,733,409","158,400,648,204",2022,11014,코웰패션
138070,"1,243,835,413","12,256,983,636","1,299,629,301","42,544,678,729","1,055,226,328","11,435,708,743","1,102,628,662","40,597,266,466",2022,11014,신진에스엠
248070,"25,376,384,716","256,437,428,320","11,146,370,264","308,729,109,017","6,401,519,402","171,337,426,077","1,443,073,490","225,271,417,230",2022,11014,솔루엠
065710,"6,944,113,877","10,825,695,656","4,952,239,815","45,171,206,813","4,715,615,895","12,131,799,275","2,192,428,228","55,929,666,356",2022,11014,서호전기
077500,"7,817,934,367","175,316,141,642","10,625,177,125","408,017,595,181","7,047,679,948","153,766,910,857","9,001,849,530","252,794,368,315",2022,11014,유니퀘스트
159010,"4,954,149,397","25,806,657,513","4,368,328,433","60,639,319,718","-1,080,740,978","11,292,379,544","-1,382,766,792","44,244,212,312",2022,11014,아스플로
043260,"200,330,352","24,029,582,086","-832,407,370","99,089,685,244","1,858,756,092","21,833,947,308","859,499","83,818,372,102",2022,11014,성호전자
033780,"406,140,770,217","970,448,322,517","307,781,332,692","4,146,780,481,651","297,604,249,243","930,419,847,902","324,295,257,788","4,008,999,325,718",2022,11014,KT&G
084850,"11,165,214,419","214,850,792,092","5,723,115,639","548,188,467,014","11,406,966,056","163,406,467,530","9,031,732,738","436,995,841,839",2022,11014,아이티엠반도체
002030,"1,299,653,213","3,622,412,556","1,502,076,616","32,468,302,741","1,743,873,086","3,739,489,470","1,848,362,890","32,493,131,047",2022,11014,아세아
023460,"22,780,298,864","2,088,152,979","15,728,299,393",,"-31,065,500,753","-28,453,318,497","-38,733,495,710",,2022,11014,CNH
068930,"7,478,691,805","52,184,215,247","9,429,509,835","36,319,920,262","6,187,743,730","46,325,524,028","7,809,043,801","35,482,408,388",2022,11014,디지털대성
192650,"16,287,146,844","147,636,787,697","19,459,970,701","191,740,667,175","9,490,345,377","155,503,575,809","12,532,369,820","185,011,707,541",2022,11014,드림텍
064820,"-5,240,316,893","14,690,587,001","2,023,410,958","90,578,241,493","3,238,916,753","12,958,917,540","1,281,636,339","32,826,119,214",2022,11014,케이프
147830,"2,324,401,410","15,816,746,496","2,517,341,463","70,469,350,823","2,189,523,263","11,909,434,923","2,514,656,727","64,536,740,165",2022,11014,제룡산업
064850,"1,692,863,311","7,215,394,560","1,683,302,594","29,973,410,806","2,636,249,486","6,663,486,441","1,712,084,974","27,537,761,101",2022,11014,에프앤가이드
230360,"6,909,484,220","14,884,084,982","8,005,182,586","113,098,897,094","2,555,797,456","10,226,585,661","3,661,614,584","111,296,380,182",2022,11014,에코마케팅
095660,"8,922,886,754","56,039,060,699","5,486,949,490","151,452,399,009","4,120,318,925","50,284,667,156","-2,203,983,540","145,613,692,298",2022,11014,네오위즈
053690,"4,329,112,373","41,308,532,318","3,673,582,581","98,404,301,021","2,693,027,540","34,135,888,720","3,596,737,781","93,270,946,734",2022,11014,한미글로벌
335890,"4,062,363,089","7,605,355,453","3,864,843,879","36,811,126,820","1,169,334,319","4,583,974,107","1,695,267,437","26,092,589,673",2022,11014,비올
004250,"4,577,920,806","101,708,828,630","5,401,967,354","103,724,688,695","4,898,610,050","94,282,983,901","4,183,884,850","101,679,209,861",2022,11014,NPC
090460,"36,781,592,385","128,570,796,544","28,311,865,432","457,373,651,113","49,762,239,037","169,653,221,999","51,699,690,386","369,074,524,904",2022,11014,비에이치
004450,"-23,569,441,325","36,714,469,630","2,916,802,861","44,990,145,582","338,517,384","29,264,760,955","2,080,014,313","41,884,894,248",2022,11014,삼화왕관
042500,"1,875,235,969","65,781,578,757","2,569,220,583","118,813,800,459","2,029,760,580","42,687,159,286","2,719,243,054","104,494,255,456",2022,11014,링네트
277070,"2,003,461,999","3,298,611,615","2,735,645,072","32,644,407,203","1,458,967,100","2,824,657,465","1,880,558,659","31,108,613,251",2022,11014,린드먼아시아
001560,"-2,342,723,801","17,074,227,485","26,567,963","37,557,389,973","1,060,156,931","18,012,626,299","1,432,399,844","39,394,382,339",2022,11014,제일연마
093520,"6,732,447,426","49,843,230,612","9,855,824,003","305,647,915,954","-1,358,787,773","29,415,803,750","5,357,482,725","119,672,216,254",2022,11014,매커스
010130,"104,997,240,488","2,048,462,680,607","206,390,110,290","4,752,913,689,631","185,739,513,536","1,705,841,344,379","218,873,476,339","4,444,333,507,426",2022,11014,고려아연
051910,"415,825,000,000","6,069,800,000,000","251,588,000,000","9,669,580,000,000","675,445,000,000","5,542,130,000,000","827,200,000,000","8,238,944,000,000",2022,11014,LG화학
000880,"25,936,000,000","767,822,000,000","56,682,000,000","2,354,330,000,000","43,623,000,000","824,390,000,000","69,936,000,000","1,893,686,000,000",2022,11014,한화
049070,"19,453,046,064","97,154,080,219","19,203,833,195","353,896,052,885","16,062,092,915","103,882,907,589","15,868,075,153","282,812,822,101",2022,11014,인탑스
007820,"2,920,023,967","32,217,863,414","1,018,669,021","94,584,677,765","436,501,725","20,641,156,368","-443,903,119","72,025,759,233",2022,11014,에스엠코어
323280,"2,004,450,750","11,878,876,432","1,189,628,166","37,002,108,018","548,677,308","7,453,019,299","666,881,241","28,431,311,109",2022,11014,태성
144960,"17,183,929,718","27,909,944,386","3,446,631,092","94,607,260,661","2,249,419,334","21,958,519,819","1,719,331,786","94,551,414,469",2022,11014,뉴파워프라즈마
003800,"10,443,869,735","82,601,582,676","10,469,406,172","135,314,981,039","13,476,794,994","82,386,126,801","14,316,651,118","132,442,728,635",2022,11014,에이스침대
008870,"-490,120,360","18,470,889,148","-727,461,457","31,227,285,797","524,534,271","20,869,227,444","10,754,827","39,201,883,565",2022,11014,금비
290740,"2,084,072,283","5,874,723,913","-1,172,788,856","55,115,801,445","1,957,564,201","7,352,641,624","93,683,983","51,202,052,699",2022,11014,액트로
014910,"849,376,636","7,715,885,035","-19,365,449","20,907,646,474","398,811,559","7,663,802,198","-257,661,519","20,436,104,229",2022,11014,성문전자
004090,"1,903,897,168","85,123,793,020","2,348,847,388","90,677,781,077","622,052,786","61,469,116,679","494,940,555","87,614,350,113",2022,11014,한국석유
048530,"-1,670,034,773","2,829,086,529","-427,024,000","120,059,439,168","2,324,987,146","7,716,811,181","1,971,318,596","124,267,592,231",2022,11014,인트론바이오
005500,"4,280,598,686","70,673,038,116","6,279,097,320","134,359,820,386","15,820,913,227","81,965,217,117","20,384,650,960","139,871,863,856",2022,11014,삼진제약
034310,"-7,331,386,028",,"6,111,671,149","28,831,933,121","7,969,424,055",,"6,332,142,243","30,257,235,842",2022,11014,NICE
091700,"16,190,927,455","274,150,842,608","16,579,854,820","384,025,871,319","34,730,906,987","340,836,988,920","14,515,813,227","347,446,183,230",2022,11014,파트론
094360,"1,682,732,614","5,774,402,033","1,583,156,248","29,479,312,274","1,856,232,289","5,212,528,181","1,614,777,841","27,101,560,105",2022,11014,칩스앤미디어
023450,"3,362,700,133","48,007,049,806","3,543,769,898","48,813,033,075","4,033,557,872","42,105,062,195","4,542,742,428","40,525,938,953",2022,11014,동남합성
043260,"200,330,352","24,029,582,086","-832,407,370","99,089,685,244","1,858,756,092","21,833,947,308","859,499","83,818,372,102",2022,11014,성호전자
002900,"33,272,667,144","219,398,255,834","25,966,617,592","510,739,486,577","12,531,533,621","103,468,273,742","1,245,041,613","203,582,798,984",2022,11014,TYM
012330,"535,446,000,000","8,540,421,000,000","372,686,000,000","16,338,514,000,000","275,523,000,000","6,474,093,000,000","259,040,000,000","15,461,247,000,000",2022,11014,현대모비스
054040,"3,824,421,612","49,169,012,532","1,485,044,404","76,919,276,308","1,582,799,990","13,263,066,345","1,104,208,523","65,904,894,800",2022,11014,한국컴퓨터
053260,"3,336,878,913","54,491,314,573","1,686,714,035","118,091,258,827","2,678,586,057","60,883,657,448","2,102,036,489","105,994,169,273",2022,11014,금강철강
122310,"2,788,882,002","15,965,714,863","2,300,050,603","75,410,884,374","3,200,217,243","16,282,773,032","3,172,340,874","69,297,419,839",2022,11014,제노레이
002840,"23,561,224,651","110,603,772,865","26,110,816,338","186,133,870,341","16,309,887,085","88,318,908,505","17,557,465,305","165,076,457,858",2022,11014,미원상사
016880,"6,381,248,345","44,908,679,771","7,509,455,302","88,713,513,745","4,874,990,681","35,374,352,209","6,375,740,760","39,090,480,727",2022,11014,웅진
023770,"431,249,062","6,430,870,351","-279,359,371","19,599,720,766","-567,168,010","2,877,517,021","-605,739,161","86,411,552,063",2022,11014,플레이위드
335870,"-45,079,691",0,"-78,281,470","7,084,027,000","-3,465,532",0,"-8,471,340","7,146,340,429",2022,11014,윙스풋
033290,"5,703,720,575","57,356,338,172","3,411,429,828","170,571,685,037","12,042,542,201","66,391,926,241","12,256,733,409","158,400,648,204",2022,11014,코웰패션
039840,"13,050,482,627","26,275,462,525","6,750,222,961","193,947,183,820","7,357,200,592","25,258,331,528","6,032,970,619","174,034,052,616",2022,11014,디오
008420,"3,359,669,525","47,358,934,383","-778,844,226","68,094,054,273","3,961,618,197","51,611,374,702","3,129,778,132","84,362,793,259",2022,11014,문배철강
094170,"-994,678,002","10,077,796,498","-1,867,171,821","48,366,495,546","-2,172,339,439","10,414,869,124","-2,557,924,418","46,840,751,871",2022,11014,동운아나텍
043260,"200,330,352","24,029,582,086","-832,407,370","99,089,685,244","1,858,756,092","21,833,947,308","859,499","83,818,372,102",2022,11014,성호전자
013700,"1,046,642,781","44,348,315,933","1,726,019,868","72,904,577,164","922,109,066","39,564,402,711","638,246,483","64,796,105,922",2022,11014,까뮤이앤씨
009270,"9,573,927,695","240,447,271,053","8,089,690,947","335,893,201,841","5,398,261,884","234,560,120,723","8,476,304,152","326,199,688,326",2022,11014,신원
138580,"1,388,246,166","4,956,362,053","1,768,963,555","9,804,421,326","1,084,433,033","5,016,900,692","1,977,497,901","18,652,880,322",2022,11014,비즈니스온
131290,"11,184,812,253","57,962,979,382","4,975,657,708","174,061,563,208","11,399,552,454","47,923,667,511","11,233,694,705","146,521,863,440",2022,11014,티에스이
038880,"-265,356,217","8,849,428,178","-246,393,282","38,139,025,335","746,201,195","10,376,038,726","873,811,488","38,739,893,258",2022,11014,아이에이
078340,"25,316,481,804","124,099,655,395","12,250,085,246","424,178,755,905","23,354,835,539","108,586,351,747","15,015,185,883","429,209,253,602",2022,11014,컴투스
092870,"3,583,378,426","26,842,760,781","3,335,478,846","74,820,929,990","-458,257,658","6,832,467,943","-1,698,290,886","47,831,116,081",2022,11014,엑시콘
419120,"2,901,499,179","13,195,911,958","3,973,397,559","29,957,635,245","8,833,451,133","17,544,241,213","8,234,981,251","36,728,068,941",2023,11011,산돌
122450,"5,869,429,522","36,214,750,819","4,166,302,652","22,974,374,178","3,060,230,711","35,153,778,959","3,764,377,924","11,404,421,724",2023,11011,KX
035150,"26,688,906,528","214,084,676,475","36,245,429,840","111,060,871,218","25,580,868,443","226,775,562,011","30,484,594,643","118,313,153,971",2023,11011,백산
079940,"8,132,668,200","86,333,064,898","10,374,381,418","43,800,414,712","7,351,686,594","77,418,922,344","7,571,668,020","46,587,791,800",2023,11011,가비아
010240,"13,475,154,256","117,682,772,003","13,850,360,751","54,603,676,742","11,753,052,710","104,273,079,397","11,644,864,942","53,298,274,459",2023,11011,흥국
119850,"10,838,663,061","145,050,416,469","10,418,404,300","98,378,265,451","26,423,677,276","131,259,114,342","6,093,382,734","93,450,123,570",2023,11011,지엔씨에너지
000590,"2,895,561,732","3,644,558,831","1,554,971,665","40,178,860,739","2,846,101,455","3,783,456,057","1,565,902,648","40,693,717,838",2023,11011,CS홀딩스
012860,"8,410,257,236","744,542,934,471","18,102,825,531","274,945,512,081","6,784,424,244","708,067,443,340","23,232,055,212","252,256,073,002",2023,11011,모베이스전자
